order_name,order_code,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
フィブラストスプレー５００　５００μｇ（溶解液付）,660451001.0,"""Medication""",1,瓶,１日１回医師の指示通りに,フィブラストスプレー
フェキソフェナジン塩酸塩錠６０ｍｇ「ＺＥ」,622184401.0,"""Medication""",2,錠,１日２回朝食後及び就寝前に,フェキソフェナジン
フシジンレオ軟膏２％　２０ｍｇ,620007752.0,"""Medication""",10,ｇ,★１日１〜２回お使い下さい。,フシジンレオ
フルメタクリーム　０．１％,662640898.0,"""Medication""",30,ｇ,１日２回お使い下さい。,フルメタクリーム
フロジン外用液５％,620007769.0,"""Medication""",30,ｍＬ,１日２回,フロジン
フロモックス錠１００ｍｇ,610411058.0,"""Medication""",3,錠,１日３回毎食後に,フロモックス
フロリードゲル経口用２％,620007077.0,"""Medication""",10,ｇ,１日４回,フロリードゲル
ブライタライブ,96000488.0,"""Rehabilitation""",1,回,-,ブライタライブ
プレドニゾロンクリーム０．５％「テイコク」,620615602.0,"""Medication""",5,ｇ,医師の指示通りに,プレドニゾロンクリーム
プレドニン眼軟膏　０．２５％,661310130.0,"""Medication""",10,ｇ,１日２回,プレドニン
プロテカジン錠１０　１０ｍｇ,610443007.0,"""Medication""",2,錠,１日２回朝夕食後に,プロテカジン
プロトピック軟膏０．０３％小児用,620000444.0,"""Medication""",10,ｇ,１日２回お使い下さい。,プロトピック
プロトピック軟膏０．１％,660432014.0,"""Medication""",5,ｇ,１日２回お使い下さい。,プロトピック
プロペト,667120036.0,"""Medication""",5,ｇ,１日１回お使い下さい。,プロペト
プロペト,667120036.0,"""Surgery""",3,ｇ,-,プロペト
プロペト,667120036.0,"""Treatment""",3,ｇ,-,プロペト
プロペト５ｇ,96000252.0,"""OwnExpense""",1,回,-,プロペト
プロ・バンサイン錠１５ｍｇ,620008709.0,"""Medication""",3,錠,１日３回毎食後に,バンサイン
ヘパリン類似物質クリーム０．３％「日医工」,620813503.0,"""Medication""",100,ｇ,医師の指示通りに,ヘパリン
ヘパリン類似物質ローション０．３％「日医工」,620814003.0,"""Medication""",50,ｇ,★１日２〜３回お使い下さい,ローション
ヘパリン類似物質外用スプレー０．３％「テイコク」,622526601.0,"""Medication""",100,ｇ,１日４回,類似物質外用
ヘパリン類似物質外用泡状スプレー０．３％「ＰＰ」,622512701.0,"""Medication""",100,ｇ,１日４回,類似物質外用泡状
ヘパリン類似物質油性クリーム０．３％「ニプロ」,622378101.0,"""Medication""",100,ｇ,１日３回,類似物質油性
ヘパリン類似物質油性クリーム０．３％「日医工」,622271602.0,"""Medication""",75,ｇ,手指に,類似物質油性
ヘリオケア,96000422.0,"""OwnExpense""",1,回,-,ヘリオケア
ベセルナクリーム５％　２５０ｍｇ,620005834.0,"""Medication""",6,包,★医師の指示通りにお使い下さい,ベセルナクリーム
ベトネベート軟膏０．１２％,620605501.0,"""Medication""",5,ｇ,１日２回お使い下さい。,ベトネベート
ベノキシール点眼液０．４％,620000402.0,"""Surgery""",2,ｍＬ,-,ベノキシール
ベピオゲル２．５％,622403601.0,"""Medication""",15,ｇ,１日１回夜に,ベピオゲル
ベピオローション２．５％,622940901.0,"""Medication""",15,ｇ,１日１回お使い下さい。,ベピオローション
ベポタスチンベシル酸塩ＯＤ錠１０ｍｇ「トーワ」,622581101.0,"""Medication""",4,錠,１日２回朝夕食後に,ベポタスチンベシル
ペキロンクリーム０．５％,620006514.0,"""Medication""",30,ｇ,１日１回医師の指示通りに,ペキロンクリーム
ペンレステープ１８ｍｇ　３０．５ｍｍ×５０．０ｍｍ,620007779.0,"""Medication""",1,枚,医師の指示通りに,ペンレステープ
ペンレステープ１８ｍｇ　３０．５ｍｍ×５０．０ｍｍ,620007779.0,"""Treatment""",1,枚,-,ペンレステープ
ボトックス　アラガン　エラボトックス,96000032.0,"""Rehabilitation""",1,回,-,ボトックスアラガンエラボトックス
ボトックス　アラガン　ワキ,96000035.0,"""Rehabilitation""",1,回,-,ボトックスアラガンワキ
ボトックス　アラガン　強力ワキ,96000036.0,"""Rehabilitation""",1,回,-,ボトックスアラガン
ボトックス　アラガン　顔１部位,96000030.0,"""OwnExpense""",2,回,-,ボトックスアラガン
ボトックス　アラガン　顔１部位,96000030.0,"""Rehabilitation""",1,回,-,ボトックスアラガン
ボトックス　アラガン　顔３部位,96000031.0,"""Rehabilitation""",1,回,-,ボトックスアラガン
ボトックス　コアトックス　エラボトックス,96000024.0,"""Rehabilitation""",1,回,-,ボトックスコアトックスエラボトックス
ボトックス　コアトックス　ワキ,96000027.0,"""Rehabilitation""",1,回,-,ボトックスコアトックスワキ
ボトックス　コアトックス　肩こり,96000029.0,"""Rehabilitation""",1,回,-,ボトックスコアトックス
ボトックス　コアトックス　顔１部位,96000022.0,"""OwnExpense""",1,回,-,ボトックスコアトックス
ボトックス　コアトックス　顔１部位,96000022.0,"""Rehabilitation""",1,回,-,ボトックスコアトックス
ボトックス　コアトックス　顔３部位,96000023.0,"""Rehabilitation""",1,回,-,ボトックスコアトックス
ポテンツァ　薬剤　マックーム,96000616.0,"""OwnExpense""",3,回,-,ポテンツァ
ポテンツァ　顔　１回,96000613.0,"""OwnExpense""",1,回,-,ポテンツァ
ポテンツァ　顔　３回,96000614.0,"""OwnExpense""",1,回,-,ポテンツァ
ポララミン錠２ｍｇ,611410172.0,"""Medication""",2,錠,１日２回朝食後及び就寝前に,ポララミン
マイクロポアテープ代,96000169.0,"""OwnExpense""",1,回,-,マイクロポアテープ
マイクロポアテープ代,96000169.0,"""Rehabilitation""",1,回,-,マイクロポアテープ
マイザークリーム０．０５％,620626201.0,"""Medication""",5,ｇ,１日２回お使い下さい。,マイザークリーム
マイザー軟膏０．０５％,620625401.0,"""Medication""",10,ｇ,１日２回,マイザー
マイスリー錠１０ｍｇ,610443048.0,"""Medication""",1,錠,１日１回就寝前に,マイスリー
マイスリー錠５ｍｇ,610443047.0,"""Medication""",1,錠,１日１回就寝前に,マイスリー
マッサージピール　顔、首、デコルテ　トライアル１回,96000562.0,"""OwnExpense""",1,回,-,デコルテトライアル
マッサージピール　顔、首、デコルテ　１回,96000563.0,"""OwnExpense""",1,回,-,マッサージピール
マナソープ,96000178.0,"""OwnExpense""",1,回,-,マナソープ
マナソープ,96000178.0,"""Rehabilitation""",1,回,-,マナソープ
マナソープ（お試し）,96000240.0,"""Rehabilitation""",1,回,-,マナソープ
ミノキシジル外用２％,96000241.0,"""Rehabilitation""",1,回,-,ミノキシジル
ミノマイシンカプセル１００ｍｇ,610454083.0,"""Medication""",1,カプセル,１日１回夕食後に,ミノマイシンカプセル
ミラミン,96000485.0,"""Rehabilitation""",1,回,-,ミラミン
ムコスタ錠１００ｍｇ,620452801.0,"""Medication""",1,錠,１回１個痛む時に,ムコスタ
ムコダインシロップ５％,612220508.0,"""Medication""",9,ｍＬ,１日２回朝夕食後に,ムコダインシロップ
メサデルムクリーム０．１％,620007798.0,"""Medication""",30,ｇ,１日２回お使い下さい。,メサデルムクリーム
メサデルムローション０．１％,620007800.0,"""Medication""",10,ｇ,１日２回,メサデルムローション
メサデルム軟膏０．１％,620007799.0,"""Medication""",15,ｇ,１日２回お使い下さい。,メサデルム
メジコン錠１５ｍｇ,612220325.0,"""Medication""",3,錠,１日３回毎食後に,メジコン
メチコバール錠５００μｇ　０．５ｍｇ,613130595.0,"""Medication""",3,錠,１日３回毎食後に,メチコバール
モイゼルト軟膏１％,622850001.0,"""Medication""",10,ｇ,１日２回お使い下さい。,モイゼルト
モニター　２割　下眼瞼の脂肪取り（脱脂）（予約金差引金額）,96000425.0,"""Rehabilitation""",1,回,-,モニター
モンテルカストナトリウム１０ｍｇ錠,622616800.0,"""Medication""",1,錠,１日１回就寝前に,モンテルカストナトリウム
ヤーズ配合錠,621982201.0,"""Medication""",1,錠,１日１回医師の指示通りに,ヤーズ
ユベラＮカプセル１００ｍｇ,620004607.0,"""Medication""",3,カプセル,１日３回毎食後に,カプセル
ユースフルリップ,96000511.0,"""Rehabilitation""",1,回,-,ユースフルリップ
ユーパスタコーワ軟膏,620004836.0,"""Medication""",100,ｇ,１日１回お使い下さい。,ユーパスタコーワ
ヨクイニンエキス散「コタロー」,615100580.0,"""Medication""",1,ｇ,１日２回朝夕食前に,ヨクイニンエキス
ヨクイニンエキス錠「コタロー」,615100581.0,"""Medication""",18,錠,１日３回毎食前に,ヨクイニンエキス
ラピフォートワイプ２．５％　２．５ｇ,622912901.0,"""Medication""",28,包,１日１回お使い下さい。,ラピフォートワイプ
ラミシール錠１２５ｍｇ,610412199.0,"""Medication""",1,錠,１日１回夕食後に,ラミシール
リザベンカプセル１００ｍｇ,620002549.0,"""Medication""",3,カプセル,１日３回毎食後に,リザベンカプセル
リドメックスコーワクリーム０．３％,620621301.0,"""Medication""",10,ｇ,１日２回お使い下さい。,リドメックスコーワクリーム
リドメックスコーワローション０．３％,620621701.0,"""Medication""",10,ｇ,１日２回,リドメックスコーワローション
リドメックスコーワ軟膏０．３％,620620901.0,"""Medication""",10,ｇ,１日２回,リドメックスコーワ
リピトール錠１０ｍｇ,610443014.0,"""Medication""",1,錠,１日１回夕食後に,リピトール
リベルサス　１４ｍｇ,96000593.0,"""OwnExpense""",1,回,-,リベルサス
リベルサス　３ｍｇ,96000589.0,"""OwnExpense""",1,回,-,リベルサス
リベルサス　７ｍｇ,96000590.0,"""OwnExpense""",1,回,-,リベルサス
リボックス　スキンスムージングセラム,96000510.0,"""OwnExpense""",1,回,-,リボックススキンスムージングセラム
リボックス　スキンスムージングセラム,96000510.0,"""Rehabilitation""",1,回,-,リボックススキンスムージングセラム
リリカカプセル２５ｍｇ,621983701.0,"""Medication""",6,カプセル,１日２回朝夕食後に,リリカカプセル
リンデロン−Ｖクリーム０．１２％,662640420.0,"""Medication""",10,ｇ,１日２回,リンデロン
リンデロン−Ｖローション　０．１２％,662640421.0,"""Medication""",20,ｍＬ,１日２回,リンデロン
リンデロン−Ｖ軟膏０．１２％,662640423.0,"""Medication""",5,ｇ,１日２回,リンデロン
リンデロン−Ｖ軟膏０．１２％,662640423.0,"""Treatment""",2,ｇ,-,リンデロン
リンデロン−ＶＧローション,662640417.0,"""Medication""",10,ｍＬ,１日２回,リンデロン
リンデロン−ＶＧ軟膏０．１２％,662640418.0,"""Medication""",5,ｇ,１日２回,リンデロン
リンデロン−ＶＧ軟膏０．１２％,662640418.0,"""Treatment""",2,ｇ,-,リンデロン
ルコナック爪外用液５％,622471601.0,"""Medication""",7,ｇ,１日１回　夜に塗って下さい,ルコナック
ルパフィン錠１０ｍｇ,622577101.0,"""Medication""",1,錠,１日１回就寝前に,ルパフィン
ルミガン　１本,96000163.0,"""OwnExpense""",1,回,-,ルミガン
ルミガン　１本,96000163.0,"""Rehabilitation""",1,回,-,ルミガン
ルリコンクリーム１％,620002499.0,"""Medication""",20,ｇ,１日１回医師の指示通りに,ルリコンクリーム
ルリッド錠１５０　１５０ｍｇ,616140099.0,"""Medication""",2,錠,１日２回朝夕食後に,ルリッド
レスタミンコーワクリーム１％,620007811.0,"""Medication""",20,ｇ,かゆい部位に,レスタミンコーワクリーム
レビトラ,95000009.0,"""OwnExpense""",2,回,-,レビトラ
ロアキュタン　２０ｍｇ,95000013.0,"""OwnExpense""",1,回,-,ロアキュタン
ロアキュタン　２０ｍｇ,96000171.0,"""OwnExpense""",1,回,-,ロアキュタン
ロアキュタン　２０ｍｇ（１０日分）,96000479.0,"""OwnExpense""",1,回,-,ロアキュタン
ロアキュタン　３０ｍｇ,96000576.0,"""OwnExpense""",1,回,-,ロアキュタン
ロキソニンテープ１００ｍｇ　１０ｃｍ×１４ｃｍ,620007813.0,"""Medication""",21,枚,医師の指示通りに,ロキソニンテープ
ロキソニンパップ１００ｍｇ　１０ｃｍ×１４ｃｍ,620003477.0,"""Medication""",21,枚,１日１回お使い下さい。,ロキソニンパップ
ロキソニン錠６０ｍｇ,620098801.0,"""Medication""",1,錠,１回１個痛む時に,ロキソニン
ロコイドクリーム０．１％,620009077.0,"""Medication""",5,ｇ,１日２回お使い下さい。,ロコイドクリーム
ロコイド軟膏０．１％,620009078.0,"""Medication""",5,ｇ,１日２回お使い下さい。,ロコイド
ロコイド軟膏０．１％,620009078.0,"""Treatment""",2,ｇ,-,ロコイド
ロゼックスゲル０．７５％,622405101.0,"""Medication""",15,ｇ,顔に,ロゼックスゲル
ワントラム錠１００ｍｇ,622404701.0,"""Medication""",2,錠,１日１回朝食後に,ワントラム
ヴァンパイアフェイシャル　全顔,96000416.0,"""Rehabilitation""",1,回,-,ヴァンパイアフェイシャル
ヴェルベットスキン　初回１回　全顔,96000414.0,"""Rehabilitation""",1,回,-,ヴェルベットスキン
下眼瞼の脂肪取り　脱脂,96000147.0,"""Rehabilitation""",1,回,-,下眼瞼
乳幼児休日加算（初診）,111012070.0,"""Diagnosis""",1,回,-,乳幼児休日加算
乳幼児加算（再診）,112000970.0,"""Diagnosis""",1,回,-,乳幼児加算
乳幼児加算（初診）,111000370.0,"""Diagnosis""",1,回,-,乳幼児加算
予約金（手術）,96000161.0,"""Rehabilitation""",1,回,-,予約金
亜鉛華軟膏,662640446.0,"""Medication""",10,ｇ,１日２回お使い下さい。,亜鉛華軟膏
亜鉛華（１０％）単軟膏「ヨシダ」,662640570.0,"""Medication""",10,ｇ,１日１回お使い下さい。,亜鉛華単軟膏
伝染性軟属腫の内容除去（１０箇所未満）,140033150.0,"""Treatment""",1,回,-,伝染性軟属腫
低用量ピル　マーベロン,96000166.0,"""Rehabilitation""",1,回,-,ピルマーベロン
再手術料,96000594.0,"""OwnExpense""",1,回,-,再手術料
再診料,96000002.0,"""Rehabilitation""",1,回,-,再診料
再診料,112007410.0,"""Diagnosis""",1,回,-,再診料
初回年月日（熱傷処置）,850100268.0,"""Treatment""",2023-08-26,-,-,初回年月日
初回（ダーモスコピー）,820190038.0,"""Examination""",1,-,-,初回
初診料,96000001.0,"""Rehabilitation""",1,回,-,初診料
初診料,111000110.0,"""Diagnosis""",1,回,-,初診料
剃毛代,96000249.0,"""Rehabilitation""",1,回,-,剃毛代
剃毛代（一部位）,96000250.0,"""Rehabilitation""",1,回,-,剃毛代
創傷処理（筋肉、臓器に達しない）（長径５ｃｍ未満）,150001010.0,"""Surgery""",1,回,-,創傷処理
創傷処理（筋肉、臓器に達する）（長径５ｃｍ以上１０ｃｍ未満）,150001310.0,"""Surgery""",1,回,-,創傷処理
創傷処理（筋肉、臓器に達する）（長径５ｃｍ未満）,150001250.0,"""Surgery""",1,回,-,創傷処理
創傷処置（１００ｃｍ２以上５００ｃｍ２未満）,140000710.0,"""Treatment""",1,回,-,創傷処置
創傷処置（１００ｃｍ２未満）,140000610.0,"""Treatment""",1,回,-,創傷処置
四肢・躯幹軟部腫瘍摘出術（躯幹）,150308610.0,"""Surgery""",1,回,-,躯幹軟部腫瘍摘出術
外来管理加算,112011010.0,"""Diagnosis""",1,回,-,外来管理加算
外来迅速検体検査加算,160177770.0,"""Examination""",1,項目,-,外来迅速検体検査加算
夜間・早朝等加算（再診）,112015570.0,"""Diagnosis""",1,回,-,早朝等加算
夜間・早朝等加算（初診）,111012470.0,"""Diagnosis""",1,回,-,早朝等加算
大塚生食注　２０ｍＬ,643310190.0,"""Surgery""",1,管,-,大塚生食注
大塚生食注　２０ｍＬ,643310190.0,"""Treatment""",1,管,-,大塚生食注
小児創傷処理（筋肉、臓器に達しない、長径２．５ｃｍ未満）,150307310.0,"""Surgery""",1,回,-,小児創傷処理
小児用ムコソルバンシロップ０．３％,620390101.0,"""Medication""",4.5,ｍＬ,１日２回朝夕食後に,ムコソルバンシロップ
尿素２０％クリーム,622781900.0,"""Medication""",15,ｇ,１日２回お使い下さい。,クリーム
手術執刀料（吉武医師）,96000474.0,"""Rehabilitation""",1,回,-,手術執刀料
抗核抗体（蛍光抗体法）半定量,160195710.0,"""Examination""",1,回,-,抗核抗体半定量
抗ＳＳ−Ａ／Ｒｏ抗体定量,160196710.0,"""Examination""",1,回,-,抗体定量
抗ＳＳ−Ｂ／Ｌａ抗体定量,160196910.0,"""Examination""",1,回,-,抗体定量
明細書発行体制等加算,112015770.0,"""Diagnosis""",1,回,-,明細書発行体制等加算
末梢血液一般検査,160008010.0,"""Examination""",1,回,-,末梢血液一般検査
梅毒トレポネーマ抗体定性,160040910.0,"""Examination""",1,回,-,トレポネーマ
炭酸ガスフラクショナル　頬　１回,96000555.0,"""OwnExpense""",1,回,-,ガスフラクショナル
炭酸ガスフラクショナル　額　１回,96000557.0,"""OwnExpense""",1,回,-,ガスフラクショナル
炭酸ガスフラクショナル　鼻　１回,96000553.0,"""OwnExpense""",1,回,-,ガスフラクショナル
炭酸ガスフラクショナルレーザー　鼻,96000046.0,"""Rehabilitation""",1,回,-,ガスフラクショナルレーザー
炭酸ガスレーザー　ほくろ　１０ｍｍ以下,96000111.0,"""Rehabilitation""",1,回,-,ガスレーザー
炭酸ガスレーザー　ほくろ　３ｍｍ以下,96000109.0,"""Rehabilitation""",1,回,-,ガスレーザー
炭酸ガスレーザー　ほくろ　５ｍｍ以下,96000110.0,"""Rehabilitation""",1,回,-,ガスレーザー
炭酸ガスレーザー　イボ　１ｍｍにつき,96000114.0,"""OwnExpense""",3,回,-,ガスレーザーイボ
炭酸ガスレーザー　イボ　１ｍｍにつき,96000114.0,"""Rehabilitation""",2,回,-,ガスレーザーイボ
炭酸ガスレーザー　血管腫　１つ２ｍｍ以下,96000112.0,"""Rehabilitation""",1,回,-,ガスレーザー
熱傷処置（１００ｃｍ２以上５００ｃｍ２未満）,140032110.0,"""Treatment""",1,回,-,熱傷処置
熱傷処置（１００ｃｍ２未満）,140032010.0,"""Treatment""",1,回,-,熱傷処置
熱傷処置（５００ｃｍ２以上３０００ｃｍ２未満）,140032210.0,"""Treatment""",1,回,-,熱傷処置
爪甲除去,140032750.0,"""Treatment""",1,回,-,爪甲除去
爪甲除去術,150054110.0,"""Surgery""",1,指,-,爪甲除去術
特定疾患療養管理料（診療所）,113001810.0,"""Control""",1,回,-,特定疾患療養管理料
特異的ＩｇＥ半定量・定量,160056110.0,"""Examination""",39,種類,-,ＩｇＥ
生理食塩液　１００ｍＬ,640412105.0,"""Injection""",1,袋,-,生理食塩液
生理食塩液　１００ｍＬ,643310183.0,"""Treatment""",1,瓶,-,生理食塩液
生理食塩液　２０ｍＬ,643310182.0,"""Surgery""",1,管,-,生理食塩液
生理食塩液　２０ｍＬ,643310182.0,"""Treatment""",1,管,-,生理食塩液
生理食塩液　５０ｍＬ,622830800.0,"""Treatment""",1,袋,-,生理食塩液
生理食塩液　５０ｍＬ,643310335.0,"""Surgery""",1,瓶,-,生理食塩液
生理食塩液「ヒカリ」　１００ｍＬ,643310434.0,"""Surgery""",1,瓶,-,生理食塩液
生理食塩液「ＮＰ」　２０ｍＬ,620766006.0,"""Surgery""",1,管,-,生理食塩液
皮内、皮下及び筋肉内注射,130000510.0,"""Injection""",1,回,-,筋肉内注射
皮膚、皮下腫瘍摘出術（露出部以外）（長径３ｃｍ以上６ｃｍ未満）,150003610.0,"""Surgery""",1,回,-,皮下腫瘍摘出術
皮膚、皮下腫瘍摘出術（露出部以外）（長径３ｃｍ未満）,150003510.0,"""Surgery""",1,回,-,皮下腫瘍摘出術
皮膚、皮下腫瘍摘出術（露出部）（長径２ｃｍ以上４ｃｍ未満）,150003210.0,"""Surgery""",1,回,-,皮下腫瘍摘出術
皮膚、皮下腫瘍摘出術（露出部）（長径２ｃｍ未満）,150003110.0,"""Surgery""",1,回,-,皮下腫瘍摘出術
皮膚レーザー照射療法（Ｑスイッチ付１６ｃｍ２〜６４ｃｍ２未満）,140053210.0,"""Treatment""",1,回,-,レーザー
皮膚レーザー照射療法（Ｑスイッチ付４ｃｍ２未満）,140053010.0,"""Treatment""",1,回,-,レーザー
皮膚切開術（長径１０ｃｍ未満）,150001810.0,"""Surgery""",1,回,-,皮膚切開術
皮膚欠損用創傷被覆材（皮下組織に至る創傷用・標準型）,710010302.0,"""Surgery""",50,ｃｍ２,-,皮膚欠損用創傷被覆材
皮膚欠損用創傷被覆材（真皮に至る創傷用）,710010301.0,"""Treatment""",25,ｃｍ２,-,皮膚欠損用創傷被覆材
皮膚皮下粘膜下血管腫摘出術（露出部、長径３ｃｍ未満）,150002510.0,"""Surgery""",1,回,-,皮膚皮下粘膜下血管腫摘出術
皮膚科光線療法（中波紫外線、３０８ｎｍ以上３１３ｎｍ以下）,140051510.0,"""Treatment""",1,回,-,皮膚科光線療法
皮膚科特定疾患指導管理料（１）,113000910.0,"""Control""",1,回,-,皮膚科特定疾患指導管理料
皮膚科特定疾患指導管理料（２）,113002310.0,"""Control""",1,回,-,皮膚科特定疾患指導管理料
皮膚科軟膏処置（１００ｃｍ２以上５００ｃｍ２未満）,140011610.0,"""Treatment""",1,回,-,皮膚科軟膏処置
真皮縫合加算,150001470.0,"""Surgery""",1,回,-,真皮縫合加算
眼瞼内反症手術（皮膚切開法）,150355910.0,"""Surgery""",1,回,-,眼瞼内反症手術
稗粒腫摘除（１０箇所以上）,140053510.0,"""Treatment""",1,回,-,稗粒腫摘除
稗粒腫摘除（１０箇所未満）,140053410.0,"""Treatment""",1,回,-,稗粒腫摘除
細菌培養同定検査（その他）,160058710.0,"""Examination""",1,回,-,細菌培養同定検査
組織診断料,160155110.0,"""Pathological""",1,回,-,組織診断料
美容内服セット　トラネキサム酸　３０日分,96000129.0,"""OwnExpense""",1,回,-,セットトラネキサム
美容内服セット　トラネキサム酸　３０日分,96000129.0,"""Rehabilitation""",1,回,-,セットトラネキサム
美容内服セット　トラネキサム酸２５０ｍｇ　３０日分,96000076.0,"""OwnExpense""",1,回,-,セットトラネキサム
美容内服セット　ビタミンＣ　３０日分,96000128.0,"""Rehabilitation""",1,回,-,セットビタミン
美容内服セット　ビタミンＥ　３０日分,96000130.0,"""Rehabilitation""",1,回,-,セットビタミン
美容内服セット　Ｌシステイン　３０日分,96000131.0,"""Rehabilitation""",1,回,-,システイン
美容点滴　プラセンタ　１Ａ,96000126.0,"""OwnExpense""",1,回,-,プラセンタ
美容点滴　プラセンタ　１Ａ,96000126.0,"""Rehabilitation""",1,回,-,プラセンタ
美容点滴　プラセンタ　２Ａ,96000127.0,"""OwnExpense""",1,回,-,プラセンタ
美容点滴　プラセンタ　２Ａ,96000127.0,"""Rehabilitation""",1,回,-,プラセンタ
美容点滴　白玉注射　スペシャル,96000118.0,"""Rehabilitation""",1,回,-,美容点滴白玉注射
美容点滴　白玉注射　ベーシック,96000117.0,"""Rehabilitation""",1,回,-,美容点滴白玉注射
美白内服セット,96000530.0,"""OwnExpense""",1,回,-,美白内服
美白内服セット（ＴＡ２５０ｍｇ）,95000020.0,"""OwnExpense""",1,回,-,美白内服
脂肪溶解注射　１ｃｃ,96000072.0,"""Rehabilitation""",2,回,-,脂肪溶解注射
脱毛　女性　お腹　１回,96000359.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　ひざ　１回,96000348.0,"""Rehabilitation""",5,回,-,脱毛女性
脱毛　女性　ひじ下　１回,96000338.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　ワキ　初回,96000319.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　ワキ　１回,96000319.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　ワキ　２回目以降,96000320.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　ワキ　６回,96000321.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　ワキ＋ひざ下　５回,96000323.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　口ひげ（上）　１回,96000391.0,"""Rehabilitation""",1,回,-,脱毛女性口
脱毛　女性　指　１回,96000342.0,"""Rehabilitation""",1,回,-,脱毛女性指
脱毛　女性　指　６回,96000343.0,"""Rehabilitation""",1,回,-,脱毛女性指
脱毛　女性　背中上　１回,96000363.0,"""Rehabilitation""",1,回,-,脱毛女性背中上
脱毛　女性　胸　１回,96000354.0,"""Rehabilitation""",1,回,-,脱毛女性胸
脱毛　女性　足の指　１回,96000352.0,"""Rehabilitation""",1,回,-,脱毛女性足
脱毛　女性　顔全体（鼻の穴うなじ含めず）　１回,96000382.0,"""Rehabilitation""",1,回,-,脱毛女性顔全体
脱毛　女性　顔全体（鼻の穴うなじ含めず）　３回,96000383.0,"""Rehabilitation""",1,回,-,脱毛女性顔全体
脱毛　女性　鼻の中　１回,96000395.0,"""Rehabilitation""",1,回,-,脱毛女性鼻
脱毛　女性　Ｉライン　３回,96000377.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　Ｖライン　１回,96000373.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　ＶＩＯ　１回,96000369.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　ＶＩＯ　３回,96000370.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　女性　ＶＩＯ　６回,96000371.0,"""Rehabilitation""",1,回,-,脱毛女性
脱毛　機械選択代（都度）,96000543.0,"""OwnExpense""",1,回,-,脱毛機械選択代
脱毛　男性　ひざ　１回,96000283.0,"""Rehabilitation""",1,回,-,脱毛男性
脱毛　男性　ひじ　１回,96000275.0,"""Rehabilitation""",1,回,-,脱毛男性
脱毛　男性　ひじ下　１回,96000273.0,"""Rehabilitation""",1,回,-,脱毛男性
脱毛　男性　ヒゲ　セレクト３部位（鼻下・あご・あご下・頬・首から選択）　６回,96000610.0,"""OwnExpense""",1,回,-,ヒゲセレクト
脱毛　男性　ヒゲ　１回,96000258.0,"""Rehabilitation""",1,回,-,脱毛男性
脱毛　男性　ヒゲ　６回,96000259.0,"""Rehabilitation""",1,回,-,脱毛男性
脱毛　男性　ワキ　２回目以降,96000254.0,"""Rehabilitation""",1,回,-,脱毛男性
脱毛　男性　全身６回＋ヒゲ１２回＋ＶＩＯ１２回,96000409.0,"""Rehabilitation""",1,回,-,脱毛男性全身
脱毛　男性　手の甲と指　１回,96000277.0,"""Rehabilitation""",1,回,-,脱毛男性手
脱毛　男性　１ｓｈｏｔ,96000318.0,"""Rehabilitation""",2,回,-,ｓｈｏｔ
脱毛（替刃）,96000251.0,"""Rehabilitation""",1,回,-,脱毛
脱脂モニター価格予約金差引金額,96000230.0,"""Rehabilitation""",1,回,-,価格予約金差引金額
脱脂（予約金差引金額）,96000225.0,"""Rehabilitation""",1,回,-,脱脂
脱脂＋たるみ取り（予約金差引金額）,96000226.0,"""Rehabilitation""",1,回,-,たるみ
自費,95000032.0,"""Rehabilitation""",29700,円,-,自費
自費　血液検査,96000167.0,"""OwnExpense""",1,回,-,自費血液検査
自費　血液検査,96000167.0,"""Rehabilitation""",1,回,-,自費血液検査
茶テープと軟膏,96000008.0,"""Rehabilitation""",1,回,-,テープ
親水クリーム「ホエイ」,621170926.0,"""Medication""",15,ｇ,医師の指示通りに,クリーム
診察料,96000244.0,"""Rehabilitation""",1,回,-,診察料
診断書作成,96000223.0,"""Rehabilitation""",1,回,-,診断書作成
診療情報提供料（１）,180016110.0,"""Control""",1,回,-,診療情報提供料
軟属腫摘除（１０箇所以上３０箇所未満）,140049610.0,"""Treatment""",1,回,-,軟属腫摘除
軟属腫摘除（１０箇所未満）,140036910.0,"""Treatment""",1,回,-,軟属腫摘除
酸化マグネシウム錠３３０ｍｇ「ヨシダ」,620477001.0,"""Medication""",3,錠,１日３回毎食後に,マグネシウム
銘柄名記載,99209907.0,"""Medication""",1,-,１日３回,銘柄名記載
院長診察指名料,96000588.0,"""OwnExpense""",1,回,-,院長診察指名料
陥入爪手術（簡単）,150054610.0,"""Surgery""",1,指,-,陥入爪手術
陥没乳頭形成術,150292210.0,"""Surgery""",1,回,-,陥没乳頭形成術
