order_name,order_code,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
ツムラ清肺湯エキス顆粒（医療用）,615101464.0,"""Medication""",9,ｇ,１日３回毎食前,ツムラ
ツムラ牛車腎気丸エキス顆粒（医療用）,615101414.0,"""Medication""",7.5,ｇ,１日３回毎食前,牛車腎気丸
ツムラ猪苓湯エキス顆粒（医療用）,615101477.0,"""Medication""",7.5,ｇ,１日３回毎食前,ツムラ
ツムラ真武湯エキス顆粒（医療用）,615101460.0,"""Medication""",7.5,ｇ,１日３回毎食前,ツムラ
ツムラ芍薬甘草湯エキス顆粒（医療用）,615101446.0,"""Medication""",2.5,ｇ,発作時にお使い下さい。,芍薬甘草湯
ツムラ苓桂朮甘湯エキス顆粒（医療用）,615101516.0,"""Medication""",7.5,ｇ,１日３回毎食前,苓桂朮甘湯
ツムラ葛根湯エキス顆粒（医療用）,615101406.0,"""Medication""",7.5,ｇ,１日３回毎食間,ツムラ
ツムラ補中益気湯エキス顆粒（医療用）,615101503.0,"""Medication""",7.5,ｇ,１日３回毎食前,補中益気湯
ツムラ釣藤散エキス顆粒（医療用）,615101476.0,"""Medication""",5,ｇ,１日２回朝夕食前,ツムラ
ツムラ防風通聖散エキス顆粒（医療用）,615101502.0,"""Medication""",7.5,ｇ,１日３回毎食前,防風通聖散
ツムラ麦門冬湯エキス顆粒（医療用）,615101492.0,"""Medication""",9,ｇ,１日３回毎食前,麦門冬湯
ツムラ黄連解毒湯エキス顆粒（医療用）,615101403.0,"""Medication""",7.5,ｇ,１日３回毎食前,黄連解毒湯
ツロブテロールテープ１ｍｇ「久光」,621720401.0,"""Medication""",7,枚,１回１個１日１回就寝前,ツロブテロールテープ
ツートラム錠１００ｍｇ,622836601.0,"""Medication""",2,錠,１日２回朝夕食後,ツートラム
テオドール錠２００ｍｇ,610463114.0,"""Medication""",1,錠,１日１回就寝前,テオドール
テオフィリン徐放錠１００ｍｇ「サワイ」,620396301.0,"""Medication""",3,錠,１日３回毎食後,テオフィリン
テネリア錠２０ｍｇ,622182601.0,"""Medication""",1,錠,１日１回朝食後,テネリア
テネリア錠４０ｍｇ,622660601.0,"""Medication""",1,錠,１日１回朝食後,テネリア
テネリアＯＤ錠２０ｍｇ,622861201.0,"""Medication""",1,錠,１日１回朝食後,テネリア
テノーミン錠２５　２５ｍｇ,620002066.0,"""Medication""",2,錠,１日１回朝食後,テノーミン
テラムロ配合錠ＡＰ「サワイ」,622558601.0,"""Medication""",1,錠,１日１回朝食後,テラムロ
テラムロ配合錠ＡＰ「ニプロ」,622570301.0,"""Medication""",1,錠,１日１回就寝前,テラムロ
テリルジー１００エリプタ１４吸入用,622678801.0,"""Medication""",1,キット,１回１吸入１日１回,テリルジー
テリルジー１００エリプタ３０吸入用,622678901.0,"""Medication""",1,キット,１回１吸入１日１回,テリルジー
テリルジー２００エリプタ１４吸入用,622840201.0,"""Medication""",1,キット,１回１吸入１日１回,テリルジー
テリルジー２００エリプタ３０吸入用,622840301.0,"""Medication""",1,キット,１回１吸入１日１回,テリルジー
テルミサルタン錠２０ｍｇ「トーワ」,622543701.0,"""Medication""",1,錠,１日１回夕食後,テルミサルタン
ディオバン錠２０ｍｇ,610443042.0,"""Medication""",1,錠,１日１回朝食後,ディオバン
ディフェリンゲル０．１％,620008449.0,"""Medication""",30,ｇ,顔に,ディフェリンゲル
ディレグラ配合錠,622226201.0,"""Medication""",4,錠,１日２回朝夕食後,ディレグラ
デエビゴ錠２．５ｍｇ,622703101.0,"""Medication""",1,錠,１日１回就寝前,デエビゴ
デエビゴ錠５ｍｇ,622703201.0,"""Medication""",1,錠,１日１回就寝前,デエビゴ
デカドロン錠０．５ｍｇ,620006986.0,"""Medication""",2,錠,１日２回朝夕食後,デカドロン
デキストロメトルファン臭化水素酸塩錠１５ｍｇ「ツルハラ」,620374001.0,"""Medication""",6,錠,１日３回毎食後,デキストロメトルファン
デザレックス錠５ｍｇ,622514901.0,"""Medication""",1,錠,１日１回就寝前,デザレックス
デパス錠０．２５ｍｇ,622138201.0,"""Medication""",1,錠,１日１回就寝前,デパス
デパス錠０．５ｍｇ,611170513.0,"""Medication""",1,錠,１日１回就寝前,デパス
デパス錠１ｍｇ,611170514.0,"""Medication""",3,錠,１日１回就寝前,デパス
デベルザ錠２０ｍｇ,622336801.0,"""Medication""",1,錠,１日１回朝食後,デベルザ
デュロキセチンＯＤ錠２０ｍｇ「ニプロ」,622865401.0,"""Medication""",1,錠,１日１回朝食後,デュロキセチン
トビエース錠４ｍｇ,622225101.0,"""Medication""",1,錠,１日１回夕食後,トビエース
トライコア錠５３．３ｍｇ,622096801.0,"""Medication""",2,錠,１日１回夕食後,トライコア
トラゼンタ錠５ｍｇ,622093501.0,"""Medication""",1,錠,１日１回朝食後,トラゼンタ
トラネキサム酸２５０ｍｇ錠,622896900.0,"""Medication""",6,錠,１日３回毎食後,トラネキサム
トラベルミン配合錠,620236101.0,"""Medication""",1,錠,嘔気時,トラベルミン
トランサミンカプセル２５０ｍｇ,620007000.0,"""Medication""",6,カプセル,１日３回毎食後,トランサミンカプセル
トランサミンシロップ５％,620007001.0,"""Medication""",30,ｍＬ,１日３回毎食後,トランサミンシロップ
トランサミン散５０％,610463119.0,"""Medication""",1.5,ｇ,１日３回毎食後,トランサミン
トランサミン錠２５０ｍｇ,610463120.0,"""Medication""",6,錠,１日３回毎食後,トランサミン
トランサミン錠５００ｍｇ,613320130.0,"""Medication""",3,錠,１日３回毎食後,トランサミン
トリアゾラム錠０．２５ｍｇ「ＥＭＥＣ」,622075501.0,"""Medication""",1,錠,１日１回就寝前,トリアゾラム
トリクロルメチアジド錠２ｍｇ「タイヨー」,620007003.0,"""Medication""",1,錠,１日１回朝食後,トリクロルメチアジド
トレシーバ注　フレックスタッチ　３００単位,622198901.0,"""HomeCare""",1,キット,-,フレックスタッチ
ドキサゾシン錠２ｍｇ「ＥＭＥＣ」,621638901.0,"""Medication""",1,錠,１日１回夕食後,ドキサゾシン
ドンペリドン錠１０ｍｇ「サワイ」,621371629.0,"""Medication""",3,錠,１日３回毎食前,ドンペリドン
ナウゼリンドライシロップ１％,620006055.0,"""Medication""",2.4,ｇ,１日３回毎食前,ナウゼリンドライシロップ
ナウゼリン坐剤１０　１０ｍｇ,662390001.0,"""Medication""",10,個,１日２〜３回お使い下さい。,ナウゼリン
ナウゼリンＯＤ錠１０　１０ｍｇ,622090501.0,"""Medication""",3,錠,１日３回毎食前,ナウゼリン
ナウゼリンＯＤ錠５　５ｍｇ,622090401.0,"""Medication""",1,錠,嘔気時,ナウゼリン
ナゾネックス点鼻液５０μｇ５６噴霧用　５ｍｇ１０ｇ,620008450.0,"""Medication""",1,瓶,１日１回お使い下さい。,ナゾネックス
ナトリウム及びクロール,160021110.0,"""Examination""",1,回,-,ナトリウム
ナトリウム及びクロール（尿）,160132450.0,"""Examination""",1,回,-,ナトリウム
ナトリックス錠１　１ｍｇ,610463125.0,"""Medication""",0.5,錠,１日１回朝食後,ナトリックス
ニコチネルＴＴＳ１０　１７．５ｍｇ１０ｃｍ２,620003490.0,"""Medication""",14,枚,１日１回お使い下さい。,ニコチネル
ニコチネルＴＴＳ２０　３５ｍｇ２０ｃｍ２,620003491.0,"""Medication""",14,枚,１日１回お使い下さい。,ニコチネル
ニコチネルＴＴＳ３０　５２．５ｍｇ３０ｃｍ２,620003492.0,"""Medication""",14,枚,１回１枚１日１回貼付,ニコチネル
ニコチン依存症管理料１（初回）,113008310.0,"""Control""",1,回,-,依存症管理料
ニコチン依存症管理料１（２回目から４回目まで）（対面）,113008410.0,"""Control""",1,回,-,依存症管理料
ニコチン依存症管理料１（２回目から４回目まで）（情報通信機器）,113031610.0,"""Control""",1,回,-,依存症管理料
ニコチン依存症管理料１（５回目）,113008510.0,"""Control""",1,回,-,依存症管理料
ニコランジル錠５ｍｇ「トーワ」,620325301.0,"""Medication""",2,錠,１日２回朝夕食後,ニコランジル
ニトロペン舌下錠０．３ｍｇ,620004541.0,"""Medication""",1,錠,痛む時,ニトロペン
ニフェジピンＣＲ錠４０ｍｇ「サワイ」,620004016.0,"""Medication""",1,錠,１日１回夕食後,ニフェジピン
ニフェジピンＣＲ錠４０ｍｇ「日医工」,621675701.0,"""Medication""",1,錠,１日１回夕食後,ニフェジピン
ニューロタン錠２５ｍｇ,620009126.0,"""Medication""",1,錠,１日１回朝食後,ニューロタン
ニューロタン錠５０ｍｇ,620009127.0,"""Medication""",1,錠,１日１回朝食後,ニューロタン
ネオメドロールＥＥ軟膏,661310099.0,"""Medication""",12,ｇ,１日１回お使い下さい。,ネオメドロール
ネキシウムカプセル１０ｍｇ,622080701.0,"""Medication""",1,カプセル,１日１回夕食後,ネキシウムカプセル
ネキシウムカプセル２０ｍｇ,622080801.0,"""Medication""",1,カプセル,１日１回朝食後,ネキシウムカプセル
ネリゾナ軟膏０．１％,620604501.0,"""Medication""",15,ｇ,全身に,ネリゾナ
ノイロトロピン錠４単位,620007022.0,"""Medication""",4,錠,１日２回朝食後及び就寝前,ノイロトロピン
ノイロビタン配合錠,620719401.0,"""Medication""",3,錠,１日３回毎食後,ノイロビタン
ノボラピッド注　フレックスタッチ　３００単位,622252701.0,"""HomeCare""",2,キット,-,フレックスタッチ
ノルバスク錠２．５ｍｇ,612170709.0,"""Medication""",1,錠,１日１回朝食後,ノルバスク
ハイチオール錠８０　８０ｍｇ,613910185.0,"""Medication""",2,錠,１日２回朝夕食後,ハイチオール
ハルナールＤ錠０．２ｍｇ,620002536.0,"""Medication""",1,錠,１日１回朝食後,ハルナール
バイアグラ５０ｍｇ,95000055.0,"""OwnExpense""",5,回,-,バイアグラ
バイアスピリン錠１００ｍｇ,610443053.0,"""Medication""",1,錠,１日１回朝食後,バイアスピリン
バクタ配合錠,621148901.0,"""Medication""",4,錠,１日２回朝夕食後,バクタ
バゼドキシフェン錠２０ｍｇ「サワイ」,622811701.0,"""Medication""",1,錠,１日１回朝食後,バゼドキシフェン
バルトレックス錠５００　５００ｍｇ,610443030.0,"""Medication""",2,錠,１日２回朝夕食後,バルトレックス
バルトレックス顆粒５０％,610462012.0,"""Medication""",1,ｇ,１日２回朝夕食後,バルトレックス
バルプロ酸ナトリウム徐放錠Ａ２００ｍｇ「トーワ」,621748202.0,"""Medication""",2,錠,１日２回朝夕食後,ナトリウム
パタノール点眼液０．１％,620004365.0,"""Medication""",10,ｍＬ,１日右４回左４回,パタノール
パリエット錠１０ｍｇ,610412202.0,"""Medication""",1,錠,１日１回朝食後,パリエット
パリエット錠５ｍｇ,622402601.0,"""Medication""",1,錠,１日１回朝食後,パリエット
パルミコート２００μｇタービュヘイラー１１２吸入　２２．４ｍｇ,620005292.0,"""Medication""",1,瓶,１回１吸入１日２回,タービュヘイラー
パルミコート２００μｇタービュヘイラー５６吸入　１１．２ｍｇ,620005291.0,"""Medication""",1,瓶,１回１吸入１日２回,タービュヘイラー
パルモディア錠０．１ｍｇ,622573101.0,"""Medication""",2,錠,１日２回朝夕食後,パルモディア
ヒアルロン酸ナトリウム点眼液０．１％「ＴＳ」　５ｍＬ,622096501.0,"""Medication""",3,瓶,１日右３回左３回,ヒアルロン
ヒアレイン点眼液０．１％　５ｍＬ,620004816.0,"""Medication""",3,瓶,医師の指示通り,ヒアレイン
ヒアレイン点眼液０．３％　５ｍＬ,621999201.0,"""Medication""",1,瓶,１日２〜３回,ヒアレイン
ヒルドイドクリーム０．３％,620009046.0,"""Medication""",200,ｇ,ハンドクリームとして,ヒルドイドクリーム
ヒルドイドソフト軟膏０．３％,620009048.0,"""Medication""",200,ｇ,医師の指示通り,ヒルドイドソフト
ヒルドイドローション０．３％,620009049.0,"""Medication""",50,ｇ,保湿剤として,ヒルドイドローション
ビオスリー配合散,620421101.0,"""Medication""",2,ｇ,１日２回朝夕食後,ビオスリー
ビオスリー配合錠,620421201.0,"""Medication""",6,錠,１日３回毎食後,ビオスリー
ビオフェルミン配合散,620420001.0,"""Medication""",1.5,ｇ,１日３回毎食後,ビオフェルミン
ビクトーザ皮下注１８ｍｇ　３ｍＬ,621974801.0,"""HomeCare""",4,キット,-,ビクトーザ
ビソプロロールフマル酸塩錠５ｍｇ「ＤＳＥＰ」,622942301.0,"""Medication""",1,錠,１日１回朝食後,ビソプロロールフマル
ビソプロロールフマル酸塩０．６２５ｍｇ錠,622719300.0,"""Medication""",4,錠,１日２回朝夕食後,ビソプロロールフマル
ビタミン点滴,95000071.0,"""OwnExpense""",1,回,-,ビタミン
ビタミン点滴特別価格,95000149.0,"""OwnExpense""",1,回,-,点滴特別価格
ビタミンＢ１２,160029710.0,"""Examination""",1,回,-,ビタミン
ビタミンＣ増量,95000141.0,"""OwnExpense""",1,回,-,ビタミン
ビタメジン静注用,643180017.0,"""Injection""",1,瓶,-,ビタメジン
ビブラマイシン錠１００ｍｇ,620006084.0,"""Medication""",1,錠,１日１回朝食後,ビブラマイシン
ビラノア錠２０ｍｇ,622516602.0,"""Medication""",1,錠,１日１回就寝前,ビラノア
ビラノアＯＤ錠２０ｍｇ,622829401.0,"""Medication""",1,錠,１日１回就寝前,ビラノア
ビレーズトリエアロスフィア１２０吸入,622687101.0,"""Medication""",1,キット,１回１吸入１日２回,ビレーズトリエアロスフィア
ピオグリタゾン錠１５ｍｇ「アメル」,622049901.0,"""Medication""",1,錠,１日１回朝食後,ピオグリタゾン
ピコスルファートナトリウム内用液０．７５％「イワキ」,620490703.0,"""Medication""",10,ｍＬ,便秘時,ピコスルファートナトリウム
ピタバスタチンカルシウム錠１ｍｇ「日医工」,622271801.0,"""Medication""",1,錠,１日１回朝食後,ピタバスタチンカルシウム
ピタバスタチンカルシウム錠２ｍｇ「日医工」,622271901.0,"""Medication""",1,錠,１日１回朝食後,ピタバスタチンカルシウム
ピタバスタチンＣａ錠１ｍｇ「サワイ」,622296001.0,"""Medication""",1,錠,１日１回夕食後,ピタバスタチン
ピーエイ配合錠,620161401.0,"""Medication""",6,錠,１日３回毎食後,ピーエイ
ファムビル錠２５０ｍｇ,620006802.0,"""Medication""",6,錠,１日３回毎食後,ファムビル
ファモチジン１０ｍｇ注射用,622755200.0,"""Injection""",1,管,-,ファモチジン
フィナステリド（２８日分）,95000061.0,"""OwnExpense""",1,回,-,フィナステリド
フェキソフェナジン塩酸塩錠６０ｍｇ「明治」,622228101.0,"""Medication""",2,錠,１日２回朝食後及び就寝前,フェキソフェナジン
フェブリク錠１０ｍｇ,622057201.0,"""Medication""",1,錠,１日１回朝食後,フェブリク
フェブリク錠２０ｍｇ,622057301.0,"""Medication""",1,錠,１日１回朝食後,フェブリク
フェリチン定量,160192510.0,"""Examination""",1,回,-,フェリチン
フェロベリン配合錠,620425801.0,"""Medication""",6,錠,１日３回毎食後,フェロベリン
フェロミア錠５０ｍｇ　鉄５０ｍｇ,613220039.0,"""Medication""",1,錠,１日１回夕食後,フェロミア
フォシーガ錠１０ｍｇ,622342001.0,"""Medication""",1,錠,１日１回朝食後,フォシーガ
フォシーガ錠５ｍｇ,622341901.0,"""Medication""",1,錠,１日１回朝食後,フォシーガ
フォリアミン錠　５ｍｇ,613130585.0,"""Medication""",1,錠,１日１回朝食後,フォリアミン
フスコデ配合錠,620379601.0,"""Medication""",6,錠,１日３回毎食後,フスコデ
フスタゾール糖衣錠１０ｍｇ,620378201.0,"""Medication""",3,錠,１日３回毎食後,フスタゾール
フラジール腟錠２５０ｍｇ,620007756.0,"""Medication""",7,錠,１日１回お使い下さい。,フラジール
フランドルテープ４０ｍｇ,620004821.0,"""Medication""",15,枚,１回１個１日１回医師の指示通り,フランドルテープ
フリバス錠２５ｍｇ,610421349.0,"""Medication""",1,錠,１日１回朝食後,フリバス
フリバス錠５０ｍｇ,610421350.0,"""Medication""",1,錠,１日１回朝食後,フリバス
フルタイド５０ディスカス　５０μｇ６０ブリスター,660451012.0,"""Medication""",1,個,１回１吸入１日２回,フルタイド
フルティフォーム１２５エアゾール１２０吸入用,622278201.0,"""Medication""",1,瓶,１回２吸入１日２回,フルティフォーム
フルバスタチン錠２０ｍｇ「サワイ」,621964301.0,"""Medication""",1,錠,１日１回夕食後,フルバスタチン
フルメトロン点眼液０．１％,620007764.0,"""Medication""",10,ｍＬ,医師の指示通り,フルメトロン
フロジン外用液５％,620007769.0,"""Medication""",30,ｍＬ,頭に,フロジン
フロモックス錠１００ｍｇ,610411058.0,"""Medication""",3,錠,１日３回毎食後,フロモックス
ブスコパン錠１０ｍｇ,620008704.0,"""Medication""",1,錠,腹痛時,ブスコパン
ブデホル吸入粉末剤６０吸入「ニプロ」,622816701.0,"""Medication""",1,キット,吸入用で医師の指示通り,吸入粉末剤
ブルフェン錠１００　１００ｍｇ,620002537.0,"""Medication""",2,錠,発熱時又は痛む時,ブルフェン
ブルフェン錠２００　２００ｍｇ,611140395.0,"""Medication""",1,錠,発熱時又は痛む時,ブルフェン
ブロチゾラムＯＤ錠０．２５ｍｇ「アメル」,622276601.0,"""Medication""",1,錠,１日１回就寝前,ブロチゾラム
ブロマゼパム錠２ｍｇ「サンド」,620047103.0,"""Medication""",1,錠,１日１回就寝前,ブロマゼパム
ブロムヘキシン塩酸塩４ｍｇ錠,622893400.0,"""Medication""",3,錠,１日３回毎食後,ブロムヘキシン
プラバスタチンナトリウム錠１０ｍｇ「ツルハラ」,620004038.0,"""Medication""",1,錠,１日１回夕食後,プラバスタチンナトリウム
プラバスタチンナトリウム錠５ｍｇ「ＮＰ」,620008055.0,"""Medication""",1,錠,１日１回夕食後,プラバスタチンナトリウム
プラビックス錠７５ｍｇ,620003469.0,"""Medication""",1,錠,１日１回朝食後,プラビックス
プランルカスト錠２２５ｍｇ「ＡＦＰ」,622073301.0,"""Medication""",2,錠,１日２回朝夕食後,プランルカスト
プリンペラン注射液１０ｍｇ　０．５％２ｍＬ,620003796.0,"""Injection""",1,管,-,プリンペラン
プリンペラン錠５　５ｍｇ,620006100.0,"""Medication""",1,錠,嘔気時,プリンペラン
プルゼニド錠１２ｍｇ,620481301.0,"""Medication""",2,錠,便秘時,プルゼニド
プレタールＯＤ錠５０ｍｇ,621971201.0,"""Medication""",2,錠,１日２回朝夕食後,プレタール
プレドニゾロン錠　５ｍｇ,612450051.0,"""Medication""",4,錠,１日１回夕食後,プレドニゾロン
プロペト,667120036.0,"""Medication""",10,ｇ,保湿剤として,プロペト
プロマックＤ錠７５　７５ｍｇ,620004044.0,"""Medication""",2,錠,１日２回朝夕食後,プロマック
ヘモナーゼ配合錠,620007082.0,"""Medication""",3,錠,１日３回毎食後,ヘモナーゼ
ヘモポリゾン軟膏,622301801.0,"""Medication""",56,ｇ,医師の指示通り,ヘモポリゾン
ヘルベッサー錠３０　３０ｍｇ,620002543.0,"""Medication""",1,錠,１日１回夕食後,ヘルベッサー
ヘルペスウイルス抗体価（定性・半定量・定量）,160042110.0,"""Examination""",1,回,-,ヘルペスウイルス
ベイスンＯＤ錠０．３　０．３ｍｇ,620002121.0,"""Medication""",3,錠,１日３回毎食直前,ベイスン
ベオーバ錠５０ｍｇ,622653001.0,"""Medication""",1,錠,１日１回朝食後,ベオーバ
ベサコリン散５％,620005100.0,"""Medication""",1,ｇ,１日２回朝夕食後,ベサコリン
ベザトールＳＲ錠２００ｍｇ,620002123.0,"""Medication""",2,錠,１日２回朝夕食後,ベザトール
ベシケア錠２．５ｍｇ,620003485.0,"""Medication""",1,錠,１日１回夕食後,ベシケア
ベシケア錠５ｍｇ,620003486.0,"""Medication""",1,錠,１日１回朝食後,ベシケア
ベタニス錠５０ｍｇ,622093301.0,"""Medication""",1,錠,１日１回朝食後,ベタニス
ベニジピン塩酸塩錠４ｍｇ「サワイ」,620004058.0,"""Medication""",1,錠,１日１回夕食後,ベニジピン
ベルソムラ錠１０ｍｇ,622517401.0,"""Medication""",1,錠,１日１回就寝前,ベルソムラ
ベンズブロマロン錠２５ｍｇ「杏林」,622080502.0,"""Medication""",2,錠,１日１回朝食後,ベンズブロマロン
ペンニードルプラス　３２Ｇ（０．２３ｍｍ）,59000001.0,"""HomeCare""",42,回,-,ペンニードルプラス
ホクナリンテープ０．５ｍｇ,660421115.0,"""Medication""",7,枚,医師の指示通り,ホクナリンテープ
ホクナリンテープ１ｍｇ,660421116.0,"""Medication""",7,枚,１回個ゼイゼイする時,ホクナリンテープ
ホクナリンテープ２ｍｇ,660421117.0,"""Medication""",6,枚,１回個ゼイゼイする時,ホクナリンテープ
ボノサップパック４００,622485401.0,"""Medication""",1,シート,１日２回朝夕食後,ボノサップパック
ボラザＧ坐剤,662560014.0,"""Medication""",20,個,医師の指示通り,ボラザ
ボラザＧ軟膏,662550038.0,"""Medication""",2.4,ｇ,医師の指示通りにお使い下さい。,ボラザ
ボルタレンサポ５０ｍｇ,661140081.0,"""Medication""",10,個,医師の指示通りにお使い下さい。,ボルタレンサポ
ボルタレン錠２５ｍｇ,620007096.0,"""Medication""",2,錠,痛む時,ボルタレン
ボンビバ錠１００ｍｇ,622471501.0,"""Medication""",1,錠,１日１回医師の指示通り,ボンビバ
ポララミン錠２ｍｇ,611410172.0,"""Medication""",8,錠,１日４回毎食後及び就寝前,ポララミン
マイ　ナイチンゲール,95000106.0,"""OwnExpense""",1,回,-,マイナイチンゲール
マイザークリーム０．０５％,620626201.0,"""Medication""",20,ｇ,全身に,マイザークリーム
マイスリー錠５ｍｇ,610443047.0,"""Medication""",1,錠,１日１回就寝前,マイスリー
マイナイチンゲール特別価格,95000147.0,"""OwnExpense""",1,回,-,マイナイチンゲール
マクサルト錠１０ｍｇ,620000419.0,"""Medication""",1,錠,頭痛時,マクサルト
マグネシウム,160022210.0,"""Examination""",1,回,-,マグネシウム
マグミット錠３３０ｍｇ,610463198.0,"""Medication""",3,錠,１日３回毎食後,マグミット
マンジャロ皮下注２．５ｍｇアテオス　０．５ｍＬ,622931301.0,"""HomeCare""",2,キット,-,マンジャロ
マンジャロ皮下注５ｍｇアテオス　０．５ｍＬ,622931401.0,"""HomeCare""",2,キット,-,マンジャロ
マンジャロ皮下注７．５ｍｇアテオス　０．５ｍＬ,622931501.0,"""HomeCare""",2,キット,-,マンジャロ
マーズレン配合錠１．０ＥＳ,620008740.0,"""Medication""",3,錠,１日３回毎食後,マーズレン
ミオナール錠５０ｍｇ,611240248.0,"""Medication""",3,錠,１日３回毎食後,ミオナール
ミカムロ配合錠ＢＰ,622224601.0,"""Medication""",1,錠,１日１回朝食後,ミカムロ
ミカルディス錠２０ｍｇ,620002429.0,"""Medication""",1,錠,１日１回朝食後,ミカルディス
ミカルディス錠４０ｍｇ,620002430.0,"""Medication""",1,錠,１日１回朝食後,ミカルディス
ミカルディス錠８０ｍｇ,621999101.0,"""Medication""",1,錠,１日１回朝食後,ミカルディス
ミグシス錠５ｍｇ,610432015.0,"""Medication""",2,錠,１日２回朝夕食後,ミグシス
ミコンビ配合錠ＡＰ,621926601.0,"""Medication""",1,錠,１日１回朝食後,ミコンビ
ミコンビ配合錠ＢＰ,621926701.0,"""Medication""",1,錠,１日１回朝食後,ミコンビ
ミティキュアダニ舌下錠１０，０００ＪＡＵ,622455301.0,"""Medication""",1,錠,１日１回医師の指示通り,ミティキュアダニ
ミニリンメルトＯＤ錠１２０μｇ,622134801.0,"""Medication""",1,錠,１日１回就寝前,ミニリンメルト
ミニリンメルトＯＤ錠５０μｇ,622688201.0,"""Medication""",1,錠,１日１回就寝前,ミニリンメルト
ミネブロ錠２．５ｍｇ,622670201.0,"""Medication""",1,錠,１日１回朝食後,ミネブロ
ミノキシジル外用液５％１本（６０ｍｌ）,95000108.0,"""OwnExpense""",1,回,-,ミノキシジル
ミノマイシンカプセル１００ｍｇ,610454083.0,"""Medication""",2,カプセル,１日２回朝夕食後,ミノマイシンカプセル
ミノマイシン錠５０ｍｇ,616150088.0,"""Medication""",2,錠,１日１回朝食後,ミノマイシン
ミヤＢＭ細粒,612370066.0,"""Medication""",1.2,ｇ,１日３回毎食後,ミヤＢＭ細粒
ミヤＢＭ錠,612370067.0,"""Medication""",6,錠,１日３回毎食後,ミヤＢＭ錠
ムコスタ錠１００ｍｇ,620452801.0,"""Medication""",3,錠,１日３回毎食後,ムコスタ
ムコソルバン錠１５ｍｇ,620389501.0,"""Medication""",3,錠,１日３回毎食後,ムコソルバン
ムコソルバンＬ錠４５ｍｇ,622404601.0,"""Medication""",1,錠,１日１回朝食後,ムコソルバン
ムコダインシロップ５％,612220508.0,"""Medication""",6,ｍＬ,１日３回毎食後,ムコダインシロップ
ムコダイン錠２５０ｍｇ,610453119.0,"""Medication""",6,錠,１日３回毎食後,ムコダイン
ムコダイン錠５００ｍｇ,610407447.0,"""Medication""",3,錠,１日３回毎食後,ムコダイン
ムコダインＤＳ５０％,621989901.0,"""Medication""",1.2,ｇ,１日３回毎食後,ムコダイン
メイアクトＭＳ錠１００ｍｇ,620004080.0,"""Medication""",3,錠,１日３回毎食後,メイアクト
メイラックス錠１ｍｇ,611170689.0,"""Medication""",0.5,錠,１日１回就寝前,メイラックス
メインテート錠２．５ｍｇ,620256101.0,"""Medication""",1,錠,１日１回朝食後,メインテート
メジコン散１０％,620004596.0,"""Medication""",0.2,ｇ,１日２回朝夕食後,メジコン
メジコン錠１５ｍｇ,612220325.0,"""Medication""",6,錠,１日３回毎食後,メジコン
メチコバール錠５００μｇ　０．５ｍｇ,613130595.0,"""Medication""",3,錠,１日３回毎食後,メチコバール
メトアナ配合錠ＨＤ,622654401.0,"""Medication""",2,錠,１日２回朝夕食後,メトアナ
メトグルコ錠２５０ｍｇ,621974701.0,"""Medication""",2,錠,１日１回朝食後,メトグルコ
メトグルコ錠５００ｍｇ,622242501.0,"""Medication""",2,錠,１日２回朝夕食後,メトグルコ
メプチンエアー１０μｇ吸入１００回　０．０１４３％５ｍＬ,621903202.0,"""Medication""",1,キット,吸入用で医師の指示通り,メプチンエアー
メラトベル顆粒小児用０．２％,622793601.0,"""Medication""",0.5,ｇ,１日１回就寝前,メラトベル
メリスロン錠１２ｍｇ,611160089.0,"""Medication""",3,錠,１日３回毎食後,メリスロン
メルカゾール錠５ｍｇ,620004391.0,"""Medication""",1,錠,１日１回朝食後,メルカゾール
モビコール配合内用剤ＬＤ　６．８５２３ｇ,622832901.0,"""Medication""",3,包,１日２回朝夕食後,モビコール
モメタゾン点鼻液５０μｇ「杏林」５６噴霧用　５ｍｇ１０ｇ,622672501.0,"""Medication""",1,瓶,１回２噴霧　１日１回,モメタゾン
モンテルカストＯＤ錠１０ｍｇ「サワイ」,622560601.0,"""Medication""",1,錠,１日１回就寝前,モンテルカスト
モーラステープＬ４０ｍｇ　１０ｃｍ×１４ｃｍ,620007804.0,"""Medication""",42,枚,腰に,モーラステープ
モーラスパップＸＲ２４０ｍｇ　２０ｃｍ×１４ｃｍ,622529501.0,"""Medication""",63,枚,１日２回お使い下さい。,モーラスパップ
ユリス錠０．５ｍｇ,622703601.0,"""Medication""",1,錠,１日１回朝食後,ユリス
ユリス錠１ｍｇ,622703701.0,"""Medication""",1,錠,１日１回朝食後,ユリス
ユリノーム錠５０ｍｇ,620002548.0,"""Medication""",1,錠,１日１回朝食後,ユリノーム
ユリーフＯＤ錠４ｍｇ,622441901.0,"""Medication""",2,錠,１日２回朝夕食後,ユリーフ
ユービット錠１００ｍｇ,610462047.0,"""Examination""",1,錠,-,ユービット
ヨウ化カリウム丸５０ｍｇ「日医工」,621501001.0,"""Medication""",1,丸,１日１回朝食後,カリウム
ラゲブリオカプセル２００ｍｇ,628785401.0,"""Medication""",8,カプセル,１日２回朝夕食後,ラゲブリオカプセル
ラックビー微粒Ｎ　１％,620003183.0,"""Medication""",0.9,ｇ,１日３回毎食後,ラックビー
ラックビー錠,622113001.0,"""Medication""",3,錠,１日３回毎食後,ラックビー
