order_name,order_code,yakkakjncd,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
グロブリンクラス別ウイルス抗体価（ＥＢ）,160121510.0,-,"""Examination""",1,回,-,グロブリンクラス
グーフィス錠５ｍｇ,622564801.0,2359008F1025,"""Medication""",2,錠,１日１回朝食前に,グーフィス
ケアラム錠２５ｍｇ,622184501.0,3999031F1035,"""Medication""",1,錠,１日１回朝食後に,ケアラム
ケラチナミンコーワクリーム２０％,620665402.0,2669701N2067,"""Medication""",25,ｇ,１日２回お使い下さい。,ケラチナミンコーワクリーム
ゲンタシン軟膏０．１％　１ｍｇ,620008993.0,2634710M1077,"""Medication""",10,ｇ,１日２回お使い下さい。,ゲンタシン
コディオ配合錠ＥＸ,620009092.0,2149112F2029,"""Medication""",1,錠,１日１回朝食後に,コディオ
コデインリン酸塩散１％,610462034.0,2242001B2017,"""Medication""",6,ｇ,１日３回毎食後に,コデインリン
コニール錠２　２ｍｇ,612170662.0,2171021F1024,"""Medication""",1,錠,１日１回朝食後に,コニール
コニール錠４　４ｍｇ,612170663.0,2171021F2020,"""Medication""",2,錠,１日２回朝夕食後に,コニール
コムクロシャンプー０．０５％,622546901.0,2646713Q2029,"""Medication""",125,ｇ,１日１回,コムクロシャンプー
コレクチム軟膏０．５％,622784201.0,2699714M1029,"""Medication""",10,ｇ,１日２回,コレクチム
コロナワクチン,95310048.0,-,"""OwnExpense""",0,円,-,コロナワクチン
コロネル錠５００ｍｇ,610443028.0,2399011F1022,"""Medication""",3,錠,１日３回毎食後に,コロネル
サアミオン錠５ｍｇ,620003548.0,2190021F1348,"""Medication""",3,錠,１日３回毎食後に,サアミオン
サイレース錠１ｍｇ,611120087.0,1124008F1024,"""Medication""",1,錠,１日１回就寝前に,サイレース
サインバルタカプセル２０ｍｇ,621978201.0,1179052M1022,"""Medication""",1,カプセル,１日１回朝食後に,サインバルタカプセル
サムスカＯＤ錠１５ｍｇ,622694401.0,2139011F4022,"""Medication""",1,錠,１日１回朝食後に,サムスカ
サルタノールインヘラー１００μｇ　０．１６％１３．５ｍＬ,620008998.0,2254700G4037,"""Medication""",1,瓶,１日１回お使い下さい。,サルタノールインヘラー
サワシリンカプセル２５０　２５０ｍｇ,620006919.0,6131001M2300,"""Medication""",3,カプセル,１日３回毎食後に,サワシリンカプセル
サワシリン細粒１０％　１００ｍｇ,620006920.0,6131001C1210,"""Medication""",6,ｇ,１日３回毎食後に,サワシリン
サンコバ点眼液０．０２％　５ｍＬ,620005266.0,1319710Q2078,"""Medication""",1,瓶,１日２回,サンコバ
サンリズムカプセル５０ｍｇ,612120302.0,2129008M2020,"""Medication""",2,カプセル,１日２回朝夕食後に,サンリズムカプセル
サーベイランス強化加算（再診）,112024570.0,-,"""Diagnosis""",1,回,-,サーベイランス
サーベイランス強化加算（初診）,111015070.0,-,"""Diagnosis""",1,回,-,サーベイランス
サーベイランス強化加算（在宅医療）,114055290.0,-,"""HomeCare""",1,回,-,サーベイランス
ザイザルシロップ０．０５％,622308201.0,4490028Q1028,"""Medication""",5,ｍＬ,１日２回朝食後及び就寝前に,ザイザルシロップ
ザイザル錠５ｍｇ,622036701.0,4490028F1027,"""Medication""",1,錠,１日１回就寝前に,ザイザル
ザイロリック錠１００　１００ｍｇ,610463077.0,3943001F1314,"""Medication""",1,錠,１日１回朝食後に,ザイロリック
ザイロリック錠５０　５０ｍｇ,610463076.0,3943001F2027,"""Medication""",1,錠,１日１回夕食後に,ザイロリック
ザクラス配合錠ＨＤ,622341701.0,2149121F2028,"""Medication""",1,錠,１日１回朝食後に,ザクラス
ザクラス配合錠ＬＤ,622341801.0,2149121F1021,"""Medication""",1,錠,１日１回朝食後に,ザクラス
ザジテン点眼液０．０５％　３．４５ｍｇ５ｍＬ,620006425.0,1319730Q1249,"""Medication""",2,瓶,両目１日２回点眼,ザジテン
ザファテック錠１００ｍｇ,622415501.0,3969024F2024,"""Medication""",1,錠,週１回,ザファテック
ザルティア錠５ｍｇ,622306501.0,2590016F2027,"""Medication""",1,錠,１日１回朝食後に,ザルティア
ザーネ軟膏０．５％　５，０００単位,620004801.0,2649724M1039,"""Medication""",50,ｇ,１日２～３回,ザーネ
シグマート錠５ｍｇ,612170456.0,2171017F2024,"""Medication""",2,錠,１日２回朝夕食後に,シグマート
シダキュアスギ花粉舌下錠５，０００ＪＡＵ,622627001.0,4490035F2023,"""Medication""",1,錠,１日１回朝食前服用,シダキュアスギ
シナール配合錠,620721301.0,3179115F2034,"""Medication""",3,錠,１日３回毎食後に,シナール
シベノール錠５０ｍｇ,612120264.0,2129007F1020,"""Medication""",1,錠,１日１回朝食後に,シベノール
シミ,95400009.0,-,"""OwnExpense""",2000,円,-,シミ
シミ　スポット（１発）２０００円,95400001.0,-,"""OwnExpense""",1,回,-,シミスポット
シミ　フルフェイス　,95400006.0,-,"""OwnExpense""",1,回,-,シミフルフェイス
シムビコートタービュヘイラー６０吸入,621950801.0,2290801G2025,"""Medication""",1,キット,１回１吸入１日２回,シムビコートタービュヘイラー
シュアポスト錠０．５ｍｇ,622041001.0,3969013F2026,"""Medication""",3,錠,１日３回毎食直前に,シュアポスト
シロスタゾール錠１００ｍｇ「ＪＧ」,621721201.0,3399002F2016,"""Medication""",2,錠,１日２回朝夕食後に,シロスタゾール
シロスタゾール錠５０ｍｇ「サワイ」,621313601.0,3399002F1010,"""Medication""",2,錠,１日２回朝夕食後に,シロスタゾール
シングリックス（¥２２，０００）,95310032.0,-,"""OwnExpense""",1,回,-,シングリックス
シングレア錠１０ｍｇ,620006934.0,4490026F2059,"""Medication""",1,錠,１日１回就寝前に,シングレア
シンメトレル錠５０ｍｇ,611240080.0,1161001F1050,"""Medication""",2,錠,１日２回朝夕食後に,シンメトレル
ジェイゾロフト錠２５ｍｇ,620003481.0,1179046F1028,"""Medication""",1,錠,１日１回朝食後に,ジェイゾロフト
ジェニナック錠２００ｍｇ,620005822.0,6241017F1022,"""Medication""",2,錠,１日１回朝食後に,ジェニナック
ジスロマック錠２５０ｍｇ,610443026.0,6149004F1028,"""Medication""",2,錠,１日１回朝食後に,ジスロマック
ジフルプレドナート軟膏０．０５％「イワキ」,620625701.0,2646725M1015,"""Medication""",80,ｇ,１日２～３回,ジフルプレドナート
ジフロラゾン酢酸エステル軟膏０．０５％「ＹＤ」,622188901.0,2646723M1016,"""Medication""",30,ｇ,１日２回お使い下さい。,ジフロラゾン
ジフロラゾン酢酸エステル０．０５％軟膏,622777100.0,2646723M1016,"""Medication""",60,ｇ,１日２～３回,ジフロラゾン
ジャディアンス錠１０ｍｇ,622401201.0,3969023F1023,"""Medication""",1,錠,１日１回朝食後に,ジャディアンス
ジャヌビア錠２５ｍｇ,621950901.0,3969010F1034,"""Medication""",1,錠,１日１回朝食後に,ジャヌビア
ジャヌビア錠５０ｍｇ,621951001.0,3969010F2030,"""Medication""",1,錠,１日１回朝食後に,ジャヌビア
スインプロイク錠０．２ｍｇ,622546601.0,2359007F1020,"""Medication""",1,錠,１日１回朝食後に,スインプロイク
スオード錠１００　１００ｍｇ（活性本体として）,610462041.0,6241015F1023,"""Medication""",4,錠,１日２回朝夕食後に,スオード
スチックゼノールＡ,660406045.0,2649858M1036,"""Medication""",40,ｇ,１日２回,スチックゼノール
ステーブラＯＤ錠０．１ｍｇ,622051601.0,2590013F2031,"""Medication""",1,錠,１日１回朝食後に,ステーブラ
スピオルトレスピマット６０吸入,622450201.0,2259807G2022,"""Medication""",1,キット,１日１回お使い下さい。,スピオルトレスピマット
スピラゾンクリーム０．３％,620007650.0,2646720N1018,"""Medication""",10,ｇ,１日２回,スピラゾンクリーム
スピラゾンローション０．３％,620007652.0,2646720Q1014,"""Medication""",10,ｇ,１日２回,スピラゾンローション
スピラゾン軟膏０．３％,620007651.0,2646720M1012,"""Medication""",10,ｇ,１日２～３回,スピラゾン
スピール膏Ｍ　２５ｃｍ２,662660057.0,2661701X1012,"""Medication""",2,枚,１日１回お使い下さい。,スピール
スーグラ錠２５ｍｇ,622306601.0,3969018F1022,"""Medication""",1,錠,１日１回朝食後に,スーグラ
スーグラ錠５０ｍｇ,622306701.0,3969018F2029,"""Medication""",1,錠,１日１回朝食後に,スーグラ
スージャヌ配合錠,622625702.0,3969107F1022,"""Medication""",1,錠,１日１回朝食後に,スージャヌ
セイブル錠５０ｍｇ,620003128.0,3969009F2020,"""Medication""",3,錠,１日３回毎食直前に,セイブル
セタプリル錠２５ｍｇ,612140480.0,2144003F2025,"""Medication""",2,錠,１日２回朝夕食後に,セタプリル
セパゾン錠１　１ｍｇ,611170159.0,1124014F1038,"""Medication""",2,錠,１日２回朝夕食後に,セパゾン
セファドール錠２５ｍｇ,620006958.0,1339002F1438,"""Medication""",2,錠,１日２回朝夕食後に,セファドール
セファランチン錠１ｍｇ,612900052.0,2900001F1029,"""Medication""",3,錠,１日３回毎食後に,セファランチン
セフゾンカプセル１００ｍｇ,616130532.0,6132013M2025,"""Medication""",3,カプセル,１日３回毎食後に,セフゾンカプセル
セフゾン細粒小児用１０％　１００ｍｇ,620004513.0,6132013C1031,"""Medication""",1.5,ｇ,１日３回毎食後に,細粒小児用
セララ錠２５ｍｇ,620005824.0,2149045F1029,"""Medication""",0.5,錠,１日１回朝食後に,セララ
セレキノン錠１００ｍｇ,620005027.0,2399006F1331,"""Medication""",2,錠,１日２回朝夕食後に,セレキノン
セレコックス錠１００ｍｇ,620004857.0,1149037F1020,"""Medication""",2,錠,１日２回朝夕食後に,セレコックス
セレスタミン配合錠,620530701.0,2459100F1162,"""Medication""",2,錠,１日２回朝夕食後に,セレスタミン
セロクラール錠２０ｍｇ,612190149.0,2190005F2051,"""Medication""",2,錠,１日２回朝夕食後に,セロクラール
セロケン錠２０ｍｇ,612140128.0,2149010F1025,"""Medication""",2,錠,１日２回朝夕食後に,セロケン
センノシド錠１２ｍｇ「トーワ」,621278001.0,2354003F2014,"""Medication""",2,錠,１日１回就寝前に,センノシド
ゼスタッククリーム,662640864.0,2649865N1023,"""Medication""",25,ｇ,１日１～２回,ゼスタッククリーム
ゼスラン錠３ｍｇ,620932701.0,4413004F1251,"""Medication""",2,錠,１日２回朝夕食後に,ゼスラン
ゼチーア錠１０ｍｇ,620004868.0,2189018F1027,"""Medication""",1,錠,１日１回朝食後に,ゼチーア
ゼビアックスローション２％,622462601.0,2639701Q1025,"""Medication""",10,ｇ,１日１回,ゼビアックスローション
ゼフナートクリーム２％,660443004.0,2659712N1020,"""Medication""",20,ｇ,１日１回お使い下さい。,ゼフナートクリーム
ソラナックス０．４ｍｇ錠,611170508.0,1124023F1037,"""Medication""",1,錠,１日１回就寝前に,ソラナックス
ソルデム３Ａ輸液　５００ｍＬ,620007344.0,-,"""Injection""",1,袋,-,ソルデム
ゾコーバ錠１２５ｍｇ,628785801.0,6250052F1023,"""Medication""",1,錠,１日１回朝食後に,ゾコーバ
ゾラデックスＬＡ１０．８ｍｇデポ　（ゴセレリンとして）,640462004.0,-,"""Injection""",1,筒,-,ゾラデックス
ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「サワイ」,622168001.0,1129009F3010,"""Medication""",1,錠,１日１回就寝前に,ゾルピデム
タケキャブ錠１０ｍｇ,622404401.0,2329030F1020,"""Medication""",1,錠,１日１回朝食後に,タケキャブ
タケキャブ錠２０ｍｇ,622404501.0,2329030F2027,"""Medication""",1,錠,１日１回朝食後に,タケキャブ
タケプロンＯＤ錠１５　１５ｍｇ,610462010.0,2329023F1020,"""Medication""",1,錠,１日１回朝食後に,タケプロン
タナトリル錠５　５ｍｇ,612140712.0,2144008F2028,"""Medication""",1,錠,１日１回朝食後に,タナトリル
タミフルカプセル７５　７５ｍｇ,610443074.0,6250021M1027,"""Medication""",2,カプセル,１日２回朝夕食後に,タミフルカプセル
タミフルドライシロップ３％,610462002.0,6250021R1024,"""Medication""",2,ｇ,１日２回朝夕食後に,タミフルドライシロップ
タムスロシン塩酸塩ＯＤ錠０．２ｍｇ「トーワ」,621979102.0,2590008F2162,"""Medication""",1,錠,１日１回朝食後に,タムスロシン
タリオン錠１０ｍｇ,620006971.0,4490022F2034,"""Medication""",2,錠,１日２回朝夕食後に,タリオン
タリビッド点眼液０．３％,620004810.0,1319722Q1163,"""Medication""",10,ｍＬ,１日３回,タリビッド
タリージェＯＤ錠１０ｍｇ,622927401.0,-,"""Medication""",2,錠,１日２回朝夕食後に,タリージェ
タリージェＯＤ錠１５ｍｇ,622927501.0,-,"""Medication""",2,錠,１日２回朝夕食後に,タリージェ
タリージェＯＤ錠２．５ｍｇ,622927201.0,-,"""Medication""",2,錠,１日２回朝夕食後に,タリージェ
タリージェＯＤ錠５ｍｇ,622927301.0,-,"""Medication""",2,錠,１日２回朝夕食後に,タリージェ
ダイアコート軟膏０．０５％,620623901.0,2646723M1172,"""Medication""",10,ｇ,１日２回,ダイアコート
ダイアコート軟膏０．０５％,620623901.0,-,"""Treatment""",3,ｇ,-,ダイアコート
ダイアップ坐剤１０　１０ｍｇ,661120012.0,1124701J3025,"""Medication""",5,個,★医師の指示通りにお使い下さい,ダイアップ
ダイアート錠３０ｍｇ,612130353.0,2139008F2028,"""Medication""",1,錠,１日１回朝食後に,ダイアート
ダイアート錠６０ｍｇ,610454048.0,2139008F1056,"""Medication""",1,錠,１日１回朝食後に,ダイアート
ダラシンＴゲル１％,660462005.0,2634713M1020,"""Medication""",10,ｇ,１日２回,ダラシン
ダーブロック錠１ｍｇ,622819101.0,3999049F1027,"""Medication""",1,錠,１日１回朝食後に,ダーブロック
ダーブロック錠２ｍｇ,622819201.0,3999049F2023,"""Medication""",1,錠,１日１回朝食後に,ダーブロック
ダーモスコピー,160179610.0,-,"""Examination""",1,回,-,ダーモスコピー
チガソンカプセル１０　１０ｍｇ,613990072.0,3119001M1020,"""Medication""",1,カプセル,１日１回夕食後に,チガソンカプセル
チメピジウム臭化物３０ｍｇ錠,622717100.0,1249005F1017,"""Medication""",3,錠,１日３回毎食後に,チメピジウム
チラーヂンＳ錠１００μｇ,621283702.0,2431004F3016,"""Medication""",1,錠,１日１回朝食後に,チラーヂン
チラーヂンＳ錠１２．５μｇ,622169401.0,2431004F4012,"""Medication""",1,錠,１日１回朝食後に,チラーヂン
チラーヂンＳ錠２５μｇ,620516002.0,2431004F2052,"""Medication""",1,錠,１日１回朝食後に,チラーヂン
チラーヂンＳ錠５０μｇ,620515902.0,2431004F1056,"""Medication""",1,錠,１日１回朝食後に,チラーヂン
チラーヂンＳ錠７５μｇ,622169701.0,2431004F5019,"""Medication""",1,錠,１日１回朝食後に,チラーヂン
ツムラ五苓散エキス顆粒（医療用）,615101428.0,5200048D1070,"""Medication""",5,ｇ,１日２回昼夕食前に,ツムラ
ツムラ加味逍遙散エキス顆粒（医療用）,615101409.0,5200017D1083,"""Medication""",2.5,ｇ,１日１回就寝前に,加味逍遙散
ツムラ十味敗毒湯エキス顆粒（医療用）,615101448.0,5200070D1105,"""Medication""",7.5,ｇ,１日３回毎食前に,十味敗毒湯
ツムラ半夏厚朴湯エキス顆粒（医療用）,615101494.0,5200122D1074,"""Medication""",2.5,ｇ,１日１回朝食前に,半夏厚朴湯
ツムラ大建中湯エキス顆粒（医療用）,615101469.0,5200092D1020,"""Medication""",7.5,ｇ,１日３回毎食前に,大建中湯
ツムラ大黄甘草湯エキス顆粒（医療用）,615101467.0,5200090D1030,"""Medication""",5,ｇ,１日２回朝夕食前に服用,大黄甘草湯
ツムラ小青竜湯エキス顆粒（医療用）,615101453.0,5200075D1086,"""Medication""",9,ｇ,１日３回毎食前に,小青竜湯
ツムラ抑肝散エキス顆粒（医療用）,615101510.0,5200139D1037,"""Medication""",2.5,ｇ,１日１回就寝前に,ツムラ
ツムラ桂枝加朮附湯エキス顆粒（医療用）,615101418.0,5200034D1044,"""Medication""",7.5,ｇ,１日３回毎食直前に,桂枝加朮附湯
ツムラ清暑益気湯エキス顆粒（医療用）,615101462.0,5200085D1020,"""Medication""",5,ｇ,１日２回朝夕食前に服用,清暑益気湯
ツムラ猪苓湯エキス顆粒（医療用）,615101477.0,5200103D1101,"""Medication""",7.5,ｇ,１日３回毎食前に,ツムラ
ツムラ芍薬甘草湯エキス顆粒（医療用）,615101446.0,5200067D1049,"""Medication""",2.5,ｇ,１日１回就寝前に,芍薬甘草湯
ツムラ葛根湯エキス顆粒（医療用）,615101406.0,5200013D1123,"""Medication""",7.5,ｇ,１日３回毎食前に,ツムラ
ツムラ補中益気湯エキス顆粒（医療用）,615101503.0,5200131D1065,"""Medication""",5,ｇ,１日２回朝夕食後に,補中益気湯
ツムラ防風通聖散エキス顆粒（医療用）,615101502.0,5200130D1060,"""Medication""",2.5,ｇ,１日１回朝食前に,防風通聖散
ツムラ麦門冬湯エキス顆粒（医療用）,615101492.0,5200119D1030,"""Medication""",9,ｇ,１日３回毎食前に,麦門冬湯
ツムラ麻黄湯エキス顆粒（医療用）,615101504.0,5200132D1035,"""Medication""",5,ｇ,１日２回朝夕食前に服用,ツムラ
テオドール錠１００ｍｇ,610463113.0,2251001F2115,"""Medication""",1,錠,１日１回就寝前に,テオドール
テオドール錠２００ｍｇ,610463114.0,2251001F3081,"""Medication""",1,錠,１日１回就寝前に,テオドール
テグレトール錠１００ｍｇ,611130100.0,1139002F2026,"""Medication""",2,錠,１日２回朝夕食後に,テグレトール
テグレトール錠２００ｍｇ,611130101.0,1139002F1062,"""Medication""",2,錠,１日２回朝夕食後に,テグレトール
テネリア錠２０ｍｇ,622182601.0,3969015F1029,"""Medication""",1,錠,１日１回朝食後に,テネリア
テノーミン錠２５　２５ｍｇ,620002066.0,2123011F1155,"""Medication""",1,錠,１日１回夕食後に,テノーミン
テノーミン錠５０　５０ｍｇ,620002067.0,2123011F2437,"""Medication""",1,錠,１日１回朝食後に,テノーミン
テラムロ配合錠ＡＰ「サワイ」,622558601.0,2149117F1050,"""Medication""",1,錠,１日１回朝食後に,テラムロ
テリパラチドＢＳ皮下注キット６００μｇ「モチダ」,629903201.0,-,"""HomeCare""",2,キット,-,テリパラチド
テルミサルタン錠４０ｍｇ「ＦＦＰ」,622571601.0,2149042F2013,"""Medication""",1,錠,１日１回朝食後に,テルミサルタン
テレミンソフト坐薬１０ｍｇ,620007694.0,2359700J2106,"""Medication""",28,個,★医師の指示通りにお使い下さい,テレミンソフト
ディオバンＯＤ錠８０ｍｇ,622255601.0,2149041F7029,"""Medication""",1,錠,１日１回朝食後に,ディオバン
ディフェリンゲル０．１％,620008449.0,2699711Q1027,"""Medication""",30,ｇ,１日１回,ディフェリンゲル
デエビゴ錠２．５ｍｇ,622703101.0,1190027F1022,"""Medication""",1,錠,１日１回就寝前に,デエビゴ
デエビゴ錠５ｍｇ,622703201.0,1190027F2029,"""Medication""",1,錠,１日１回就寝前に,デエビゴ
デザレックス錠５ｍｇ,622514901.0,4490032F1023,"""Medication""",1,錠,１日１回朝食後に,デザレックス
デノタスチュアブル配合錠,622239401.0,3219100F1020,"""Medication""",2,錠,１日１回朝食後に,デノタスチュアブル
デパス錠０．５ｍｇ,611170513.0,1179025F1026,"""Medication""",1,錠,１日１回就寝前に,デパス
デパス錠１ｍｇ,611170514.0,1179025F2022,"""Medication""",1,錠,１日１回就寝前に,デパス
デブリードマン加算（汚染された挫創）,150001570.0,-,"""Surgery""",1,回,-,デブリードマン
デプロメール錠２５　２５ｍｇ,610432006.0,1179039F1028,"""Medication""",3,錠,１日３回毎食後に,デプロメール
デュアック配合ゲル,622415601.0,2699803Q1020,"""Medication""",50,ｇ,１日１回お使い下さい。,デュアック
デュタステリド錠０．５ｍｇＡＶ「明治」,622801001.0,2499011F1052,"""Medication""",1,錠,１日１回朝食後に,デュタステリド
デラキシー配合顆粒,620721101.0,3179115D1118,"""Medication""",3,ｇ,１日３回毎食後に,デラキシー
デルモベートスカルプローション０．０５％,620005274.0,2646713Q1081,"""Medication""",20,ｇ,１日１～２回,デルモベートスカルプローション
デルモベート軟膏０．０５％,620005275.0,2646713M1136,"""Medication""",5,ｇ,１日２回お使い下さい。,デルモベート
トプシムクリーム０．０５％,620007698.0,2646708N1246,"""Medication""",10,ｇ,１日２回お使い下さい。,トプシムクリーム
トプシムローション０．０５％,620007700.0,2646708Q1030,"""Medication""",100,ｇ,１日２～３回,トプシムローション
トラゼンタ錠５ｍｇ,622093501.0,3969014F1024,"""Medication""",1,錠,１日１回朝食後に,トラゼンタ
トラディアンス配合錠ＡＰ,622655001.0,3969108F1027,"""Medication""",1,錠,１日１回朝食後に,トラディアンス
トラネキサム酸２５０ｍｇ錠,622896900.0,3327002F1010,"""Medication""",3,錠,１日３回毎食後に,トラネキサム
トラベルミン配合錠,620236101.0,1339100F1038,"""Medication""",1,錠,１日１回朝食後に,トラベルミン
トラムセット配合錠,622081101.0,1149117F1020,"""Medication""",2,錠,１日２回朝夕食後に,トラムセット
トランサミンカプセル２５０ｍｇ,620007000.0,3327002M1303,"""Medication""",2,カプセル,１日２回朝夕食後に,トランサミンカプセル
トランサミン錠２５０ｍｇ,610463120.0,3327002F1142,"""Medication""",6,錠,１日３回毎食後に,トランサミン
トルリシティ皮下注０．７５ｍｇアテオス　０．５ｍＬ,622442201.0,-,"""HomeCare""",4,キット,-,トルリシティ
トレシーバ注　フレックスタッチ　３００単位,622198901.0,-,"""HomeCare""",1,キット,-,フレックスタッチ
トレドミン錠１５ｍｇ,620009123.0,1179040F1136,"""Medication""",1,錠,１日１回朝食後に,トレドミン
ドグマチール錠５０ｍｇ,612320201.0,2329009F1110,"""Medication""",1,錠,１日１回朝食後に,ドグマチール
ドネペジル塩酸塩錠５ｍｇ「ＴＳＵ」,622126501.0,1190012F2014,"""Medication""",1,錠,１日１回朝食後に,ドネペジル
ドネペジル塩酸塩ＯＤ錠５ｍｇ「明治」,622112801.0,1190012F4246,"""Medication""",1,錠,１日１回就寝前に,ドネペジル
ドボベットゲル,622642301.0,2699802Q1026,"""Medication""",30,ｇ,１日１回,ドボベットゲル
ドボベットフォーム,622861501.0,2699802R1021,"""Medication""",60,ｇ,１日１回お使い下さい。,ドボベットフォーム
ドボベット軟膏,622365101.0,2699802M1024,"""Medication""",15,ｇ,１日１回,ドボベット
ドルナー錠２０μｇ,613390023.0,3399005F1021,"""Medication""",3,錠,１日３回毎食後に,ドルナー
ドレニゾンテープ４μｇ／ｃｍ２　０．３ｍｇ７．５ｃｍ×１０ｃｍ,620007706.0,2646711S2051,"""Medication""",2,回,１日１回お使い下さい。,ドレニゾンテープ
ナウゼリン坐剤３０　３０ｍｇ,662390002.0,2399714J2022,"""Medication""",5,個,★医師の指示通りにお使い下さい,ナウゼリン
ナウゼリン錠１０　１０ｍｇ,612390023.0,2399005F2023,"""Medication""",3,錠,１日３回毎食前に,ナウゼリン
ナゾネックス点鼻液５０μｇ５６噴霧用　５ｍｇ１０ｇ,620008450.0,1329710Q1027,"""Medication""",1,瓶,各鼻腔に２噴霧ずつ１日１回,ナゾネックス
ナトリウム及びクロール,160021110.0,-,"""Examination""",1,回,-,ナトリウム
ナトリックス錠１　１ｍｇ,610463125.0,2149012F1059,"""Medication""",1,錠,１日１回朝食後に,ナトリックス
ナパゲルンローション３％,620007709.0,2649731Q1065,"""Medication""",60,ｍＬ,１日２回お使い下さい。,ナパゲルンローション
ニゾラールクリーム２％,620005277.0,2655709N1053,"""Medication""",50,ｇ,１日１回,ニゾラールクリーム
ニトロダームＴＴＳ２５ｍｇ　１０ｃｍ２,620335601.0,2171701S2037,"""Medication""",7,枚,１日１回お使い下さい。,ニトロダーム
ニトロール錠５ｍｇ,620005794.0,2171016F1015,"""Medication""",1,錠,痛む時に,ニトロール
ニバジール錠４ｍｇ,612140496.0,2149022F2024,"""Medication""",2,錠,１日２回朝夕食後に,ニバジール
ニフェジピンＣＲ錠２０ｍｇ「サワイ」,620004015.0,2171014G4010,"""Medication""",1,錠,１日１回朝食後に,ニフェジピン
ニフェジピンＣＲ錠４０ｍｇ「サワイ」,620004016.0,2171014G5017,"""Medication""",1,錠,１日１回夕食後に,ニフェジピン
ニフェジピンＬ錠１０ｍｇ「サワイ」,620007014.0,2171014G1011,"""Medication""",1,錠,１日１回朝食後に,ニフェジピン
ニューモバックスＮＰシリンジ　０．５ｍＬ,622833101.0,-,"""Injection""",1,筒,-,ニューモバックス
ニューロタン錠２５ｍｇ,620009126.0,2149039F1031,"""Medication""",1,錠,１日１回朝食後に,ニューロタン
ニューロタン錠５０ｍｇ,620009127.0,2149039F2038,"""Medication""",1,錠,１日１回夕食後に,ニューロタン
ニルバジピン錠４ｍｇ「サワイ」,621469401.0,2149022F2016,"""Medication""",2,錠,１日２回朝夕食後に,ニルバジピン
ネイリンカプセル１００ｍｇ,622590001.0,6290007M1022,"""Medication""",1,カプセル,１日１回朝食後に,ネイリンカプセル
ネキシウムカプセル１０ｍｇ,622080701.0,2329029M1027,"""Medication""",1,カプセル,１日１回朝食後に,ネキシウムカプセル
ネキシウムカプセル２０ｍｇ,622080801.0,2329029M2023,"""Medication""",1,カプセル,１日１回朝食後に,ネキシウムカプセル
ネシーナ錠２５ｍｇ,621986201.0,3969012F3028,"""Medication""",1,錠,１日１回朝食後に,ネシーナ
ノベルジン錠５０ｍｇ,622389101.0,3929007F2025,"""Medication""",1,錠,１日２回朝夕食後に,ノベルジン
ノボラピッド注　フレックスタッチ　３００単位,622252701.0,-,"""HomeCare""",2,キット,-,フレックスタッチ
ノボラピッド注　フレックスペン　３００単位,620008893.0,-,"""HomeCare""",1,キット,-,フレックスペン
ノルバスク錠２．５ｍｇ,612170709.0,2171022F1029,"""Medication""",1,錠,１日１回朝食後に,ノルバスク
ノルバスク錠５ｍｇ,612170710.0,2171022F2025,"""Medication""",1,錠,１日１回朝食後に,ノルバスク
ハイチオール錠８０　８０ｍｇ,613910185.0,3999006F2033,"""Medication""",3,錠,１日３回毎食後に,ハイチオール
ハイペン錠２００ｍｇ,610406388.0,1149032F2023,"""Medication""",2,錠,１日２回朝夕食後に,ハイペン
ハイボン錠２０ｍｇ,610463151.0,3131002F1276,"""Medication""",2,錠,１日２回朝夕食後に,ハイボン
ハップスターＩＤ７０ｍｇ　１０ｃｍ×１４ｃｍ,620006480.0,2649719S1207,"""Medication""",21,枚,１日１回２１日分,ハップスター
ハルシオン０．２５ｍｇ錠,611120055.0,1124007F2026,"""Medication""",1,錠,１日１回就寝前に,ハルシオン
ハルナールＤ錠０．２ｍｇ,620002536.0,2590008F2022,"""Medication""",1,錠,１日１回朝食後に,ハルナール
バイアスピリン錠１００ｍｇ,610443053.0,3399007H1013,"""Medication""",1,錠,１日１回朝食後に,バイアスピリン
バイカロン錠２５ｍｇ,620008677.0,2135001F1128,"""Medication""",1,錠,１日１回朝食後に,バイカロン
バクシダール錠１００ｍｇ,616290121.0,6241005F1020,"""Medication""",3,錠,１日３回毎食後に,バクシダール
バクトラミン配合錠,621149001.0,6290100F2123,"""Medication""",1,錠,１日１回朝食後に,バクトラミン
バップフォー錠１０　１０ｍｇ,612590051.0,2590007F1021,"""Medication""",1,錠,１日１回夕食後に,バップフォー
バップフォー錠２０　２０ｍｇ,612590052.0,2590007F2028,"""Medication""",1,錠,１日１回朝食後に,バップフォー
バファリン配合錠Ａ８１　８１ｍｇ,621375001.0,3399100F1019,"""Medication""",1,錠,１日１回朝食後に,バファリン
バルトレックス錠５００　５００ｍｇ,610443030.0,6250019F1020,"""Medication""",6,錠,１日３回毎食後に,バルトレックス
バルヒディオ配合錠ＥＸ「サワイ」,622520001.0,2149112F2070,"""Medication""",1,錠,１日１回朝食後に,バルヒディオ
バルプロ酸ナトリウム徐放錠Ａ１００ｍｇ「トーワ」,622012303.0,1139004G1016,"""Medication""",6,錠,１日２回朝夕食後に,ナトリウム
