order_name,order_code,yakkakjncd,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
ヒルドイドローション０．３％,620009049.0,3339950Q1074,"""Medication""",50,ｇ,湿疹に,ヒルドイドローション
ビオスリー配合錠,620421201.0,2316017F1035,"""Medication""",3,錠,１日３回毎食後,ビオスリー
ビオフェルミン錠剤,620000094.0,2316020F1029,"""Medication""",3,錠,１日３回毎食後,ビオフェルミン
ビソプロロールフマル酸塩錠２．５ｍｇ「サワイ」,621573402.0,2123016F1018,"""Medication""",1,錠,１日１回朝食後,ビソプロロールフマル
ビソルボン吸入液０．２％,620009045.0,-,"""Treatment""",2,ｍＬ,-,ビソルボン
ビタメジン静注用,643180017.0,-,"""Injection""",1,瓶,-,ビタメジン
ビラノア錠２０ｍｇ,622516602.0,4490033F1028,"""Medication""",1,錠,１日１回就寝前,ビラノア
ビレーズトリエアロスフィア１２０吸入,622687101.0,2290805G2023,"""Medication""",1,キット,１回２吸入１日２回朝夕,ビレーズトリエアロスフィア
ビレーズトリエアロスフィア５６吸入,622687001.0,2290805G1027,"""Medication""",1,キット,１回２吸入１日２回朝夕,ビレーズトリエアロスフィア
ピーエイ配合錠,620161401.0,1180109F1034,"""Medication""",6,錠,１日３回毎食後,ピーエイ
ファムシクロビル錠２５０ｍｇ「サワイ」,622588301.0,6250031F1080,"""Medication""",3,錠,１日３回毎食後,ファムシクロビル
フェキソフェナジン塩酸塩錠６０ｍｇ「杏林」,622235001.0,4490023F1016,"""Medication""",2,錠,-,フェキソフェナジン
フェノフィブラート８０ｍｇ錠,622892500.0,2183006F4011,"""Medication""",1,錠,１日１回朝食後,フェノフィブラート
フェブリク錠１０ｍｇ,622057201.0,3949003F1023,"""Medication""",1,錠,１日１回朝食後,フェブリク
フェブリク錠２０ｍｇ,622057301.0,3949003F2020,"""Medication""",1,錠,１日１回朝食後,フェブリク
フェリチン定量,160192510.0,-,"""Examination""",1,回,-,フェリチン
フェロミア錠５０ｍｇ　鉄５０ｍｇ,613220039.0,3222013F1025,"""Medication""",3,錠,１日３回毎食後,フェロミア
フスコデ配合錠,620379601.0,2229101F1060,"""Medication""",2,錠,発作時にお使い下さい。,フスコデ
フルタイド５０μｇエアゾール１２０吸入用　８．８３ｍｇ１０．６ｇ,621512601.0,2290700G7032,"""Medication""",1,瓶,１回１吸入１日２回,フルタイド
フルティフォーム１２５エアゾール１２０吸入用,622278201.0,2290802G4022,"""Medication""",1,瓶,１回２吸入１日２回,フルティフォーム
フルティフォーム５０エアゾール５６吸入用,622277901.0,2290802G1023,"""Medication""",1,瓶,１回２吸入１日２回,フルティフォーム
フルメタ軟膏　０．１％,662640899.0,2646731M1029,"""Medication""",20,ｇ,１日２回お使い下さい。,フルメタ
フローボリューム,160062710.0,-,"""Examination""",1,回,-,フローボリューム
ブデホル吸入粉末剤６０吸入「ニプロ」,622816701.0,2290801G2050,"""Medication""",1,キット,１回１吸入１日２回,吸入粉末剤
ブロプレス錠４　４ｍｇ,610432012.0,2149040F2022,"""Medication""",1,錠,１日１回夕食後,ブロプレス
ブロプレス錠８　８ｍｇ,610432013.0,2149040F3029,"""Medication""",1,錠,１日１回朝食後,ブロプレス
プリンペラン注射液１０ｍｇ　０．５％２ｍＬ,620003796.0,-,"""Injection""",1,管,-,プリンペラン
プリンペラン錠５　５ｍｇ,620006100.0,2399004F1200,"""Medication""",3,錠,１日３回毎食前,プリンペラン
プルゼニド錠１２ｍｇ,620481301.0,2354003F2316,"""Medication""",2,錠,１日１回就寝前,プルゼニド
プレドニン錠５ｍｇ,612450118.0,2456001F1019,"""Medication""",6,錠,１日１回朝食後,プレドニン
プロペト,667120036.0,7121703X1330,"""Medication""",100,ｇ,湿疹に,プロペト
ヘパリン類似物質クリーム０．３％「日医工」,620813503.0,3339950N1094,"""Medication""",150,ｇ,医師の指示通り,ヘパリン
ヘパリン類似物質ローション０．３％「日医工」,620814003.0,3339950Q1139,"""Medication""",150,ｇ,１日１回お使い下さい。,ローション
ヘパリン類似物質外用泡状スプレー０．３％「日本臓器」,622523201.0,3339950R1169,"""Medication""",200,ｇ,１日１回お使い下さい。,類似物質外用泡状
ヘパリン類似物質油性クリーム０．３％「日医工」,622271602.0,3339950M1188,"""Medication""",100,ｇ,１日２回お使い下さい。,類似物質油性
ベオーバ錠５０ｍｇ,622653001.0,2590017F1025,"""Medication""",1,錠,１日１回朝食後,ベオーバ
ベシケアＯＤ錠５ｍｇ,622047601.0,2590011F4027,"""Medication""",1,錠,１日１回夕食後,ベシケア
ベタニス錠５０ｍｇ,622093301.0,2590014F2028,"""Medication""",1,錠,１日１回就寝前,ベタニス
ベタメタゾン吉草酸エステル軟膏０．１２％「イワキ」,620605402.0,2646701M2202,"""Medication""",100,ｇ,１日２回お使い下さい。,ベタメタゾン
ベタメタゾン酪酸エステルプロピオン酸エステル軟膏０．０５％ＪＧ,622070501.0,2646730M1016,"""Medication""",100,ｇ,医師の指示通り,エステルプロピオン
ベタメタゾン酪酸エステルプロピオン酸エステル０．０５％ローション,622778400.0,2646730Q1018,"""Medication""",100,ｇ,１日２回お使い下さい。,エステルプロピオン
ベタメタゾン酪酸エステルプロピオン酸クリーム０．０５％「ＭＹＫ」,621414403.0,2646730N1011,"""Medication""",50,ｇ,１日１回お使い下さい。,エステルプロピオン
ベニジピン塩酸塩錠４ｍｇ「テバ」,621727001.0,2171021F2012,"""Medication""",2,錠,１日２回朝夕食後,ベニジピン
ベポタスチンベシル酸塩錠１０ｍｇ「タナベ」,622604901.0,4490022F2042,"""Medication""",2,錠,１日２回朝夕食後,ベポタスチンベシル
ベリチーム配合顆粒,620468001.0,2339163D1037,"""Medication""",3,ｇ,１日３回毎食後,ベリチーム
ベルソムラ錠１５ｍｇ,622374201.0,1190023F1024,"""Medication""",1,錠,１日１回就寝前,ベルソムラ
ホクナリンテープ０．５ｍｇ,660421115.0,2259707S1020,"""Medication""",10,枚,医師の指示通りにお使い下さい。,ホクナリンテープ
ホクナリンテープ１ｍｇ,660421116.0,2259707S2027,"""Medication""",14,枚,医師の指示通りにお使い下さい。,ホクナリンテープ
ホクナリンテープ２ｍｇ,660421117.0,2259707S3023,"""Medication""",28,枚,１日１回お使い下さい。,ホクナリンテープ
ホスミシン錠５００　５００ｍｇ,616130513.0,6135001F2025,"""Medication""",3,錠,１日３回毎食後,ホスミシン
ボアラ軟膏０．１２％,620007781.0,2646724M1045,"""Medication""",15,ｇ,１日２回お使い下さい。,ボアラ
ボグリボース錠０．３ｍｇ「ケミファ」,621691001.0,3969004F2019,"""Medication""",3,錠,１日３回毎食前,ボグリボース
ボグリボースＯＤ錠０．２ｍｇ「武田テバ」,622662501.0,3969004F3015,"""Medication""",3,錠,１日３回毎食直前,ボグリボース
ボルタレン錠２５ｍｇ,620007096.0,1147002F1560,"""Medication""",1,錠,頭痛時,ボルタレン
マイザー軟膏０．０５％,620625401.0,2646725M1201,"""Medication""",10,ｇ,湿疹に,マイザー
マイスリー錠１０ｍｇ,610443048.0,1129009F2021,"""Medication""",1,錠,１日１回就寝前,マイスリー
マイスリー錠５ｍｇ,610443047.0,1129009F1025,"""Medication""",1,錠,１日１回就寝前,マイスリー
マグミット錠３３０ｍｇ,610463198.0,2344009F2015,"""Medication""",3,錠,１日３回毎食後,マグミット
ミオナール錠５０ｍｇ,611240248.0,1249009F1090,"""Medication""",3,錠,１日３回毎食後,ミオナール
ミティキュアダニ舌下錠１０，０００ＪＡＵ,622455301.0,4490031F2025,"""Medication""",1,錠,１日１回朝食後,ミティキュアダニ
ミティキュアダニ舌下錠３，３００ＪＡＵ,622455201.0,4490031F1029,"""Medication""",1,錠,１日１回朝食後,ミティキュアダニ
ミノマイシンカプセル１００ｍｇ,610454083.0,6152005M2074,"""Medication""",2,カプセル,１日２回朝夕食後,ミノマイシンカプセル
ミノマイシン錠５０ｍｇ,616150088.0,6152005F1052,"""Medication""",4,錠,１日２回朝夕食後,ミノマイシン
ムコソルバンＬ錠４５ｍｇ,622404601.0,2239001G2027,"""Medication""",1,錠,１日１回就寝前,ムコソルバン
メイラックス錠２ｍｇ,611170690.0,1124029F2022,"""Medication""",1,錠,１日１回就寝前,メイラックス
メコバラミン錠２５０μｇ「日医工」　０．２５ｍｇ,620708408.0,3136004F1018,"""Medication""",3,錠,１日３回毎食後,メコバラミン
メコバラミン錠５００μｇ「ＳＷ」　０．５ｍｇ,620708607.0,3136004F2014,"""Medication""",3,錠,１日３回毎食後,メコバラミン
メサデルム軟膏０．１％,620007799.0,2646726M1095,"""Medication""",10,ｇ,医師の指示通り,メサデルム
メジコン配合シロップ,620395001.0,2249106Q1066,"""Medication""",3,ｍＬ,１日３回毎食後,メジコン
メジコン錠１５ｍｇ,612220325.0,2223001F2099,"""Medication""",1,錠,発作時にお使い下さい。,メジコン
メトグルコ錠２５０ｍｇ,621974701.0,3962002F2027,"""Medication""",3,錠,１日３回毎食前,メトグルコ
メトホルミン塩酸塩錠５００ｍｇＭＴ「ニプロ」,622438501.0,3962002F3015,"""Medication""",3,錠,１日３回毎食後,メトホルミン
メプチンエアー１０μｇ吸入１００回　０．０１４３％５ｍＬ,621903202.0,2259704G9033,"""Medication""",1,キット,医師の指示通りにお使い下さい。,メプチンエアー
メプチン吸入液０．０１％,620004835.0,-,"""Treatment""",0.3,ｍＬ,-,メプチン
メルスモン　２ｍＬ,643250061.0,-,"""Injection""",1,管,-,メルスモン
モサプリドクエン酸塩錠５ｍｇ「ＶＴＲＳ」,622206303.0,2399010F2016,"""Medication""",3,錠,１日３回毎食後,モサプリドクエン
モビコール配合内用剤ＨＤ　１３．７０４６ｇ,622881501.0,2359110B2025,"""Medication""",3,包,１日３回毎食後,モビコール
モビコール配合内用剤ＬＤ　６．８５２３ｇ,622832901.0,2359110B1037,"""Medication""",1,包,１日１回就寝前,モビコール
モメタゾン点鼻液５０μｇ「杏林」１１２噴霧用　９ｍｇ１８ｇ,622672601.0,1329710Q2031,"""Medication""",1,瓶,鼻に医師の指示通り,モメタゾン
モメタゾン点鼻液５０μｇ「杏林」５６噴霧用　５ｍｇ１０ｇ,622672501.0,1329710Q1035,"""Medication""",2,瓶,１回１吸入１日１回,モメタゾン
モメタゾン点鼻液５０μｇ「ＣＥＯ」１１２噴霧用　９ｍｇ１８ｇ,622695401.0,1329710Q2040,"""Medication""",1,瓶,鼻に医師の指示通り,モメタゾン
モンテルカストチュアブル錠５ｍｇ「ＤＳＥＰ」,622535901.0,4490026F1010,"""Medication""",1,錠,１日１回就寝前,モンテルカストチュアブル
モンテルカスト細粒４ｍｇ「科研」,622567301.0,4490026C1072,"""Medication""",1,包,１日１回就寝前,モンテルカスト
モンテルカスト錠１０ｍｇ「ＫＭ」,622484401.0,4490026F2067,"""Medication""",1,錠,１日１回就寝前,モンテルカスト
モーラステープＬ４０ｍｇ　１０ｃｍ×１４ｃｍ,620007804.0,2649729S3084,"""Medication""",63,枚,医師の指示通り,モーラステープ
モーラスパップ３０ｍｇ　１０ｃｍ×１４ｃｍ,620006538.0,2649729S1154,"""Medication""",14,枚,医師の指示通り,モーラスパップ
ユベラ錠５０ｍｇ,620003638.0,3150002F1239,"""Medication""",3,錠,１日３回毎食後,ユベラ
ラエンネック　２ｍＬ,643250072.0,-,"""Injection""",1,管,-,ラエンネック
ラスビック錠７５ｍｇ,622696001.0,6241019F1021,"""Medication""",1,錠,１日１回夕食後,ラスビック
ラックビー微粒Ｎ　１％,620003183.0,2316014B1030,"""Medication""",4,ｇ,１日３回毎食後,ラックビー
ラピフォートワイプ２．５％　２．５ｇ,622912901.0,1259701X1026,"""Medication""",30,包,１日１回お使い下さい。,ラピフォートワイプ
ラベプラゾールＮａ塩錠１０ｍｇ「オーハラ」,621999501.0,2329028F1147,"""Medication""",1,錠,１日１回朝食後,ラベプラゾール
ランソプラゾールＯＤ錠１５ｍｇ「ＤＫ」,620005581.0,2329023F1012,"""Medication""",1,錠,１日１回朝食後,ランソプラゾール
リクシアナ錠３０ｍｇ,622081001.0,3339002F2026,"""Medication""",1,錠,１日１回朝食後,リクシアナ
リズミック錠１０ｍｇ,612190292.0,2190022F1024,"""Medication""",1,錠,１日１回就寝前,リズミック
リピトール錠１０ｍｇ,610443014.0,2189015F2020,"""Medication""",1,錠,１日１回夕食後,リピトール
リフヌア錠４５ｍｇ,622885501.0,2290001F1028,"""Medication""",1,錠,１日１回朝食後,リフヌア
リリカＯＤ錠７５ｍｇ,622538301.0,1190017F2025,"""Medication""",1,錠,１日１回朝食後,リリカ
リンゼス錠０．２５ｍｇ,622532801.0,2399017F1020,"""Medication""",2,錠,１日１回就寝前,リンゼス
リンデロン−Ｖ軟膏０．１２％,662640423.0,2646701M2156,"""Medication""",50,ｇ,１日１回お使い下さい。,リンデロン
リンデロン−ＶＧローション,662640417.0,2647709Q1040,"""Medication""",10,ｍＬ,１日１回お使い下さい。,リンデロン
リンデロン−ＶＧ軟膏０．１２％,662640418.0,2647709M1102,"""Medication""",10,ｇ,１日１回お使い下さい。,リンデロン
リンデロン−ＶＧ軟膏０．１２％,662640418.0,-,"""Treatment""",2,ｇ,-,リンデロン
リン酸コデイン錠５ｍｇ「ＶＴＲＳ」,621567606.0,2242001F1012,"""Medication""",4,錠,発作時にお使い下さい。,ＶＴＲＳ
リーゼ錠５ｍｇ,610422300.0,1179012F1118,"""Medication""",1,錠,１日１回就寝前,リーゼ
ルネスタ錠２ｍｇ,622148901.0,1129010F2024,"""Medication""",1,錠,１日１回就寝前,ルネスタ
ルネスタ錠３ｍｇ,622149001.0,1129010F3020,"""Medication""",1,錠,１日１回就寝前,ルネスタ
ルパフィン錠１０ｍｇ,622577101.0,4490034F1022,"""Medication""",1,錠,１日１回就寝前,ルパフィン
レザルタス配合錠ＨＤ,621974601.0,2149115F2022,"""Medication""",1,錠,１日１回朝食後,レザルタス
レニベース錠５　５ｍｇ,612140444.0,2144002F2020,"""Medication""",1,錠,１日１回朝食後,レニベース
レニン活性,160032210.0,-,"""Examination""",1,回,-,レニン
レバミピド錠１００ｍｇ「オーツカ」,622533701.0,2329021F1013,"""Medication""",1,錠,発熱時又は痛む時,レバミピド
レボセチリジン塩酸塩錠５ｍｇ「武田テバ」,622795801.0,4490028F1140,"""Medication""",2,錠,１日２回朝夕食後,レボセチリジン
レボフロキサシン錠５００ｍｇ「ＤＳＥＰ」　レボフロキサシンとして,622370901.0,6241013F3051,"""Medication""",1,錠,１日１回夕食後,レボフロキサシン
レルベア２００エリプタ３０吸入用,622375601.0,2290803G4027,"""Medication""",1,キット,１回１吸入１日１回,レルベア
レンドルミンＤ錠０．２５ｍｇ,610463223.0,1124009F2025,"""Medication""",1,錠,１日１回就寝前,レンドルミン
ロキソニンテープ１００ｍｇ　１０ｃｍ×１４ｃｍ,620007813.0,2649735S3020,"""Medication""",21,枚,体に,ロキソニンテープ
ロキソニン錠６０ｍｇ,620098801.0,1149019F1560,"""Medication""",1,錠,発熱時又は痛む時,ロキソニン
ロキソプロフェンＮａテープ５０ｍｇ「科研」　７ｃｍ×１０ｃｍ,622260201.0,2649735S2016,"""Medication""",63,枚,肩に,ロキソプロフェン
ロキソプロフェンＮａ錠６０ｍｇ「アメル」,620100501.0,1149019F1668,"""Medication""",3,錠,１日３回毎食後,ロキソプロフェン
ロキソプロフェンＮａ錠６０ｍｇ「サワイ」,620099301.0,1149019F1587,"""Medication""",1,錠,発熱時又は痛む時,ロキソプロフェン
ロコアテープ　１０ｃｍ×１４ｃｍ,622448701.0,2649896S1022,"""Medication""",7,枚,医師の指示通り,ロコアテープ
ロコイド軟膏０．１％,620009078.0,2646717M1096,"""Medication""",10,ｇ,医師の指示通り,ロコイド
ロコイド軟膏０．１％,620009078.0,-,"""Treatment""",2,ｇ,-,ロコイド
ロスバスタチン錠２．５ｍｇ「ＤＳＥＰ」,622571801.0,2189017F1030,"""Medication""",1,錠,１日１回夕食後,ロスバスタチン
ロスバスタチン錠５ｍｇ「ＤＳＥＰ」,622571901.0,2189017F2037,"""Medication""",1,錠,１日１回朝食後,ロスバスタチン
ロペミンカプセル１ｍｇ,620003665.0,2319001M1213,"""Medication""",1,カプセル,発作時にお使い下さい。,ロペミンカプセル
ロペラミド塩酸塩カプセル１ｍｇ「サワイ」,620425104.0,2319001M1019,"""Medication""",1,カプセル,発作時にお使い下さい。,ロペラミド
ロラタジンＯＤ錠１０ｍｇ「アメル」,622092801.0,4490027F2100,"""Medication""",1,錠,１日１回夕食後,ロラタジン
一包化投与,1000939.0,-,"""Medication""",-,-,１日１回朝食後,一包化投与
一連の治療期間における初回の指導管理年月日（在宅持続陽圧呼吸療法,850100143.0,-,"""HomeCare""",5050225,-,-,在宅持続陽圧呼吸療法
乳幼児加算（再診）,112000970.0,-,"""Diagnosis""",1,回,-,乳幼児加算
乳幼児加算（初診）,111000370.0,-,"""Diagnosis""",1,回,-,乳幼児加算
亜鉛華軟膏,662640446.0,2649704M1015,"""Medication""",60,ｇ,医師の指示通り,亜鉛華軟膏
亜鉛華（１０％）単軟膏「ホエイ」,662640567.0,2649710M2068,"""Medication""",20,ｇ,医師の指示通り,亜鉛華単軟膏
交付年月日（傷病手当金意見書交付料）,850100089.0,-,"""Control""",20231102,-,-,交付年月日
休日加算（再診）（入院外）,112001210.0,-,"""Diagnosis""",1,回,-,休日加算
休日加算（初診）,111000670.0,-,"""Diagnosis""",1,回,-,休日加算
体表面積に占めるアトピー性皮膚炎病変の割合（％）（デュピクセン；,830600109.0,-,"""HomeCare""",-,-,-,デュピクセン
健康診断（自費、自由入力）,96000234.0,-,"""OwnExpense""",0,円,-,健康診断
傷病手当金意見書交付料,180000710.0,-,"""Control""",1,回,-,傷病手当金意見書交付料
免疫学的検査判断料,160062110.0,-,"""Examination""",1,回,-,免疫学的検査判断料
全身のＥＡＳＩスコア（デュピクセント皮下注）；,830600135.0,-,"""HomeCare""",-,-,-,ＥＡＳＩ
公害外来療養指導料,102130020.0,-,"""Control""",1,回,-,公害外来療養指導料
公害疾患相談料,102130010.0,-,"""Control""",1,回,-,公害疾患相談料
再診料,112007410.0,-,"""Diagnosis""",1,回,-,再診料
初診料,111000110.0,-,"""Diagnosis""",1,回,-,初診料
前スギ花粉シーズンにおける鼻症状（くしゃみ発作の１日回数）（ゾレ,842600012.0,-,"""Injection""",30,-,-,シーズン
前スギ花粉シーズンにおける鼻症状（こう鼻の１日回数）（ゾレア皮下,842600013.0,-,"""Injection""",30,-,-,シーズン
前スギ花粉シーズンにおける鼻症状（鼻閉の状態）（ゾレア皮下注用；,830600053.0,-,"""Injection""",-,-,-,シーズン
前スギ花粉シーズンに治療に用いたケミカルメディエーター受容体拮；,830600057.0,-,"""Injection""",-,-,-,ケミカルメディエーター
前スギ花粉シーズンに治療に用いたケミカルメディエーター受容体拮；,830600058.0,-,"""Injection""",-,-,-,ケミカルメディエーター
前スギ花粉シーズンに治療に用いた鼻噴霧用ステロイドの一日投与量；,830600056.0,-,"""Injection""",-,-,-,ステロイド
前スギ花粉シーズンに治療に用いた鼻噴霧用ステロイドの成分名（ゾ；,830600055.0,-,"""Injection""",-,-,-,ステロイド
前治療要件ア（デュピクセント皮下注）,820600181.0,-,"""HomeCare""",-,-,-,前治療要件
創傷処理（筋肉、臓器に達する）（長径５ｃｍ未満）,150001250.0,-,"""Surgery""",1,回,-,創傷処理
創傷処置（１００ｃｍ２未満）,140000610.0,-,"""Treatment""",1,回,-,創傷処置
動脈血酸素飽和度（％）（在宅酸素療法指導管理料）,842100044.0,-,"""HomeCare""",75,-,-,動脈血酸素飽和度
医師要件イ（ゾレア皮下注用７５ｍｇ等）,820600252.0,-,"""Injection""",-,-,-,医師要件
医師要件イ（デュピクセント皮下注）,820600144.0,-,"""HomeCare""",-,-,-,医師要件
医療情報・システム基盤整備体制充実加算１（初診）,111015970.0,-,"""Diagnosis""",1,回,-,基盤整備体制充実加算
医療情報・システム基盤整備体制充実加算２（初診）,111016070.0,-,"""Diagnosis""",1,回,-,基盤整備体制充実加算
医療情報・システム基盤整備体制充実加算３（再診）（経過措置）,112026570.0,-,"""Diagnosis""",1,回,-,基盤整備体制充実加算
単シロップ,617140012.0,7142001X1015,"""Medication""",9,ｍＬ,１日３回毎食後,シロップ
単純撮影（イ）の写真診断,170000410.0,-,"""Image""",1,枚,-,単純撮影
単純撮影（デジタル撮影）,170027910.0,-,"""Image""",1,枚,-,単純撮影
同日再診料,112008350.0,-,"""Diagnosis""",1,回,-,同日再診料
呼吸同調式デマンドバルブ加算,114015710.0,-,"""HomeCare""",1,回,-,デマンドバルブ
呼吸機能検査等判断料,160146910.0,-,"""Examination""",1,回,-,呼吸機能検査等判断料
喘息治療管理料１（１月目）,113005710.0,-,"""Control""",1,回,-,喘息治療管理料
喘息治療管理料１（２月目以降）,113004910.0,-,"""Control""",1,回,-,喘息治療管理料
在宅持続陽圧呼吸療法指導管理料２,114040810.0,-,"""HomeCare""",1,回,-,在宅持続陽圧呼吸療法指導管理料
在宅持続陽圧呼吸療法材料加算,114041710.0,-,"""HomeCare""",1,回,-,在宅持続陽圧呼吸療法材料加算
在宅持続陽圧呼吸療法用治療器加算（ＣＰＡＰを使用）,114041310.0,-,"""HomeCare""",1,回,-,在宅持続陽圧呼吸療法用治療器加算
在宅自己注射指導管理料（１以外）（月２７回以下）,114040610.0,-,"""HomeCare""",1,回,-,在宅自己注射指導管理料
在宅自己注射指導管理料（１以外）（月２８回以上）,114028410.0,-,"""HomeCare""",1,回,-,在宅自己注射指導管理料
在宅酸素療法指導管理料（その他）,114003710.0,-,"""HomeCare""",1,回,-,在宅酸素療法指導管理料
在宅酸素療法材料加算（その他）,114041610.0,-,"""HomeCare""",1,回,-,在宅酸素療法材料加算
外来感染対策向上加算（再診）,112024370.0,-,"""Diagnosis""",1,回,-,外来感染対策向上加算
外来感染対策向上加算（初診）,111014870.0,-,"""Diagnosis""",1,回,-,外来感染対策向上加算
外来管理加算,112011010.0,-,"""Diagnosis""",1,回,-,外来管理加算
外来迅速検体検査加算,160177770.0,-,"""Examination""",2,項目,-,外来迅速検体検査加算
多汗症疾患重症度評価尺度（ＨＤＳＳ）（エクロックゲル５％）；,830600011.0,-,"""Medication""",-,-,１日１回お使い下さい。,多汗症疾患重症度評価尺度
好酸球数,160007710.0,-,"""Examination""",1,回,-,好酸球数
導入初期加算（在宅自己注射指導管理料）,114028570.0,-,"""HomeCare""",1,回,-,導入初期加算
尿一般,160000310.0,-,"""Examination""",1,回,-,尿一般
尿沈渣（鏡検法）,160005010.0,-,"""Examination""",1,回,-,尿沈渣
当月分,820100122.0,-,"""HomeCare""",-,-,-,当月分
往診を行った年月日,850100093.0,-,"""HomeCare""",5050925,-,-,年月日
往診料,114000110.0,-,"""HomeCare""",1,回,-,往診料
後発品変更不可（処方単位）,99209910.0,-,"""Medication""",-,-,頭痛時,後発品変更不可
後発変更不可,99209903.0,-,"""Medication""",-,-,湿疹に,後発変更不可
患家診療時間加算（往診料）,114000970.0,-,"""HomeCare""",120,分,-,患家診療時間加算
投与が必要と判断した理由（エンレスト錠５０ｍｇ等）；,830600024.0,-,"""Medication""",-,-,１日２回朝夕食後,投与が必要と判断した理由；
投与量の設定に用いた血清中総ＩｇＥ検査の実施年月日（ゾレア皮下注,850600140.0,-,"""Injection""",5050410,-,-,実施年月日
投与量の設定に用いた血清中総ＩｇＥ濃度（ゾレア皮下注用７５ｍｇ；,830600122.0,-,"""Injection""",-,-,-,血清中総
抗サイログロブリン抗体,160141750.0,-,"""Examination""",1,回,-,サイログロブリン
抗シトルリン化ペプチド抗体定量,160197410.0,-,"""Examination""",1,回,-,シトルリン
抗核抗体（蛍光抗体法）半定量,160195710.0,-,"""Examination""",1,回,-,抗核抗体半定量
抗甲状腺ペルオキシダーゼ抗体,160157450.0,-,"""Examination""",1,回,-,ペルオキシダーゼ
抗酸菌抗体定性,160173650.0,-,"""Examination""",1,回,-,抗酸菌抗体定性
撮影部位（単純撮影）：胸部（肩を除く。）,820181220.0,-,"""Image""",-,-,-,撮影部位
撮影部位（単純撮影）：腹部,820181300.0,-,"""Image""",-,-,-,撮影部位
既存治療で効果不十分と判断した理由（ゾレア皮下注用７５ｍｇ等）；,830600059.0,-,"""Injection""",-,-,-,効果不十分
明細書発行体制等加算,112015770.0,-,"""Diagnosis""",1,回,-,明細書発行体制等加算
時間外加算（再診）（入院外）,112001110.0,-,"""Diagnosis""",1,回,-,時間外加算
時間外加算（初診）,111000570.0,-,"""Diagnosis""",1,回,-,時間外加算
末梢血液一般検査,160008010.0,-,"""Examination""",1,回,-,末梢血液一般検査
末梢血液像（自動機械法）,160191510.0,-,"""Examination""",1,回,-,末梢血液像
本製剤の投与時における鼻症状（くしゃみ発作の１日回数）（ゾレア皮,842600014.0,-,"""Injection""",35,-,-,における
本製剤の投与時における鼻症状（こう鼻の１日回数）（ゾレア皮下注用,842600015.0,-,"""Injection""",35,-,-,における
本製剤の投与時における鼻症状（鼻閉の状態）（ゾレア皮下注用７５；,830600054.0,-,"""Injection""",-,-,-,における
検査必要と判断医学的根拠（ＳＡＲＳ−ＣｏＶ−２抗原検出（定性）；,830100500.0,-,"""Examination""",1,-,-,判断医学的根拠
検査必要と判断医学的根拠（ＳＡＲＳ・インフル抗原同時検出（定性；,830100503.0,-,"""Examination""",1,-,-,判断医学的根拠
注入器用注射針加算（その他）,114011070.0,-,"""HomeCare""",1,回,-,注入器用注射針加算
湿布薬の１日用量又は投与日数（薬剤料）；,830100204.0,-,"""Medication""",-,-,医師の指示通り,日用量又
炭酸水素ナトリウム静注７％「ＮＰ」　２０ｍＬ,620853806.0,-,"""Injection""",1,管,-,ナトリウム
特定疾患処方管理加算２（処方料）,120003170.0,-,"""OtherExpense""",1,回,-,特定疾患処方管理加算
特定疾患療養管理料（診療所）,113001810.0,-,"""Control""",1,回,-,特定疾患療養管理料
特定疾患療養管理料（１００床未満の病院）（特例）（１０月以降）,113046250.0,-,"""Control""",1,回,-,特定疾患療養管理料
特定疾患療養管理料（１００床未満・療養指導）（特例）,113045550.0,-,"""Control""",1,回,-,特定疾患療養管理料
特定疾患療養管理料（１００床未満・罹患後症状持続）（特例）,113045950.0,-,"""Control""",1,回,-,特定疾患療養管理料
特異的ＩｇＥ半定量・定量,160056110.0,-,"""Examination""",39,種類,-,ＩｇＥ
生理食塩液　１００ｍＬ,640412105.0,-,"""Injection""",1,袋,-,生理食塩液
生理食塩液　１００ｍＬ,643310183.0,-,"""Injection""",1,瓶,-,生理食塩液
生理食塩液　５００ｍＬ,643310187.0,-,"""Injection""",1,瓶,-,生理食塩液
療法の継続が可能であると認める理由（持呼）；,830100101.0,-,"""HomeCare""",-,-,-,であると
皮膚切開術（長径１０ｃｍ未満）,150001810.0,-,"""Surgery""",1,回,-,皮膚切開術
皮膚科軟膏処置（１００ｃｍ２以上５００ｃｍ２未満）,140011610.0,-,"""Treatment""",1,回,-,皮膚科軟膏処置
直近の無呼吸低呼吸指数（在宅持続陽圧呼吸療法指導管理料）,842100047.0,-,"""HomeCare""",49,-,-,無呼吸低呼吸指数
真皮縫合加算,150001470.0,-,"""Surgery""",1,回,-,真皮縫合加算
睡眠ポリグラフィー上の所見（在宅持続陽圧呼吸療法指導管理料）；,830100099.0,-,"""HomeCare""",-,-,-,ポリグラフィー
算定日の自覚症状（在宅持続陽圧呼吸療法指導管理料）；,830100100.0,-,"""HomeCare""",-,-,-,自覚症状
終夜睡眠ポリグラフィーの実施年月日（在宅酸素療法指導管理料）,850100139.0,-,"""HomeCare""",20170818,-,-,ポリグラフィー
終夜睡眠ポリグラフィー（携帯用装置使用）,160119410.0,-,"""Examination""",1,回,-,ポリグラフィー
経皮的動脈血酸素飽和度測定,160155510.0,-,"""Examination""",1,回,-,経皮的動脈血酸素飽和度測定
