order_name,order_code,yakkakjncd,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
カンデサルタンシレキセチル８ｍｇ錠,622474300.0,2149040F3010,"""Medication""",1,錠,１日１回朝食後に,カンデサルタンシレキセチル
カンデサルタン錠１２ｍｇ「あすか」,622358101.0,2149040F4033,"""Medication""",1,錠,１日１回朝食後に,カンデサルタン
カンデサルタン錠２ｍｇ「あすか」,622357801.0,2149040F1018,"""Medication""",2,錠,１日１回朝食後に,カンデサルタン
カンデサルタン錠４ｍｇ「あすか」,622357901.0,2149040F2030,"""Medication""",1,錠,１日１回朝食後に,カンデサルタン
カンデサルタン錠４ｍｇ「サワイ」,622390701.0,2149040F2014,"""Medication""",1,錠,１日１回夕食後に,カンデサルタン
カンデサルタン錠４ｍｇ「日医工」,622386001.0,2149040F2014,"""Medication""",1,錠,１日１回朝食後に,カンデサルタン
カンデサルタン錠８ｍｇ「あすか」,622358001.0,2149040F3037,"""Medication""",1,錠,１日１回朝食後に,カンデサルタン
カンデサルタン錠８ｍｇ「サワイ」,622390801.0,2149040F3010,"""Medication""",1,錠,１日１回朝食後に,カンデサルタン
カンデサルタンＯＤ錠４ｍｇ「サワイ」,622390301.0,2149040F6010,"""Medication""",2,錠,１日１回朝食後に,カンデサルタン
ガスコン錠４０ｍｇ,612370013.0,2318001F1063,"""Medication""",1,錠,１日３回毎食後に,ガスコン
ガスターＤ錠１０ｍｇ,610444041.0,2325003F3035,"""Medication""",1,錠,１日２回朝夕食後に,ガスター
ガスターＤ錠２０ｍｇ,610444042.0,2325003F4031,"""Medication""",1,錠,１日１回朝食後に,ガスター
ガストローム顆粒６６．７％,620003533.0,2329026D1031,"""Medication""",1.5,ｇ,１日２回朝夕食後に,ガストローム
ガスモチン散１％,620506901.0,2399010B1034,"""Medication""",0.5,ｇ,１日２回朝夕食後に,ガスモチン
ガスモチン錠５ｍｇ,610421335.0,2399010F2024,"""Medication""",1,錠,１日２回朝夕食後に,ガスモチン
ガスロンＮ細粒０．８％,612320436.0,2329020C1020,"""Medication""",0.5,ｇ,１日１回朝食後に,ガスロン
キサラタン点眼液０．００５％,620224801.0,1319739Q1037,"""Medication""",7.5,ｍＬ,１日右１回左１回,キサラタン
キャブピリン配合錠,622795301.0,3399103F1020,"""Medication""",1,錠,１日１回朝食後に,キャブピリン
キンダベート軟膏０．０５％,620005261.0,2646722M1100,"""Medication""",10,ｇ,医師の指示通りに,キンダベート
クエチアピンフマル酸塩２５ｍｇ錠,622312900.0,1179042F1011,"""Medication""",2,錠,１日１回夕食後に,クエチアピンフマル
クエン酸第一鉄Ｎａ錠５０ｍｇ「サワイ」　鉄５０ｍｇ,620730201.0,3222013F1017,"""Medication""",1,錠,１日１回朝食後に,酸第一鉄
クラビット点眼液０．５％,620004798.0,1319742Q1039,"""Medication""",5,ｍＬ,１日右４回左４回,クラビット
クラビット錠２５０ｍｇ　（レボフロキサシンとして）,621925701.0,6241013F2020,"""Medication""",1,錠,１日１回昼食後に,クラビット
クラビット錠５００ｍｇ　（レボフロキサシンとして）,621925801.0,6241013F3027,"""Medication""",1,錠,１日１回昼食後に,クラビット
クラリスロマイシン錠２００ｍｇ「サワイ」,620003930.0,6149003F2011,"""Medication""",1,錠,１日１回朝食後に,クラリスロマイシン
クラリス錠２００　２００ｍｇ,616140105.0,6149003F2038,"""Medication""",1,錠,１日１回朝食後に,クラリス
クラリチンレディタブ錠１０ｍｇ,620001925.0,4490027F2029,"""Medication""",1,錠,１日１回夕食後に,クラリチンレディタブ
クラリチン錠１０ｍｇ,610462028.0,4490027F1022,"""Medication""",1,錠,１日１回夕食後に,クラリチン
クレアチニン,160019210.0,-,"""Examination""",1,回,-,クレアチニン
クレアチニン（尿）,160132150.0,-,"""Examination""",1,回,-,クレアチニン
クレストール錠２．５ｍｇ,620002477.0,2189017F1022,"""Medication""",1,錠,１日１回朝食後に,クレストール
クレストール錠５ｍｇ,620002478.0,2189017F2029,"""Medication""",1,錠,１日１回朝食後に,クレストール
クレストールＯＤ錠２．５ｍｇ,622441101.0,2189017F3025,"""Medication""",1,錠,１日１回朝食後に,クレストール
クレストールＯＤ錠５ｍｇ,622441201.0,2189017F4021,"""Medication""",1,錠,１日１回朝食後に,クレストール
クレナフィン爪外用液１０％,622365201.0,6290702Q1029,"""Medication""",7.12,ｇ,医師の指示通りに,クレナフィン
クロピドグレル硫酸塩７５ｍｇ錠,622475500.0,3399008F2013,"""Medication""",1,錠,１日１回朝食後に,クロピドグレル
クロピドグレル錠２５ｍｇ「ＳＡＮＩＫ」,622434501.0,3399008F1114,"""Medication""",2,錠,１日１回朝食後に,クロピドグレル
クロピドグレル錠５０ｍｇ「サワイ」,622430601.0,3399008F3052,"""Medication""",1,錠,１日１回朝食後に,クロピドグレル
クロピドグレル錠７５ｍｇ「杏林」,622405901.0,3399008F2013,"""Medication""",1,錠,１日１回朝食後に,クロピドグレル
クロピドグレル錠７５ｍｇ「ＳＡＮＩＫ」,622434601.0,3399008F2110,"""Medication""",1,錠,１日１回朝食後に,クロピドグレル
クロモグリク酸Ｎａ点眼液２％「トーワ」　１００ｍｇ５ｍＬ,621229301.0,1319717Q1340,"""Medication""",2,瓶,１日右４回左４回,クロモグリク
クロラムフェニコール点眼液０．５％「ニットー」　５ｍｇ,620005262.0,1317702Q1064,"""Medication""",10,ｍＬ,１日右２回左２回,クロラムフェニコール
グラクティブ錠１００ｍｇ,621970801.0,3969010F3029,"""Medication""",1,錠,１日１回朝食後に,グラクティブ
グラクティブ錠２５ｍｇ,621970601.0,3969010F1026,"""Medication""",1,錠,１日１回朝食後に,グラクティブ
グラクティブ錠５０ｍｇ,621970701.0,3969010F2022,"""Medication""",1,錠,１日１回朝食後に,グラクティブ
グラマリール錠２５ｍｇ,611190026.0,1190004F1021,"""Medication""",1,錠,１日１回就寝前に,グラマリール
グリコアルブミン,160151050.0,-,"""Examination""",1,回,-,グリコアルブミン
グリセリン浣腸「オヲタ」６０　５０％６０ｍＬ,662350010.0,2357701K6050,"""Medication""",2,個,医師の指示通りに,グリセリン
グリセリン浣腸液５０％「ムネ」６０ｍＬ,620484801.0,2357701K6220,"""Medication""",15,個,医師の指示通りに,グリセリン
グリチロン配合錠,620845201.0,3919100F1150,"""Medication""",1,錠,１日３回毎食後に,グリチロン
グリミクロンＨＡ錠２０ｍｇ,620002031.0,3961007F2022,"""Medication""",1,錠,１日１回朝食後に,グリミクロン
グリメピリド錠０．５ｍｇ「三和」,622017301.0,3961008F3015,"""Medication""",1,錠,１日１回朝食後に,グリメピリド
グリメピリド錠１ｍｇ「三和」,622017401.0,3961008F1012,"""Medication""",1,錠,１日１回朝食前に,グリメピリド
グリメピリド０．５ｍｇ錠,622897600.0,3961008F3015,"""Medication""",1,錠,１日１回朝食後に,グリメピリド
グルコース,160019410.0,-,"""Examination""",1,回,-,グルコース
グルファスト錠１０ｍｇ,620001908.0,3969008F2025,"""Medication""",1,錠,１日３回毎食前に,グルファスト
グルファスト錠５ｍｇ,620001907.0,3969008F1029,"""Medication""",1,錠,１日１回昼食直前に,グルファスト
グルベス配合錠,622053601.0,3969102F1020,"""Medication""",1,錠,１日３回毎食前に,グルベス
グーフィス錠５ｍｇ,622564801.0,2359008F1025,"""Medication""",3,錠,１日１回朝食前に,グーフィス
ケトプロフェンテープ４０ｍｇ「日医工」　１０ｃｍ×１４ｃｍ,620009595.0,2649729S3017,"""Medication""",63,枚,医師の指示通りに,ケトプロフェンテープ
ケトプロフェンテープ４０ｍｇ「ＳＮ」　１０ｃｍ×１４ｃｍ,621676202.0,2649729S3017,"""Medication""",63,枚,医師の指示通りに,ケトプロフェンテープ
ケフラールカプセル２５０ｍｇ,616130110.0,6132005M1059,"""Medication""",1,カプセル,１日３回毎食後に,ケフラールカプセル
ケフラール細粒小児用１００ｍｇ,616130112.0,6132005C1053,"""Medication""",0.4,ｇ,１日３回毎食後に,ケフラール
ケフレックスカプセル２５０ｍｇ,620004981.0,6132002M2183,"""Medication""",1,カプセル,１日３回毎食後に,ケフレックスカプセル
ケラチナミンコーワクリーム２０％,620665402.0,2669701N2067,"""Medication""",75,ｇ,医師の指示通りに,ケラチナミンコーワクリーム
コタロー平胃散エキス細粒,615101249.0,5200128C1025,"""Medication""",2.0,ｇ,１日３回毎食間に,コタロー
コニール錠２　２ｍｇ,612170662.0,2171021F1024,"""Medication""",1,錠,１日１回夕食後に,コニール
コニール錠４　４ｍｇ,612170663.0,2171021F2020,"""Medication""",1,錠,１日２回朝夕食後に,コニール
コバシル錠４ｍｇ,610421319.0,2144012F2024,"""Medication""",1,錠,１日１回朝食後に,コバシル
コララン錠２．５ｍｇ,622698601.0,2190039F1020,"""Medication""",1,錠,１日２回朝夕食後に,コララン
コルヒチン錠０．５ｍｇ「タカタ」,621973601.0,3941001F1077,"""Medication""",1,錠,１日１回夕食後に,コルヒチン
コレバイン錠５００ｍｇ,610432003.0,2189014F1029,"""Medication""",1,錠,１日２回朝夕食前に,コレバイン
コロナワクチン,95000047.0,-,"""OwnExpense""",0,円,-,コロナワクチン
コンスタン０．４ｍｇ錠,611170499.0,1124023F1029,"""Medication""",1,錠,１日１回夕食後に,コンスタン
コンプラビン配合錠,622290301.0,3399101F1021,"""Medication""",1,錠,１日１回朝食後に,コンプラビン
コンベック軟膏５％,620008995.0,2649727M1040,"""Medication""",50,ｇ,医師の指示通りに,コンベック
コールタイジン点鼻液,620007639.0,1329800X1034,"""Medication""",30,ｍＬ,医師の指示通りに,コールタイジン
サアミオン錠５ｍｇ,620003548.0,2190021F1348,"""Medication""",1,錠,１日１回夕食後に,サアミオン
サイログロブリン,160034210.0,-,"""Examination""",1,回,-,サイログロブリン
サインバルタカプセル２０ｍｇ,621978201.0,1179052M1022,"""Medication""",1,カプセル,１日１回朝食後に,サインバルタカプセル
サムスカＯＤ錠７．５ｍｇ,622694301.0,2139011F3026,"""Medication""",0.5,錠,１日１回朝食後に,サムスカ
サリグレンカプセル３０ｍｇ,610451016.0,2399012M1034,"""Medication""",1,カプセル,１日１回昼食後に,サリグレンカプセル
サルタノールインヘラー１００μｇ　０．１６％１３．５ｍＬ,620008998.0,2254700G4037,"""Medication""",1,瓶,医師の指示通りに,サルタノールインヘラー
サワシリン錠２５０　２５０ｍｇ,616130132.0,6131001F2026,"""Medication""",1,錠,１日３回毎食後に,サワシリン
サンコバ点眼液０．０２％　５ｍＬ,620005266.0,1319710Q2078,"""Medication""",2,瓶,１日右４回左４回,サンコバ
サンリズムカプセル２５ｍｇ,612120301.0,2129008M1024,"""Medication""",1,カプセル,発作時に,サンリズムカプセル
サンリズムカプセル５０ｍｇ,612120302.0,2129008M2020,"""Medication""",1,カプセル,発作時にお使い下さい,サンリズムカプセル
ザイザル錠５ｍｇ,622036701.0,4490028F1027,"""Medication""",1,錠,１日１回夕食後に,ザイザル
ザイロリック錠１００　１００ｍｇ,610463077.0,3943001F1314,"""Medication""",1,錠,１日１回朝食後に,ザイロリック
ザクラス配合錠ＨＤ,622341701.0,2149121F2028,"""Medication""",1,錠,１日１回朝食後に,ザクラス
ザクラス配合錠ＬＤ,622341801.0,2149121F1021,"""Medication""",1,錠,１日１回朝食後に,ザクラス
ザファテック錠１００ｍｇ,622415501.0,3969024F2024,"""Medication""",1,錠,医師の指示通りに,ザファテック
ザルトプロフェン８０ｍｇ錠,622710300.0,1149029F1017,"""Medication""",1,錠,１日２回朝夕食後に,ザルトプロフェン
シグマビタン配合カプセルＢ２５,620720002.0,3179109M1082,"""Medication""",1,カプセル,１日１回朝食前に,シグマビタン
シグマート錠５ｍｇ,612170456.0,2171017F2024,"""Medication""",1,錠,１日２回朝食後及び就寝前に,シグマート
シナール配合錠,620721301.0,3179115F2034,"""Medication""",1,錠,１日２回朝夕食後に,シナール
シベノール錠５０ｍｇ,612120264.0,2129007F1020,"""Medication""",1,錠,１日２回朝夕食後に,シベノール
シムビコートタービュヘイラー６０吸入,621950801.0,2290801G2025,"""Medication""",1,キット,★医師の指示通りにお使い下さい,シムビコートタービュヘイラー
シュアポスト錠０．２５ｍｇ,622040901.0,3969013F1020,"""Medication""",1,錠,１日３回毎食後に,シュアポスト
シルニジピン錠１０ｍｇ「サワイ」,620009319.0,2149037F2012,"""Medication""",1,錠,１日１回朝食後に,シルニジピン
シルニジピン１０ｍｇ錠,622891700.0,2149037F2012,"""Medication""",1,錠,１日２回朝夕食後に,シルニジピン
シロスタゾール錠１００ｍｇ「サワイ」,621314901.0,3399002F2016,"""Medication""",1,錠,１日２回朝夕食後に,シロスタゾール
シロスタゾール１００ｍｇ口腔内崩壊錠,622315300.0,3399002F4019,"""Medication""",1,錠,１日２回朝夕食後に,シロスタゾール
シロスタゾール１００ｍｇ錠,620003451.0,3399002F2016,"""Medication""",1,錠,１日２回朝夕食後に,シロスタゾール
シロスタゾールＯＤ錠１００ｍｇ「サワイ」,622256301.0,3399002F4019,"""Medication""",1,錠,１日２回朝夕食後に,シロスタゾール
シロスタゾールＯＤ錠５０ｍｇ「サワイ」,622256201.0,3399002F3012,"""Medication""",1,錠,１日２回朝夕食後に,シロスタゾール
シロドシン４ｍｇ口腔内崩壊錠,622737500.0,2590010F4014,"""Medication""",1,錠,１日２回朝夕食後に,口腔内崩壊錠
シロドシンＯＤ錠４ｍｇ「サワイ」,622679901.0,2590010F4014,"""Medication""",1,錠,１日２回朝夕食後に,シロドシン
シングレア錠１０ｍｇ,620006934.0,4490026F2059,"""Medication""",1,錠,１日１回夕食後に,シングレア
シンバスタチン錠５ｍｇ「ＹＤ」,621524102.0,2189011F1246,"""Medication""",1,錠,１日１回夕食後に,シンバスタチン
シンバスタチン１０ｍｇ錠,622315500.0,2189011F2013,"""Medication""",1,錠,１日１回朝食後に,シンバスタチン
ジェイゾロフト錠２５ｍｇ,620003481.0,1179046F1028,"""Medication""",1,錠,１日１回就寝前に,ジェイゾロフト
ジェニナック錠２００ｍｇ,620005822.0,6241017F1022,"""Medication""",2,錠,１日１回夕食後に,ジェニナック
ジエノゲスト錠１ｍｇ「サワイ」,622561301.0,2499010F1090,"""Medication""",1,錠,１日１回朝食後に,ジエノゲスト
ジクアス点眼液３％　５ｍＬ,621985701.0,1319758Q1021,"""Medication""",4,瓶,１日右６回左６回,ジクアス
ジクロフェナクナトリウムテープ３０ｍｇ「ＮＰ」　１０×１４ｃｍ,621957201.0,2649734S2143,"""Medication""",63,枚,医師の指示通りに,ジクロフェナクナトリウムテープ
ジクロフェナクナトリウム坐剤５０ｍｇ「日医工」,621362353.0,1147700J3017,"""Medication""",10,個,医師の指示通りに,ジクロフェナクナトリウム
ジクロフェナクナトリウム１％ゲル,622780200.0,2649734Q1018,"""Medication""",50,ｇ,医師の指示通りに,ジクロフェナクナトリウム
ジクロフェナクナトリウム２５ｍｇ錠,622709400.0,1147002F1013,"""Medication""",1,錠,痛む時に,ジクロフェナクナトリウム
ジピリダモール１００ｍｇ錠,622726600.0,2171010F3010,"""Medication""",1,錠,１日２回朝夕食後に,ジピリダモール
ジフルプレドナート０．０５％軟膏,622777300.0,2646725M1015,"""Medication""",5,ｇ,医師の指示通りに,ジフルプレドナート
ジャディアンス錠１０ｍｇ,622401201.0,3969023F1023,"""Medication""",1,錠,１日１回朝食後に,ジャディアンス
ジャディアンス錠２５ｍｇ,622401301.0,3969023F2020,"""Medication""",1,錠,１日１回朝食後に,ジャディアンス
ジャヌビア錠１００ｍｇ,621951101.0,3969010F3037,"""Medication""",1,錠,１日１回朝食後に,ジャヌビア
ジャヌビア錠２５ｍｇ,621950901.0,3969010F1034,"""Medication""",1,錠,１日１回朝食後に,ジャヌビア
ジャヌビア錠５０ｍｇ,621951001.0,3969010F2030,"""Medication""",1,錠,１日１回朝食後に,ジャヌビア
ジルチアゼム塩酸塩徐放カプセル１００ｍｇ「日医工」,620307702.0,2171006N1016,"""Medication""",1,カプセル,１日１回朝食後に,ジルチアゼム
ジルチアゼム塩酸塩錠３０ｍｇ「サワイ」,620307006.0,2171006F1011,"""Medication""",1,錠,１日２回朝夕食後に,ジルチアゼム
ジルチアゼム塩酸塩１００ｍｇ徐放カプセル,622726200.0,2171006N1016,"""Medication""",1,カプセル,１日１回朝食後に,ジルチアゼム
ジルチアゼム塩酸塩Ｒカプセル１００ｍｇ「サワイ」,620307601.0,2171006N1016,"""Medication""",1,カプセル,１日１回朝食後に,ジルチアゼム
ジルテック錠１０　１０ｍｇ,610421327.0,4490020F2027,"""Medication""",1,錠,１日１回就寝前に,ジルテック
ジルムロ配合錠ＨＤ「サワイ」,622858901.0,2149121F2060,"""Medication""",1,錠,１日１回夕食後に,ジルムロ
ジルムロ配合錠ＨＤ「武田テバ」,622857701.0,2149121F2079,"""Medication""",1,錠,１日１回夕食後に,ジルムロ
ジルムロ配合ＯＤ錠ＨＤ「サワイ」,622859101.0,2149121F4020,"""Medication""",1,錠,１日１回朝食後に,ジルムロ
ストロカイン錠５ｍｇ,620005991.0,1219002F1065,"""Medication""",2,錠,１日３回毎食後に,ストロカイン
スピリーバ２．５μｇレスピマット６０吸入　１５０μｇ,621984201.0,2259709G2023,"""Medication""",1,キット,１回２吸入１日１回,レスピマット
スピロノラクトン錠２５ｍｇ「日医工」,620266132.0,2133001F1018,"""Medication""",1,錠,１日１回朝食後に,スピロノラクトン
スピロノラクトン錠２５ｍｇ「ＹＤ」,620266138.0,2133001F1018,"""Medication""",1,錠,１日１回朝食後に,スピロノラクトン
スピロノラクトン２５ｍｇ錠,622315800.0,2133001F1018,"""Medication""",1,錠,１日１回朝食後に,スピロノラクトン
スピロノラクトン５０ｍｇ錠,610461156.0,2133001F2014,"""Medication""",1,錠,１日１回朝食後に,スピロノラクトン
スルピリド錠５０ｍｇ「サワイ」,620444203.0,2329009F1012,"""Medication""",1,錠,１日２回朝夕食後に,スルピリド
スルピリド５０ｍｇ錠,622734000.0,2329009F1012,"""Medication""",1,錠,１日２回朝夕食後に,スルピリド
スーグラ錠５０ｍｇ,622306701.0,3969018F2029,"""Medication""",1,錠,１日１回朝食後に,スーグラ
スージャヌ配合錠,622625702.0,3969107F1022,"""Medication""",1,錠,１日１回朝食後に,スージャヌ
セイブル錠２５ｍｇ,620003127.0,3969009F1023,"""Medication""",1,錠,１日３回毎食前に,セイブル
セイブルＯＤ錠２５ｍｇ,622432501.0,3969009F6025,"""Medication""",1,錠,１日３回毎食前に,セイブル
セチリジン塩酸塩錠１０ｍｇ「サワイ」,620005483.0,4490020F2221,"""Medication""",1,錠,１日１回朝食後に,セチリジン
セチリジン塩酸塩錠１０ｍｇ「ＮＰ」,620005477.0,4490020F2019,"""Medication""",1,錠,１日１回就寝前に,セチリジン
セファクロル２５０ｍｇカプセル,622612400.0,6132005M1016,"""Medication""",1,カプセル,１日３回毎食後に,セファクロル
セフトリアキソンナトリウム点滴用１ｇバッグＮＰ　生食１００ｍＬ付,620002955.0,-,"""Injection""",1,キット,-,セフトリアキソンナトリウム
セフトリアキソンナトリウム１ｇキット　（生理食塩液１００ｍＬ付）,622764000.0,-,"""HomeCare""",1,キット,-,セフトリアキソンナトリウム
セフトリアキソンナトリウム１ｇキット　（生理食塩液１００ｍＬ付）,622764000.0,-,"""Injection""",1,キット,-,セフトリアキソンナトリウム
セララ錠２５ｍｇ,620005824.0,2149045F1029,"""Medication""",1,錠,１日１回朝食後に,セララ
セララ錠５０ｍｇ,620005825.0,2149045F2025,"""Medication""",1,錠,１日１回朝食後に,セララ
セルニルトン錠,612590003.0,2590003F1023,"""Medication""",2,錠,１日２回朝夕食後に,セルニルトン
セルベックスカプセル５０ｍｇ,612320346.0,2329012M1021,"""Medication""",1,カプセル,１日３回毎食後に,セルベックスカプセル
セレキノン錠１００ｍｇ,620005027.0,2399006F1331,"""Medication""",1,錠,１日２回朝夕食後に,セレキノン
セレコキシブ１００ｍｇ錠,622845300.0,1149037F1011,"""Medication""",1,錠,１日２回朝夕食後に,セレコキシブ
セレコックス錠１００ｍｇ,620004857.0,1149037F1020,"""Medication""",1,錠,１日２回朝夕食後に,セレコックス
セレスタミン配合錠,620530701.0,2459100F1162,"""Medication""",1,錠,医師の指示通りに,セレスタミン
セレニカＲ錠２００ｍｇ,620002054.0,1139004G2039,"""Medication""",1,錠,１日１回就寝前に,セレニカ
セロクエル２５ｍｇ錠,610443072.0,1179042F1020,"""Medication""",1,錠,１日１回朝食後に,セロクエル
センノシド錠１２ｍｇ「サワイ」,620480601.0,2354003F2014,"""Medication""",1,錠,便秘時に,センノシド
センノシド１２ｍｇ錠,622895100.0,2354003F2014,"""Medication""",2,錠,１日１回就寝前に,センノシド
ゼチーア錠１０ｍｇ,620004868.0,2189018F1027,"""Medication""",1,錠,１日１回朝食後に,ゼチーア
ゼペリン点眼液０．１％　５ｍｇ５ｍＬ,660443014.0,1319745Q1024,"""Medication""",2,瓶,１日右４回左４回,ゼペリン
ソタコール錠８０ｍｇ,610421340.0,2129013F2022,"""Medication""",0.5,錠,１日２回朝夕食後に,ソタコール
ソラナックス０．４ｍｇ錠,611170508.0,1124023F1037,"""Medication""",1,錠,１日１回就寝前に,ソラナックス
ソリタ−Ｔ１号輸液　２００ｍＬ,622344701.0,-,"""Injection""",1,袋,-,ソリタ
ゾコーバ錠１２５ｍｇ,628785801.0,6250052F1023,"""Medication""",1,錠,１日１回医師の指示通りに,ゾコーバ
ゾルピデム酒石酸塩錠１０ｍｇ「サワイ」,622167901.0,1129009F2242,"""Medication""",1,錠,１日１回就寝前に,ゾルピデム
ゾルピデム酒石酸塩錠１０ｍｇ「杏林」,622175901.0,1129009F2013,"""Medication""",1,錠,１日１回就寝前に,ゾルピデム
ゾルピデム酒石酸塩５ｍｇ口腔内崩壊錠,622691100.0,1129009F3010,"""Medication""",2,錠,１日１回就寝前に,口腔内崩壊錠
ゾルピデム酒石酸塩５ｍｇ錠,622473400.0,1129009F1017,"""Medication""",1,錠,１日１回就寝前に,ゾルピデム
ゾルピデム酒石酸塩ＯＤ錠１０ｍｇ「サワイ」,622168101.0,1129009F4040,"""Medication""",1,錠,１日１回就寝前に,ゾルピデム
ゾルピデム酒石酸塩ＯＤ錠５ｍｇ「サワイ」,622168001.0,1129009F3010,"""Medication""",1,錠,１日１回就寝前に,ゾルピデム
タケキャブ錠１０ｍｇ,622404401.0,2329030F1020,"""Medication""",1,錠,１日１回朝食後に,タケキャブ
タケキャブ錠２０ｍｇ,622404501.0,2329030F2027,"""Medication""",1,錠,１日１回朝食後に,タケキャブ
タケプロンＯＤ錠１５　１５ｍｇ,610462010.0,2329023F1020,"""Medication""",1,錠,１日１回朝食後に,タケプロン
タケプロンＯＤ錠３０　３０ｍｇ,610462011.0,2329023F2027,"""Medication""",1,錠,１日１回朝食後に,タケプロン
タケルダ配合錠,622341601.0,3399102F1026,"""Medication""",1,錠,１日１回朝食後に,タケルダ
タナトリル錠１０　１０ｍｇ,612140713.0,2144008F3024,"""Medication""",1,錠,１日１回朝食後に,タナトリル
タナトリル錠２．５　２．５ｍｇ,612140711.0,2144008F1021,"""Medication""",1,錠,１日１回夕食後に,タナトリル
タナトリル錠５　５ｍｇ,612140712.0,2144008F2028,"""Medication""",2,錠,１日１回朝食後に,タナトリル
タミフルカプセル７５　７５ｍｇ,610443074.0,6250021M1027,"""Medication""",1,カプセル,１日２回朝夕食後に,タミフルカプセル
タムスロシン塩酸塩０．２ｍｇ口腔内崩壊錠,622317800.0,2590008F2014,"""Medication""",1,錠,１日１回夕食後に,タムスロシン
タムスロシン塩酸塩ＯＤ錠０．２ｍｇ「サワイ」,621917301.0,2590008F2120,"""Medication""",1,錠,１日１回朝食後に,タムスロシン
タモキシフェンクエン酸塩２０ｍｇ錠,622317900.0,4291003F2011,"""Medication""",1,錠,１日１回朝食後に,タモキシフェンクエン
タリオンＯＤ錠１０ｍｇ,620005515.0,4490022F4029,"""Medication""",1,錠,１日２回朝夕食後に,タリオン
タリビッド眼軟膏０．３％,620004809.0,1319722M1056,"""Medication""",3.5,ｇ,１日左３回,タリビッド
タリビッド耳科用液０．３％　３ｍｇ,620007669.0,1329706Q1039,"""Medication""",10,ｍＬ,医師の指示通りに,タリビッド
タリージェ錠１５ｍｇ,622670001.0,1190026F4027,"""Medication""",1,錠,１日２回朝夕食後に,タリージェ
タリージェ錠２．５ｍｇ,622669701.0,1190026F1028,"""Medication""",1,錠,１日１回朝食後に,タリージェ
タリージェ錠５ｍｇ,622669801.0,1190026F2024,"""Medication""",1,錠,１日２回朝夕食後に,タリージェ
タンボコール錠１００ｍｇ,612120304.0,2129009F2026,"""Medication""",1,錠,１日２回朝夕食後に,タンボコール
タンボコール錠５０ｍｇ,612120303.0,2129009F1020,"""Medication""",1,錠,１日２回朝夕食後に,タンボコール
ダイアート錠３０ｍｇ,612130353.0,2139008F2028,"""Medication""",1,錠,１日１回朝食後に,ダイアート
ダイアート錠６０ｍｇ,610454048.0,2139008F1056,"""Medication""",0.5,錠,１日１回朝食後に,ダイアート
ダイフェン配合錠,621148801.0,6290100F2018,"""Medication""",1,錠,１日１回夕食後に,ダイフェン
ダーブロック錠１ｍｇ,622819101.0,3999049F1027,"""Medication""",1,錠,１日１回朝食後に,ダーブロック
チアプリド塩酸塩２５ｍｇ錠,622716500.0,1190004F1013,"""Medication""",1,錠,１日２回朝夕食後に,チアプリド
チアプリド錠２５ｍｇ「サワイ」,620162003.0,1190004F1013,"""Medication""",2,錠,１日２回朝夕食後に,チアプリド
チクロピジン塩酸塩錠１００ｍｇ「サワイ」,620814506.0,3399001F1015,"""Medication""",1,錠,１日２回朝夕食後に,チクロピジン
チクロピジン塩酸塩１００ｍｇ錠,610461073.0,3399001F1015,"""Medication""",1,錠,１日２回朝夕食後に,チクロピジン
チザニジン錠１ｍｇ「日医工」,621228112.0,1249010F1018,"""Medication""",1,錠,１日１回就寝前に,チザニジン
チラーヂンＳ散０．０１％,620515801.0,2431004B1038,"""Medication""",0.875,ｇ,１日１回朝食後に,チラーヂン
チラーヂンＳ錠１２．５μｇ,622169401.0,2431004F4012,"""Medication""",1,錠,１日１回朝食後に,チラーヂン
チラーヂンＳ錠２５μｇ,620516002.0,2431004F2052,"""Medication""",1,錠,１日１回朝食後に,チラーヂン
チラーヂンＳ錠５０μｇ,620515902.0,2431004F1056,"""Medication""",1,錠,１日１回朝食後に,チラーヂン
チラーヂンＳ錠７５μｇ,622169701.0,2431004F5019,"""Medication""",1,錠,１日１回朝食後に,チラーヂン
ツイミーグ錠５００ｍｇ,622869901.0,3969026F1027,"""Medication""",2,錠,１日２回朝夕食後に,ツイミーグ
ツムラ五苓散エキス顆粒（医療用）,615101428.0,5200048D1070,"""Medication""",2.5,ｇ,１日３回毎食間に,ツムラ
ツムラ人参養栄湯エキス顆粒（医療用）,615101490.0,5200117D1030,"""Medication""",3,ｇ,１日１回医師の指示通りに,人参養栄湯
ツムラ八味地黄丸エキス顆粒（医療用）,615101493.0,5200121D1045,"""Medication""",2.5,ｇ,１日２回,八味地黄丸
ツムラ六君子湯エキス顆粒（医療用）,615101512.0,5200141D1034,"""Medication""",2.5,ｇ,１日３回毎食間に,六君子湯
ツムラ加味逍遙散エキス顆粒（医療用）,615101409.0,5200017D1083,"""Medication""",2.5,ｇ,１日３回毎食前に,加味逍遙散
ツムラ半夏厚朴湯エキス顆粒（医療用）,615101494.0,5200122D1074,"""Medication""",2.5,ｇ,１日１回朝食後に,半夏厚朴湯
ツムラ大建中湯エキス顆粒（医療用）,615101469.0,5200092D1020,"""Medication""",2.5,ｇ,１日１回朝食前に,大建中湯
ツムラ小青竜湯エキス顆粒（医療用）,615101453.0,5200075D1086,"""Medication""",3,ｇ,１日３回毎食間に,小青竜湯
