order_name,order_code,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
ルリコンクリーム１％,620002499.0,"""Medication""",20,ｇ,１日１回お使い下さい。,ルリコンクリーム
ルリッド錠１５０　１５０ｍｇ,616140099.0,"""Medication""",2,錠,１日２回朝夕食後に,ルリッド
レスタミンコーワクリーム１％,620007811.0,"""Medication""",60,ｇ,１日２回お使い下さい。,レスタミンコーワクリーム
レボセチリジン塩酸塩ＤＳ０．５％「タカタ」,622705301.0,"""Medication""",0.5,ｇ,１日２回朝食後及び就寝前に,レボセチリジン
ロキソニンテープ１００ｍｇ　１０ｃｍ×１４ｃｍ,620007813.0,"""Medication""",14,枚,１日１回お使い下さい。,ロキソニンテープ
ロキソニン錠６０ｍｇ,620098801.0,"""Medication""",1,錠,痛む時に,ロキソニン
ロコイドクリーム０．１％,620009077.0,"""Medication""",5,ｇ,１日１回お使い下さい。,ロコイドクリーム
ロコイド軟膏０．１％,620009078.0,"""Medication""",5,ｇ,１日２回,ロコイド
ロゼックスゲル０．７５％,622405101.0,"""Medication""",15,ｇ,１日２回,ロゼックスゲル
乳幼児加算（再診）,112000970.0,"""Diagnosis""",1,回,-,乳幼児加算
乳幼児加算（初診）,111000370.0,"""Diagnosis""",1,回,-,乳幼児加算
乳幼児加算（皮膚レーザー照射療法）,140040270.0,"""Treatment""",1,回,-,乳幼児加算
乳幼児時間外加算（初診）,111011970.0,"""Diagnosis""",1,回,-,乳幼児時間外加算
亜鉛華軟膏,662640446.0,"""Medication""",5,ｇ,１日１〜２回,亜鉛華軟膏
優肌絆,96003055.0,"""OwnExpense""",1,回,-,優肌絆
免疫染色病理組織標本作製（その他）,160060270.0,"""Pathological""",1,臓器,-,免疫染色病理組織標本作製
全層植皮術（２５ｃｍ２未満）,150333710.0,"""Surgery""",1,回,-,全層植皮術
具体的な臓器又は領域；,830100144.0,"""Examination""",1,-,-,具体的
内服薬代,96003040.0,"""OwnExpense""",0,円,-,内服薬代
再診料,101120010.0,"""Diagnosis""",1,回,-,再診料
再診料,112007410.0,"""Diagnosis""",1,回,-,再診料
再診料（１年以内）,96001010.0,"""OwnExpense""",1,回,-,再診料
再診時療養指導管理料,101130190.0,"""Control""",1,回,-,再診時療養指導管理料
初回年月日（熱傷処置）,850100268.0,"""Treatment""",20230719,-,-,初回年月日
初回算定年月日（アレルギー性鼻炎免疫療法治療管理料）,850100407.0,"""Control""",20230624,-,-,初回算定年月日
初回（ダーモスコピー）,820190038.0,"""Examination""",1,-,-,初回
初診料,96000100.0,"""OwnExpense""",1,回,-,初診料
初診料,101110010.0,"""Diagnosis""",1,回,-,初診料
初診料,111000110.0,"""Diagnosis""",1,回,-,初診料
初診料・再診料,96001015.0,"""OwnExpense""",0,円,-,初診料
初診時ブラッシング料（処置）,101400030.0,"""Treatment""",1,回,-,ブラッシング
前回実施年月日（ダーモスコピー）,850190038.0,"""Examination""",20220805,-,-,前回実施年月日
創傷処理（筋肉、臓器に達しない）（長径１０ｃｍ以上）,150284010.0,"""Surgery""",1,回,-,創傷処理
創傷処理（筋肉、臓器に達しない）（長径５ｃｍ以上１０ｃｍ未満）,150001110.0,"""Surgery""",1,回,-,創傷処理
創傷処理（筋肉、臓器に達しない）（長径５ｃｍ未満）,150001010.0,"""Surgery""",1,回,-,創傷処理
創傷処置（１００ｃｍ２未満）,140000610.0,"""Treatment""",1,回,-,創傷処置
労災（１．５倍）（処置）,101400020.0,"""Treatment""",1,回,-,労災
医療情報・システム基盤整備体制充実加算１（初診）,111015970.0,"""Diagnosis""",1,回,-,基盤整備体制充実加算
医療情報・システム基盤整備体制充実加算２（初診）,111016070.0,"""Diagnosis""",1,回,-,基盤整備体制充実加算
医療情報・システム基盤整備体制充実加算３（再診）（経過措置）,112026570.0,"""Diagnosis""",1,回,-,基盤整備体制充実加算
単純ヘルペスウイルス抗原定性（皮膚）,160235950.0,"""Examination""",1,回,-,ヘルペスウイルス
外来管理加算,112011010.0,"""Diagnosis""",1,回,-,外来管理加算
多汗症疾患重症度評価尺度（ＨＤＳＳ）（エクロックゲル５％）；,830600011.0,"""Comment""",-,-,-,多汗症疾患重症度評価尺度
夜間・早朝等加算（再診）,112015570.0,"""Diagnosis""",1,回,-,早朝等加算
夜間・早朝等加算（初診）,111012470.0,"""Diagnosis""",1,回,-,早朝等加算
大塚生食注　２０ｍＬ,643310190.0,"""Treatment""",1,管,-,大塚生食注
尿素クリーム１０％「日医工」,621499402.0,"""Medication""",20,ｇ,１日２回,クリーム
尿素クリーム２０％「日医工」,621501302.0,"""Medication""",25,ｇ,１日２回,クリーム
帯状疱疹ワクチン（シングリックス）,96002475.0,"""OwnExpense""",1,回,-,ワクチン
強力ネオミノファーゲンシーＰ静注２０ｍＬ,620009150.0,"""Injection""",1,管,-,ネオミノファーゲンシー
弾性包帯,96003056.0,"""OwnExpense""",1,回,-,弾性包帯
往診料,114000110.0,"""HomeCare""",1,回,-,往診料
情報提供先（診療情報提供料（１））；,830100080.0,"""Control""",-,-,-,情報提供先
投薬指示書（当院書式）,96009016.0,"""OwnExpense""",1,回,-,投薬指示書
抗デスモグレイン１抗体,160175250.0,"""Examination""",1,回,-,デスモグレイン
抗核抗体（蛍光抗体法）半定量,160195710.0,"""Examination""",1,回,-,抗核抗体半定量
抗ＡＲＳ抗体,160202650.0,"""Examination""",1,回,-,ＡＲＳ
抗ＢＰ１８０−ＮＣ１６ａ抗体,160181650.0,"""Examination""",1,回,-,抗ＢＰ１８０−ＮＣ１６ａ抗体
抗ＭＤＡ５抗体,160209150.0,"""Examination""",1,回,-,ＭＤＡ
文書料,96009045.0,"""OwnExpense""",0,円,-,文書料
新たな他の病変で４つに２回以上算定する理由（ダーモスコピー）；,830100763.0,"""Examination""",1,-,-,回以上算定
明細書発行体制等加算,112015770.0,"""Diagnosis""",1,回,-,明細書発行体制等加算
時間外加算（初診）,111000570.0,"""Diagnosis""",1,回,-,時間外加算
時間外対応加算１,112016070.0,"""Diagnosis""",1,回,-,時間外対応加算
末梢血液一般検査,160008010.0,"""Examination""",1,回,-,末梢血液一般検査
末梢血液像（自動機械法）,160191510.0,"""Examination""",1,回,-,末梢血液像
梅毒トレポネーマ抗体定性,160040910.0,"""Examination""",1,回,-,トレポネーマ
水痘ウイルス抗原定性（上皮細胞）,160125850.0,"""Examination""",1,回,-,ウイルス
熱傷処置（１００ｃｍ２以上５００ｃｍ２未満）,140032110.0,"""Treatment""",1,回,-,熱傷処置
熱傷処置（１００ｃｍ２未満）,140032010.0,"""Treatment""",1,回,-,熱傷処置
爪甲除去,140032750.0,"""Treatment""",1,回,-,爪甲除去
物品代,96003110.0,"""OwnExpense""",0,円,-,物品代
特定疾患療養管理料（診療所）,113001810.0,"""Control""",1,回,-,特定疾患療養管理料
特異的ＩｇＥ半定量・定量,160056110.0,"""Examination""",39,種類,-,ＩｇＥ
生理食塩液　２０ｍＬ,643310182.0,"""Surgery""",1,管,-,生理食塩液
生理食塩液　２０ｍＬ,643310182.0,"""Treatment""",1,管,-,生理食塩液
病理診断管理加算１（組織診断）,160190270.0,"""Pathological""",1,回,-,病理診断管理加算
療養の給付請求書取扱料,101800870.0,"""Rehabilitation""",1,回,-,給付請求書取扱料
白テープ,96003051.0,"""OwnExpense""",1,回,-,テープ
白玉注射（４００ｍｇ）,96002451.0,"""OwnExpense""",1,回,-,白玉注射
皮膚、皮下腫瘍摘出術（露出部以外）（長径３ｃｍ以上６ｃｍ未満）,150003610.0,"""Surgery""",1,回,-,皮下腫瘍摘出術
皮膚、皮下腫瘍摘出術（露出部以外）（長径３ｃｍ未満）,150003510.0,"""Surgery""",1,回,-,皮下腫瘍摘出術
皮膚、皮下腫瘍摘出術（露出部）（長径２ｃｍ以上４ｃｍ未満）,150003210.0,"""Surgery""",1,回,-,皮下腫瘍摘出術
皮膚、皮下腫瘍摘出術（露出部）（長径２ｃｍ未満）,150003110.0,"""Surgery""",1,回,-,皮下腫瘍摘出術
皮膚レーザー照射療法（Ｑスイッチ付４ｃｍ２〜１６ｃｍ２未満）,140053110.0,"""Treatment""",1,回,-,レーザー
皮膚切開術（長径１０ｃｍ未満）,150001810.0,"""Surgery""",1,回,-,皮膚切開術
皮膚悪性腫瘍切除術（単純切除）,150260910.0,"""Surgery""",1,回,-,皮膚悪性腫瘍切除術
皮膚科光線療法（中波紫外線、３０８ｎｍ以上３１３ｎｍ以下）,140051510.0,"""Treatment""",1,回,-,皮膚科光線療法
皮膚科特定疾患指導管理料（１）,113000910.0,"""Control""",1,回,-,皮膚科特定疾患指導管理料
皮膚科特定疾患指導管理料（２）,113002310.0,"""Control""",1,回,-,皮膚科特定疾患指導管理料
皮膚科軟膏処置（１００ｃｍ２以上５００ｃｍ２未満）,140011610.0,"""Treatment""",1,回,-,皮膚科軟膏処置
真皮縫合加算,150001470.0,"""Surgery""",1,回,-,真皮縫合加算
眼・耳科用リンデロンＡ軟膏,661310157.0,"""Medication""",5,ｇ,１日３回,リンデロン
稗粒腫摘除（１０箇所以上）,140053510.0,"""Treatment""",1,回,-,稗粒腫摘除
稗粒腫摘除（１０箇所未満）,140053410.0,"""Treatment""",1,回,-,稗粒腫摘除
細菌培養同定検査（その他）,160058710.0,"""Examination""",1,回,-,細菌培養同定検査
細菌薬剤感受性検査（１菌種）,160146210.0,"""Examination""",1,回,-,細菌薬剤感受性検査
組織診断料,160155110.0,"""Pathological""",1,回,-,組織診断料
組織試験採取、切採法（皮膚）,160098610.0,"""Examination""",1,回,-,組織試験採取
綿手袋,96003100.0,"""OwnExpense""",1,回,-,綿手袋
脱毛,96002385.0,"""OwnExpense""",0,円,-,脱毛
脱毛カウンセリング,96002144.0,"""OwnExpense""",0,円,-,カウンセリング
脱毛（下腿：膝含む）,96002170.0,"""OwnExpense""",1,回,-,脱毛
脱毛（両わき）,96002145.0,"""OwnExpense""",1,回,-,脱毛
脱毛（両わき）※５０％割引,96002265.0,"""OwnExpense""",1,回,-,脱毛※５０％割引
脱毛（太もも）,96002165.0,"""OwnExpense""",1,回,-,脱毛
脱毛（手の甲：手指含む）,96002160.0,"""OwnExpense""",1,回,-,脱毛
脱毛（肘上）,96002150.0,"""OwnExpense""",1,回,-,脱毛
脱毛（肘下：肘含む）,96002155.0,"""OwnExpense""",1,回,-,脱毛
脱毛（頬）,96002190.0,"""OwnExpense""",1,回,-,脱毛
脱毛（頬）※５０％割引,96002310.0,"""OwnExpense""",1,回,-,脱毛※５０％割引
脱毛（額）,96002185.0,"""OwnExpense""",1,回,-,脱毛
脱毛（額）※５０％割引,96002305.0,"""OwnExpense""",1,回,-,脱毛※５０％割引
脱毛（顔全体）,96002180.0,"""OwnExpense""",1,回,-,脱毛
脱毛（鼻下）,96002200.0,"""OwnExpense""",1,回,-,脱毛
脱毛（鼻下）※５０％割引,96002320.0,"""OwnExpense""",1,回,-,脱毛※５０％割引
脱毛（鼻）,96002195.0,"""OwnExpense""",1,回,-,脱毛
茶テープ,96003050.0,"""OwnExpense""",1,回,-,テープ
親水クリーム,667120029.0,"""Medication""",100,ｇ,１日２〜３回,クリーム
診断書（当院書式・英語）,96009006.0,"""OwnExpense""",1,回,-,診断書
診断書（当院書式）,96009005.0,"""OwnExpense""",1,回,-,診断書
診断書（生命保険関係）,96009035.0,"""OwnExpense""",1,回,-,診断書
診断書（自賠責保険明細書及び診断書）,96009010.0,"""OwnExpense""",1,回,-,診断書
診療情報提供料（１）,180016110.0,"""Control""",1,回,-,診療情報提供料
超音波検査（断層撮影法）（その他）,160165010.0,"""Examination""",1,回,-,超音波検査
軟属腫摘除（１０箇所以上３０箇所未満）,140049610.0,"""Treatment""",1,回,-,軟属腫摘除
軟属腫摘除（１０箇所未満）,140036910.0,"""Treatment""",1,回,-,軟属腫摘除
長期投与理由（薬剤料・処方箋料）；,830100206.0,"""Comment""",-,-,-,長期投与理由
陥入爪手術（簡単）,150054610.0,"""Surgery""",1,指,-,陥入爪手術
非固着性ガーゼ（大）,96003090.0,"""OwnExpense""",1,回,-,非固着性
非固着性ガーゼ（小）,96003085.0,"""OwnExpense""",1,回,-,非固着性
非特異的ＩｇＥ定量,160197910.0,"""Examination""",1,回,-,非特異的
面皰圧出法,140038610.0,"""Treatment""",1,回,-,面皰圧出法
鶏眼・胼胝処置,140038710.0,"""Treatment""",1,回,-,胼胝処置
麻酔クリーム（１部位につき）,96002005.0,"""OwnExpense""",1,回,-,クリーム
（エムディア）エムディアマスク,96003145.0,"""OwnExpense""",1,回,-,エムディアマスク
（エムディア）カーニバルアイケア,96003156.0,"""OwnExpense""",1,回,-,カーニバルアイケア
（エムディア）スピーディクレンジングジェル,96003115.0,"""OwnExpense""",1,回,-,スピーディクレンジングジェル
（エムディア）トータルカバークリーム,96003151.0,"""OwnExpense""",1,回,-,トータルカバークリーム
（エムディア）ビタミンＣサプリ,96003154.0,"""OwnExpense""",1,回,-,ビタミン
（エムディア）プロテクサンプラス,96003155.0,"""OwnExpense""",1,回,-,プロテクサンプラス
（エムディア）ホイップウォッシュ,96003120.0,"""OwnExpense""",1,回,-,ホイップウォッシュ
（エムディア）ＥＧＦリニューセラム,96003130.0,"""OwnExpense""",1,回,-,リニューセラム
（エムディア）ＥＧＦリニューローション,96003125.0,"""OwnExpense""",1,回,-,リニューローション
（エムディア）Ｏｇｓｈｉ　サプリメント,96003158.0,"""OwnExpense""",1,回,-,サプリメント
（エムディア）Ｏｇｓｈｉ　スカルプエッセンス,96003159.0,"""OwnExpense""",1,回,-,スカルプエッセンス
（エムディア）ＵＶシルキープロテクション,96003150.0,"""OwnExpense""",1,回,-,シルキープロテクション
（サンソリット）スキンピールバー　緑・大,96003227.0,"""OwnExpense""",1,回,-,スキンピールバー
（サンソリット）スキンピールバー　緑・小,96003228.0,"""OwnExpense""",1,回,-,スキンピールバー
（サンソリット）スキンピールバー　赤・大,96003229.0,"""OwnExpense""",1,回,-,スキンピールバー
（サンソリット）スキンピールバー　赤・小,96003230.0,"""OwnExpense""",1,回,-,スキンピールバー
（サンソリット）スキンピールバー　青・大,96003225.0,"""OwnExpense""",1,回,-,スキンピールバー
（サンソリット）スキンピールバー　青・小,96003226.0,"""OwnExpense""",1,回,-,スキンピールバー
（サンソリット）スキンピールバー　黒・大,96003231.0,"""OwnExpense""",1,回,-,スキンピールバー
（サンソリット）スキンピールバー　黒・小,96003232.0,"""OwnExpense""",1,回,-,スキンピールバー
（サンソリット）ＵＶｌｏｃｋスプレー,96003233.0,"""OwnExpense""",1,回,-,ＵＶｌｏｃｋ
（ＪＭＥＣ）クレンジングソープ泡ホームケア,96003160.0,"""OwnExpense""",1,回,-,クレンジングソープ
（ＪＭＥＣ）ナノＨＱクリームＥＸ,96003165.0,"""OwnExpense""",1,回,-,クリーム
（ＪＭＥＣ）ＵＶローション,96003170.0,"""OwnExpense""",1,回,-,ローション
（ＮＡＶＩＳＩＯＮ）フォーカスアイプログラム,96003189.0,"""OwnExpense""",1,回,-,フォーカスアイプログラム
（ＮＡＶＩＳＩＯＮ）レチノアドバンス,96003215.0,"""OwnExpense""",1,回,-,レチノアドバンス
（ＮＡＶＩＳＩＯＮ）レチノファースト,96003210.0,"""OwnExpense""",1,回,-,レチノファースト
（ＮＡＶＩＳＩＯＮ）ＴＡホワイトエマルジョン,96003205.0,"""OwnExpense""",1,回,-,ホワイトエマルジョン
（ＮＡＶＩＳＩＯＮ）ＴＡホワイトローション,96003200.0,"""OwnExpense""",1,回,-,ホワイトローション
（ＮＯＶ）ベビーフォーミングソープ,96003216.0,"""OwnExpense""",1,回,-,ベビーフォーミングソープ
０．０２５Ｗ／Ｖ％ヂアミトール水　０．０２５％,660406126.0,"""Treatment""",5,ｍＬ,-,ヂアミトール
１０％サリチル酸ワセリン軟膏東豊,662650001.0,"""Medication""",10,ｇ,１日１〜２回,サリチル
５％サリチル酸ワセリン軟膏東豊,662650002.0,"""Medication""",25,ｇ,１日２回,サリチル
ＡＬＴ,160022610.0,"""Examination""",1,回,-,ＡＬＴ
ＡＰＴＴ,160012310.0,"""Examination""",1,回,-,ＡＰＴＴ
ＡＳＴ,160022510.0,"""Examination""",1,回,-,ＡＳＴ
ＢＵＮ,160019010.0,"""Examination""",1,回,-,ＢＵＮ
ＣＲＰ,160054710.0,"""Examination""",1,回,-,ＣＲＰ
ＦＴ３,160033210.0,"""Examination""",1,回,-,ＦＴ３
ＦＴ４,160033310.0,"""Examination""",1,回,-,ＦＴ４
ＨＢｓ抗原,160049210.0,"""Examination""",1,回,-,ＨＢｓ
ＨＣＶ抗体定性・定量,160118510.0,"""Examination""",1,回,-,抗体定性
ＩＰＬ,96002125.0,"""OwnExpense""",0,円,-,ＩＰＬ
ＩＰＬ（※２０％割引）,96002120.0,"""OwnExpense""",1,回,-,ＩＰＬ
ＩＰＬ（※５０％割引）,96002121.0,"""OwnExpense""",1,回,-,ＩＰＬ
ＩＰＬ（通常）,96002115.0,"""OwnExpense""",1,回,-,ＩＰＬ
ＭＰＯ−ＡＮＣＡ,160167850.0,"""Examination""",1,回,-,ＡＮＣＡ
Ｎテープ（１ｍ）,96003045.0,"""OwnExpense""",1,回,-,テープ
ＮＭＮサプリ（３０日分）キャンペーン,96003241.0,"""OwnExpense""",1,回,-,サプリキャンペーン
ＰＴ,160012010.0,"""Examination""",1,回,-,ＰＴ
Ｓ−Ｍ,160057710.0,"""Examination""",1,回,-,Ｓ−Ｍ
ＳＴＳ定性,160039810.0,"""Examination""",1,回,-,ＳＴＳ
Ｔ−Ｍ（組織切片）,160060010.0,"""Examination""",1,臓器,-,Ｔ−Ｍ
ＴＳＨ,160031710.0,"""Examination""",1,回,-,ＴＳＨ
Ｘｐｏｔ,96003105.0,"""OwnExpense""",1,回,-,Ｘｐｏｔ
Ｚｎ,160029110.0,"""Examination""",1,回,-,Ｚｎ
