order_name,order_code,recipe_category,recipe_quantity,recipe_unit,direction_usage,abbreviation
フェキソフェナジン塩酸塩３０ｍｇ錠,622475800.0,"""Medication""",2,錠,１日２回朝夕食後に,フェキソフェナジン
フェキソフェナジン塩酸塩６０ｍｇ錠,622475700.0,"""Medication""",2,錠,１日２回朝夕食後に,フェキソフェナジン
フェノバルビタール散１０％,610462033.0,"""Medication""",0.8,ｇ,１日２回朝夕食後に,フェノバルビタール
フェノバール散１０％,620000465.0,"""Medication""",0.4,ｇ,１日２回朝夕食後に,フェノバール
フェノバール錠３０ｍｇ,611120063.0,"""Medication""",0.5,錠,１日１回朝食後に,フェノバール
フェリチン定量,160192510.0,"""Examination""",1,回,-,フェリチン
フェルビナクスチック軟膏３％「三笠」,620645302.0,"""Medication""",80,ｇ,医師の指示通りに,フェルビナクスチック
フェロミア錠５０ｍｇ　鉄５０ｍｇ,613220039.0,"""Medication""",2,錠,１日１回就寝前に,フェロミア
フェロミア顆粒８．３％,620006090.0,"""Medication""",0.5,ｇ,１日２回朝夕食後に,フェロミア
フォリアミン錠　５ｍｇ,613130585.0,"""Medication""",0.5,錠,１日１回朝食後に,フォリアミン
フシジンレオ軟膏２％　２０ｍｇ,620007752.0,"""Medication""",10,ｇ,しっしんに,フシジンレオ
フスコデ配合錠,620379601.0,"""Medication""",6,錠,１日３回毎食後に,フスコデ
フリウェル配合錠ＵＬＤ「あすか」,622662401.0,"""Medication""",1,錠,１日１回朝食後に,フリウェル
フルタイド５０ディスカス　５０μｇ６０ブリスター,660451012.0,"""Medication""",1,個,１回１吸入１日１回,フルタイド
フルメトロン点眼液０．１％,620007764.0,"""Medication""",10,ｍＬ,右目適時　左目適時,フルメトロン
ブコラム口腔用液１０ｍｇ　２ｍＬ,622832801.0,"""Medication""",4,筒,１回１個発作時に,ブコラム
ブコラム口腔用液５ｍｇ　１ｍＬ,622832601.0,"""Medication""",4,筒,１回１個発作時に,ブコラム
ブルフェン錠１００　１００ｍｇ,620002537.0,"""Medication""",2,錠,頭痛時に,ブルフェン
ブルフェン錠２００　２００ｍｇ,611140395.0,"""Medication""",1,錠,頭痛時に,ブルフェン
ブロムヘキシン塩酸塩０．２％吸入液,622773700.0,"""Medication""",60,ｍＬ,１日２回,ブロムヘキシン
ブロムヘキシン塩酸塩４ｍｇ錠,622893400.0,"""Medication""",1.5,錠,１日３回毎食後に,ブロムヘキシン
プランルカスト１０％シロップ用,622744900.0,"""Medication""",2.2,ｇ,１日２回朝夕食後に,プランルカスト
プランルカスト１１２．５ｍｇカプセル,622744700.0,"""Medication""",4,カプセル,１日２回朝夕食後に,プランルカスト
プランルカスト２２５ｍｇ錠,622744600.0,"""Medication""",2,錠,１日２回朝夕食後に,プランルカスト
プリビナ液０．０５％,620004822.0,"""Medication""",50,ｍＬ,１日２回,プリビナ
プリンペラン錠５　５ｍｇ,620006100.0,"""Medication""",1,錠,頭痛時に,プリンペラン
プレドニゾロン散「タケダ」１％,610454071.0,"""Medication""",3,ｇ,１日１回朝食後に,プレドニゾロン
プレドニン錠５ｍｇ,612450118.0,"""Medication""",2,錠,１日１回朝食後に,プレドニン
プログラフカプセル１ｍｇ,613990096.0,"""Medication""",3,カプセル,１日１回夕食前に,プログラフカプセル
プロプラノロール塩酸塩１０ｍｇ錠,622890300.0,"""Medication""",3,錠,１日２回朝夕食後に,プロプラノロール
プロペト,667120036.0,"""Medication""",100,ｇ,保湿剤として,プロペト
ヘパリン類似物質クリーム０．３％「日医工」,620813503.0,"""Medication""",25,ｇ,保湿剤として,ヘパリン
ヘパリン類似物質外用スプレー０．３％「ニットー」,622373801.0,"""Medication""",400,ｇ,保湿剤として,類似物質外用
ヘパリン類似物質外用泡状スプレー０．３％「ニットー」,622521601.0,"""Medication""",400,ｇ,保湿剤として,類似物質外用泡状
ヘパリン類似物質油性クリーム０．３％「日医工」,622271602.0,"""Medication""",200,ｇ,医師の指示通りに,類似物質油性
ベシケアＯＤ錠２．５ｍｇ,622047501.0,"""Medication""",1,錠,１日１回夕食後に,ベシケア
ベルソムラ錠１０ｍｇ,622517401.0,"""Medication""",1,錠,１日１回就寝前に,ベルソムラ
ベンザリン細粒１％,620004589.0,"""Medication""",0.6,ｇ,１日１回就寝前に,ベンザリン
ベンザリン錠１０　１０ｍｇ,611120076.0,"""Medication""",0.6,錠,１日１回就寝前に,ベンザリン
ペリアクチン散１％,620000138.0,"""Medication""",0.8,ｇ,１日２回朝夕食後に,ペリアクチン
ホクナリンテープ２ｍｇ,660421117.0,"""Medication""",3,枚,１回１個１日１回就寝前に,ホクナリンテープ
ホルター型心電図検査（８時間超）,160069610.0,"""Examination""",1,回,-,型心電図検査
マイスタン細粒１％,620000139.0,"""Medication""",0.8,ｇ,１日１回朝食後に,マイスタン
マイスタン錠５ｍｇ,610443011.0,"""Medication""",2,錠,１日２回朝夕食後に,マイスタン
マイスリー錠５ｍｇ,610443047.0,"""Medication""",1,錠,１日１回就寝前に,マイスリー
マグミット錠２５０ｍｇ,610463197.0,"""Medication""",1,錠,１日１回就寝前に,マグミット
ミグシス錠５ｍｇ,610432015.0,"""Medication""",2,錠,１日２回朝夕食後に,ミグシス
ミドドリン塩酸塩錠２ｍｇ「サワイ」,620304501.0,"""Medication""",1,錠,１日１回就寝前に,ミドドリン
ミドドリン塩酸塩２ｍｇ錠,622323900.0,"""Medication""",1,錠,１日１回医師の指示通りに,ミドドリン
ミニリンメルトＯＤ錠２４０μｇ,622134901.0,"""Medication""",1,錠,１日１回就寝前に,ミニリンメルト
ミヤＢＭ細粒,612370066.0,"""Medication""",2,ｇ,１日２回朝夕食後に,ミヤＢＭ細粒
ミヤＢＭ錠,612370067.0,"""Medication""",2,錠,１日２回朝夕食後に,ミヤＢＭ錠
ムコサールドライシロップ１．５％,620008745.0,"""Medication""",0.9,ｇ,１日２回朝夕食後に,ムコサールドライシロップ
ムコダイン錠２５０ｍｇ,610453119.0,"""Medication""",2,錠,１日２回朝夕食後に,ムコダイン
ムコダイン錠５００ｍｇ,610407447.0,"""Medication""",3,錠,１日３回毎食後に,ムコダイン
ムコダインＤＳ５０％,621989901.0,"""Medication""",0.6,ｇ,１日２回朝夕食後に,ムコダイン
ムコフィリン吸入液２０％　１７．６２％２ｍＬ,620006535.0,"""Medication""",14,包,１回１本医師の指示通り,ムコフィリン
メインテート錠５ｍｇ,620256201.0,"""Medication""",1,錠,１日１回朝食後に,メインテート
メジコン錠１５ｍｇ,612220325.0,"""Medication""",3,錠,１日３回毎食後に,メジコン
メスチノン錠６０ｍｇ,620008751.0,"""Medication""",0.5,錠,１日２回朝夕食後に,メスチノン
メトリジン錠２ｍｇ,612160027.0,"""Medication""",1,錠,１日１回朝食前に,メトリジン
メトリジンＤ錠２ｍｇ,620002150.0,"""Medication""",2,錠,１日２回朝食前及び就寝前に,メトリジン
メネシット配合錠１００,620124001.0,"""Medication""",2,錠,１日２回朝夕食後に,メネシット
メプチン吸入液ユニット０．３ｍＬ　０．０１％,660463035.0,"""Medication""",14,個,１回１本医師の指示通り,メプチン
メラトベル顆粒小児用０．２％,622793601.0,"""Medication""",1,ｇ,１日１回就寝前に,メラトベル
モイゼルト軟膏１％,622850001.0,"""Medication""",20,ｇ,１日２回お使い下さい。,モイゼルト
モビコール配合内用剤ＬＤ　６．８５２３ｇ,622832901.0,"""Medication""",2,包,１日２回朝夕食後に,モビコール
モンテルカストナトリウム１０ｍｇ錠,622616800.0,"""Medication""",1,錠,１日１回就寝前に,モンテルカストナトリウム
モンテルカストナトリウム４ｍｇ細粒,622616400.0,"""Medication""",1,包,１日１回就寝前に,モンテルカストナトリウム
モンテルカストナトリウム５ｍｇチュアブル錠,622616700.0,"""Medication""",1,錠,１日１回就寝前に,モンテルカストナトリウム
ユリノーム錠２５ｍｇ,620002547.0,"""Medication""",1,錠,１日１回朝食後に,ユリノーム
ラキソベロン内用液０．７５％,620491401.0,"""Medication""",0.4,ｍＬ,１日１回就寝前に,ラキソベロン
ラコールＮＦ配合経腸用半固形剤,622346201.0,"""Medication""",900,ｇ,１日３回医師の指示通りに,配合経腸用半固形剤
ラコールＮＦ配合経腸用液,622070901.0,"""Medication""",400,ｍＬ,１日２回医師の指示通りに,配合経腸用液
ラックビー微粒Ｎ　１％,620003183.0,"""Medication""",3,ｇ,１日３回毎食後に,ラックビー
ラックビー錠,622113001.0,"""Medication""",3,錠,１日３回毎食後に,ラックビー
ラパリムスゲル０．２％,622625101.0,"""Medication""",10,ｇ,医師の指示通りに,ラパリムスゲル
ラボナ錠５０ｍｇ,620005131.0,"""Medication""",1,錠,不眠時に,ラボナ
ラミクタール錠小児用２ｍｇ,620008562.0,"""Medication""",1,錠,１日１回朝食後に,ラミクタール
ラミクタール錠小児用５ｍｇ,620008563.0,"""Medication""",1,錠,１日１回夕食後に,ラミクタール
ラミクタール錠１００ｍｇ,620008565.0,"""Medication""",2,錠,１日２回朝夕食後に,ラミクタール
ラミクタール錠２５ｍｇ,620008564.0,"""Medication""",4,錠,１日２回朝夕食後に,ラミクタール
リオレサール錠５ｍｇ,611240288.0,"""Medication""",2,錠,１日１回朝食後に,リオレサール
リスパダール内用液１ｍｇ／ｍＬ　０．１％,610462014.0,"""Medication""",1,ｍＬ,１日１回就寝前に,リスパダール
リスパダール細粒１％,610409339.0,"""Medication""",0.05,ｇ,１日１回夕食後に,リスパダール
リスパダール錠１ｍｇ,610409340.0,"""Medication""",1,錠,１日１回就寝前に,リスパダール
リスペリドン０．１％０．５ｍＬ液,622715300.0,"""Medication""",2,包,１日２回朝夕食後に,リスペリドン
リスペリドン０．１％１ｍＬ液,622715400.0,"""Medication""",1,包,不安時に,リスペリドン
リスペリドン１％細粒,622692300.0,"""Medication""",0.15,ｇ,１日３回毎食後に,リスペリドン
リドメックスコーワ軟膏０．３％,620620901.0,"""Medication""",25,ｇ,医師の指示通りに,リドメックスコーワ
リボトリール細粒０．１％,620003652.0,"""Medication""",0.4,ｇ,１日２回朝夕食後に,リボトリール
リボトリール細粒０．５％,620003653.0,"""Medication""",0.04,ｇ,１日２回朝夕食後に,リボトリール
リボトリール錠０．５ｍｇ,620003654.0,"""Medication""",6,錠,１日４回毎食後及び就寝前に,リボトリール
リボトリール錠１ｍｇ,620003655.0,"""Medication""",1,錠,１日１回就寝前に,リボトリール
リボトリール錠２ｍｇ,620003656.0,"""Medication""",1,錠,１日１回夕食後に,リボトリール
リンデロン−Ｖ軟膏０．１２％,662640423.0,"""Medication""",15,ｇ,医師の指示通りに,リンデロン
リンデロン−ＶＧローション,662640417.0,"""Medication""",10,ｍＬ,しっしんに,リンデロン
リンデロン−ＶＧ軟膏０．１２％,662640418.0,"""Medication""",15,ｇ,医師の指示通りに,リンデロン
レチクロ,160007910.0,"""Examination""",1,回,-,レチクロ
レベチラセタム錠５００ｍｇ「サワイ」,622881801.0,"""Medication""",3,錠,１日２回朝夕食後に,レベチラセタム
ロキソニンテープ１００ｍｇ　１０ｃｍ×１４ｃｍ,620007813.0,"""Medication""",35,枚,１回１個痛む時に,ロキソニンテープ
ロキソニンテープ５０ｍｇ　７ｃｍ×１０ｃｍ,620007812.0,"""Medication""",14,枚,湿布用で医師の指示通りに,ロキソニンテープ
ロキソニン錠６０ｍｇ,620098801.0,"""Medication""",2,錠,１日２回朝夕食後に,ロキソニン
ロキソプロフェンナトリウム６０ｍｇ錠,622325600.0,"""Medication""",1,錠,痛む時に,ロキソプロフェンナトリウム
ロキソプロフェンＮａテープ１００ｍｇ「ＮＰ」　１０ｃｍ×１４ｃｍ,622259401.0,"""Medication""",63,枚,１回１個１日１回医師の指示通りに,ロキソプロフェン
ロコイド軟膏０．１％,620009078.0,"""Medication""",10,ｇ,１日２回お使い下さい。,ロコイド
ロゼレム錠８ｍｇ,621985801.0,"""Medication""",1,錠,１日１回就寝前に,ロゼレム
ワコビタール坐剤３０　３０ｍｇ,661120008.0,"""Medication""",10,個,１回１個発作時に,ワコビタール
万年筆型注入器用注射針（標準型）,710010093.0,"""HomeCare""",1,回,-,万年筆型注入器用注射針
万年筆型注入器用注射針（超微細型）,710010095.0,"""HomeCare""",1,回,-,万年筆型注入器用注射針
乳幼児加算（再診）,112000970.0,"""Diagnosis""",1,回,-,乳幼児加算
乳幼児加算（初診）,111000370.0,"""Diagnosis""",1,回,-,乳幼児加算
乳幼児加算（点滴注射）,130009470.0,"""Injection""",1,回,-,乳幼児加算
乳幼児育児栄養指導料,111000470.0,"""Control""",1,回,-,乳幼児育児栄養指導料
二種混合（小金井市）,95000024.0,"""OwnExpense""",1,回,-,二種混合
交付年月日（療養費同意書交付料）,850100090.0,"""Control""",5050814,-,-,交付年月日
交換用胃瘻カテーテル（胃留置型・バルーン型）,733810000.0,"""HomeCare""",1,本,-,カテーテル
人工呼吸器加算（人工呼吸器）,114009610.0,"""HomeCare""",1,回,-,人工呼吸器加算
介護職員等喀痰吸引等指示料,114020910.0,"""HomeCare""",1,回,-,介護職員等喀痰吸引等指示料
入院年月日（退院時共同指導料１）,850100070.0,"""Control""",2023-07-21,-,-,入院年月日
公安へ提出する診断書,96000054.0,"""OwnExpense""",1,回,-,診断書
再診料,112007410.0,"""Diagnosis""",1,回,-,再診料
再診料（情報通信機器）,112024210.0,"""Diagnosis""",1,回,-,再診料
初回（介護職員等喀痰吸引等指示料）,820190006.0,"""HomeCare""",-,-,-,初回
初診料,111000110.0,"""Diagnosis""",1,回,-,初診料
動脈血酸素飽和度（％）（在宅酸素療法指導管理料）,842100044.0,"""HomeCare""",98,-,-,動脈血酸素飽和度
医療情報・システム基盤整備体制充実加算１（初診）,111015970.0,"""Diagnosis""",1,回,-,基盤整備体制充実加算
医療情報・システム基盤整備体制充実加算３（再診）（経過措置）,112026570.0,"""Diagnosis""",1,回,-,基盤整備体制充実加算
医療物品,95000006.0,"""OwnExpense""",1,回,-,医療物品
医療的ケア判定スコア,96000037.0,"""OwnExpense""",1,回,-,スコア
単純撮影（イ）の写真診断,170000410.0,"""Image""",1,枚,-,単純撮影
単純撮影（デジタル撮影）,170027910.0,"""Image""",1,枚,-,単純撮影
同意書又は診断書に記載した病名（療養費同意書交付料）；,830100083.0,"""Control""",-,-,-,同意書又
喀痰吸引,140003810.0,"""Treatment""",1,回,-,喀痰吸引
在宅人工呼吸指導管理料,114005410.0,"""HomeCare""",1,回,-,在宅人工呼吸指導管理料
在宅小児経管栄養法指導管理料,114021210.0,"""HomeCare""",1,回,-,在宅小児経管栄養法指導管理料
在宅成分栄養経管栄養法指導管理料,114004310.0,"""HomeCare""",1,回,-,在宅成分栄養経管栄養法指導管理料
在宅経管栄養法用栄養管セット加算,114005210.0,"""HomeCare""",1,回,-,在宅経管栄養法用栄養管
在宅自己導尿指導管理料,114004410.0,"""HomeCare""",1,回,-,在宅自己導尿指導管理料
在宅自己注射指導管理料（１以外）（月２７回以下）,114040610.0,"""HomeCare""",1,回,-,在宅自己注射指導管理料
在宅自己注射指導管理料（１以外）（月２８回以上）,114028410.0,"""HomeCare""",1,回,-,在宅自己注射指導管理料
在宅酸素療法指導管理料（その他）,114003710.0,"""HomeCare""",1,回,-,在宅酸素療法指導管理料
在宅酸素療法材料加算（その他）,114041610.0,"""HomeCare""",1,回,-,在宅酸素療法材料加算
外来管理加算,112011010.0,"""Diagnosis""",1,回,-,外来管理加算
学校生活管理指導表,96000038.0,"""OwnExpense""",1,回,-,学校生活管理指導表
安息香酸ナトリウムカフェイン,612110261.0,"""Medication""",0.3,ｇ,１日１回朝食後に,ナトリウムカフェイン
導入初期加算（在宅自己注射指導管理料）,114028570.0,"""HomeCare""",1,回,-,導入初期加算
小児慢性特定疾病医療意見書,96000042.0,"""OwnExpense""",1,回,-,小児慢性特定疾病医療意見書
小児特定疾患カウンセリング料（医師）（月の１回目）,113000810.0,"""Control""",1,回,-,カウンセリング
小児特定疾患カウンセリング料（医師）（月の２回目）,113009910.0,"""Control""",1,回,-,カウンセリング
小児用フルナーゼ点鼻液２５μｇ５６噴霧用　２．０４ｍｇ４ｍＬ,620005268.0,"""Medication""",1,瓶,鼻に医師の指示通り,フルナーゼ
小児用ムコソルバンＤＳ１．５％,620002047.0,"""Medication""",1,ｇ,１日２回朝夕食後に,ムコソルバン
小児科療養指導料,113002210.0,"""Control""",1,回,-,小児科療養指導料
小児科療養指導料（情報通信機器）,113029510.0,"""Control""",1,回,-,小児科療養指導料
尿一般,160000310.0,"""Examination""",1,回,-,尿一般
強力ポステリザン（軟膏）,662560019.0,"""Medication""",60,ｇ,おしりに,ポステリザン
心理検査結果報告書,96000006.0,"""OwnExpense""",1,回,-,心理検査結果報告書
患者体重（ｋｇ）（在宅小児経管栄養法指導管理料）,842100046.0,"""HomeCare""",10,-,-,患者体重
情報提供先（診療情報提供料（１））；,830100080.0,"""Control""",-,-,-,情報提供先
情報通信機器の運用に係る実費,96000015.0,"""OwnExpense""",1,回,-,情報通信機器
手,2000007.0,"""Image""",1,回,-,省略危険文字列
抗ＡＣｈＲ抗体,160118410.0,"""Examination""",1,回,-,ＡＣｈＲ
指示書の前回交付年月日（介護職員等喀痰吸引等指示料）,850190006.0,"""HomeCare""",2022-12-28,-,-,前回交付年月日
排痰補助装置加算,114017310.0,"""HomeCare""",1,回,-,排痰補助装置加算
文書再発行,96000026.0,"""OwnExpense""",1,回,-,文書再発行
文書料（１ページ）,96000001.0,"""OwnExpense""",1,回,-,文書料
文書料（２ページ超）,96000003.0,"""OwnExpense""",1,回,-,文書料
文書料（２ページ）,96000002.0,"""OwnExpense""",1,回,-,文書料
明細書発行体制等加算,112015770.0,"""Diagnosis""",1,回,-,明細書発行体制等加算
末梢血液一般検査,160008010.0,"""Examination""",1,回,-,末梢血液一般検査
末梢血液像（自動機械法）,160191510.0,"""Examination""",1,回,-,末梢血液像
染色体構造変異解析,160228650.0,"""Examination""",1,回,-,染色体構造変異解析
標準型精神分析療法,180006810.0,"""Psychiatry""",1,回,-,標準型精神分析療法
標準型精神分析療法に要した時間（標準型精神分析療法）,852100009.0,"""Psychiatry""",50,-,-,標準型精神分析療法
機能強化加算（初診）,111013770.0,"""Diagnosis""",1,回,-,機能強化加算
注入ポンプ加算,114006710.0,"""HomeCare""",1,回,-,ポンプ
注入器加算,114004710.0,"""HomeCare""",1,回,-,注入器加算
消炎鎮痛等処置（マッサージ等の手技による療法）,140029610.0,"""Treatment""",1,回,-,消炎鎮痛等処置
湿布薬の１日用量又は投与日数（薬剤料）；,830100204.0,"""Medication""",-,-,１回１個痛む時に,日用量又
無機リン及びリン酸,160021810.0,"""Examination""",1,回,-,無機リン及びリン酸
特別管理指導加算（退院時共同指導料１）,113014370.0,"""Control""",1,回,-,特別管理指導加算
特定疾患処方管理加算１（処方箋料）,120002570.0,"""OtherExpense""",1,回,-,特定疾患処方管理加算
特定疾患療養管理料（診療所）,113001810.0,"""Control""",1,回,-,特定疾患療養管理料
特定薬剤治療管理加算（臓器移植後等の患者以外）（第１回目）,113000770.0,"""Control""",1,回,-,特定薬剤治療管理加算
特定薬剤治療管理料初回算定　令和　　年　　月,840000538.0,"""Control""",5-8,-,-,特定薬剤治療管理料初回算定令和年月
特定薬剤治療管理料１,113000410.0,"""Control""",1,回,-,特定薬剤治療管理料
特殊カテーテル加算（間歇導尿用カテーテル）（イ以外）,114041010.0,"""HomeCare""",1,回,-,カテーテル
特異的ＩｇＥ半定量・定量,160056110.0,"""Examination""",14,種類,-,ＩｇＥ
生理食塩液　１００ｍＬ,643310183.0,"""Injection""",1,瓶,-,生理食塩液
生理食塩液　５ｍＬ,643310181.0,"""HomeCare""",120,管,-,生理食塩液
産科医療補償制度補償請求用専用診断書（更新）,96000051.0,"""OwnExpense""",1,回,-,産科医療補償制度補償請求用専用診断書
療養費同意書交付料,113004310.0,"""Control""",1,回,-,療養費同意書交付料
発達及び知能検査,160085410.0,"""Examination""",1,回,-,知能検査
発達及び知能検査（極複雑）,160199710.0,"""Examination""",1,回,-,知能検査
白色ワセリン,667120033.0,"""Medication""",50,ｇ,保湿剤として,ワセリン
神経・筋検査判断料,160147710.0,"""Examination""",1,回,-,筋検査判断料
神経学的検査,160183210.0,"""Examination""",1,回,-,神経学的検査
第１回目カウンセリング実施年月日（小児特定疾患カウンセリング料）,850100051.0,"""Control""",2022-11-11,-,-,カウンセリング
精神科初回受診年月日（通院・在宅精神療法（２０歳未満）加算）,850100238.0,"""Psychiatry""",2023-04-04,-,-,精神科初回受診年月日加算
精神障害者保険福祉手帳の診断書,96000046.0,"""OwnExpense""",1,回,-,精神障害者保険福祉手帳
精神障害者保険福祉手帳診断書,96000046.0,"""OwnExpense""",1,回,-,精神障害者保険福祉手帳診断書
経皮的動脈血酸素飽和度測定,160155510.0,"""Examination""",1,回,-,経皮的動脈血酸素飽和度測定
結核菌特異的インターフェロン−γ産生能,160177450.0,"""Examination""",1,回,-,インターフェロン
胸部,2000004.0,"""Image""",1,回,-,胸部
脳波検査判断料１,160207610.0,"""Examination""",1,回,-,脳波検査判断料
自立支援診断書,96000041.0,"""OwnExpense""",1,回,-,自立支援診断書
自院書式,96000035.0,"""OwnExpense""",1,回,-,自院書式
臭化カリウム,611120084.0,"""Medication""",0.25,ｇ,１日２回朝夕食後に,カリウム
英文文書料（１ページ）,96000030.0,"""OwnExpense""",1,回,-,英文文書料
薬剤名；,830000028.0,"""Control""",-,-,-,薬剤名
血液ガス分析,160027710.0,"""Examination""",1,回,-,血液ガス分析
血液型,96000011.0,"""OwnExpense""",1,回,-,血液型
訪問看護指示料,114008010.0,"""HomeCare""",1,回,-,訪問看護指示料
訪問看護指示料算定　　　日,840000073.0,"""HomeCare""",18,-,-,訪問看護指示料算定日
診療に要した時間（通院・在宅精神療法）,852100008.0,"""Psychiatry""",35,-,-,診療に要した時間
診療報酬明細書発行料,95000035.0,"""OwnExpense""",1,回,-,診療報酬明細書発行料
診療情報提供料（１）,180016110.0,"""Control""",1,回,-,診療情報提供料
賦活検査加算（ＥＥＧ）,160075570.0,"""Examination""",1,回,-,賦活検査加算
退院時共同指導料１（１以外）,113008710.0,"""Control""",1,回,-,退院時共同指導料
通院・在宅精神療法（２０歳未満）加算,180020570.0,"""Psychiatry""",1,回,-,在宅精神療法加算
通院精神療法（初診日に６０分以上）（（１）以外）,180067110.0,"""Psychiatry""",1,回,-,通院精神療法以外
通院精神療法（３０分以上）（１以外）,180067410.0,"""Psychiatry""",1,回,-,通院精神療法
通院精神療法（３０分未満）（１以外）,180067310.0,"""Psychiatry""",1,回,-,通院精神療法
遊離カルニチン,160210550.0,"""Examination""",1,回,-,カルニチン
遺伝カウンセリングを行った保険医療機関の受診年月日,850100183.0,"""Examination""",2023-05-23,-,-,カウンセリング
遺伝カウンセリング加算,160182870.0,"""Examination""",1,回,-,カウンセリング
遺伝子欠失を確認した検査の実施年月日（初回投与）（ビルテプソ点滴,850600149.0,"""Injection""",5050302,-,-,ビルテプソ
郵送代,96000007.0,"""OwnExpense""",1,回,-,郵送代
酸化マグネシウム,612340024.0,"""Medication""",0.5,ｇ,１日２回朝夕食後に,マグネシウム
酸化マグネシウム細粒８３％「ヨシダ」,621752001.0,"""Medication""",1.2,ｇ,１日２回朝夕食後に,マグネシウム
酸化マグネシウム３３０ｍｇ錠,622894800.0,"""Medication""",4,錠,１日２回朝夕食後に,マグネシウム
酸素ボンベ加算（携帯用酸素ボンベ）,114006310.0,"""HomeCare""",1,回,-,ボンベ
酸素濃縮装置加算,114006210.0,"""HomeCare""",1,回,-,酸素濃縮装置加算
難病外来指導管理料,113002910.0,"""Control""",1,回,-,難病外来指導管理料
電子画像管理加算（単純撮影）,170000210.0,"""Image""",1,回,-,電子画像管理加算
骨塩定量検査（ＭＤ法、ＳＥＸＡ法等）,160147310.0,"""Examination""",1,回,-,骨塩定量検査
（ヌ）　留意事項通知に規定する患者でタクロリムス水和物を投与,820100564.0,"""Control""",-,-,-,タクロリムス
（ロ）　てんかん患者で抗てんかん剤を投与,820100047.0,"""Control""",-,-,-,てんかん
（一包化投与）,1000939.0,"""Comment""",-,-,-,一包化投与
（一包化投与）,1000939.0,"""Medication""",-,-,１日２回朝夕食後に,一包化投与
（粉砕）,99209901.0,"""Medication""",1,-,１日１回就寝前に,粉砕
１０ｍｇセルシン錠,611170003.0,"""Medication""",1,錠,発作時に,セルシン
５ｍｇセルシン錠,611170008.0,"""Medication""",1,錠,不安時に,セルシン
ＡＬＰ,160020010.0,"""Examination""",1,回,-,ＡＬＰ
ＡＬＴ,160022610.0,"""Examination""",1,回,-,ＡＬＴ
ＡＳＴ,160022510.0,"""Examination""",1,回,-,ＡＳＴ
Ａｌｂ（ＢＣＰ改良法・ＢＣＧ法）,160018910.0,"""Examination""",1,回,-,Ａｌｂ
Ａｍｙ,160020310.0,"""Examination""",1,回,-,Ａｍｙ
Ｂ−Ｖ,160095710.0,"""Examination""",1,回,-,Ｂ−Ｖ
ＢＩＬ／直,160017110.0,"""Examination""",1,回,-,ＢＩＬ
ＢＩＬ／総,160017010.0,"""Examination""",1,回,-,ＢＩＬ
ＢＵＮ,160019010.0,"""Examination""",1,回,-,ＢＵＮ
ＣＫ,160020610.0,"""Examination""",1,回,-,ＣＫ
Ｃｕ,160024710.0,"""Examination""",1,回,-,Ｃｕ
Ｅ２,160035310.0,"""Examination""",1,回,-,Ｅ２
ＥＣＧ１２,160068410.0,"""Examination""",1,回,-,ＥＣＧ
ＥＥＧ８,160075310.0,"""Examination""",1,回,-,ＥＥＧ
ＦＳＨ,160032910.0,"""Examination""",1,回,-,ＦＳＨ
ＦＴ３,160033210.0,"""Examination""",1,回,-,ＦＴ３
ＦＴ４,160033310.0,"""Examination""",1,回,-,ＦＴ４
Ｆｅ,160022110.0,"""Examination""",1,回,-,Ｆｅ
ＧＨ,160031910.0,"""Examination""",1,回,-,ＧＨ
ＨＢｓ抗体,160049510.0,"""Examination""",1,回,-,ＨＢｓ
ＨＢｓ抗原,160049210.0,"""Examination""",1,回,-,ＨＢｓ
ＨＣＶ抗体定性・定量,160118510.0,"""Examination""",1,回,-,抗体定性
ＨＤＬ−コレステロール,160023410.0,"""Examination""",1,回,-,コレステロール
ＨｂＡ１ｃ,160010010.0,"""Examination""",1,回,-,ＨｂＡ
ＩｇＡ,160055010.0,"""Examination""",1,回,-,ＩｇＡ
ＩｇＧ,160055210.0,"""Examination""",1,回,-,ＩｇＧ
ＩｇＭ,160055310.0,"""Examination""",1,回,-,ＩｇＭ
Ｌ−カルボシステイン２５０ｍｇ錠,622729700.0,"""Medication""",2,錠,１日２回朝夕食後に,カルボシステイン
Ｌ−カルボシステイン５０％シロップ用,622729900.0,"""Medication""",1.2,ｇ,１日２回朝夕食後に,カルボシステイン
Ｌ−カルボシステイン５００ｍｇ錠,622729800.0,"""Medication""",3,錠,１日３回毎食後に,カルボシステイン
ＬＤ,160019510.0,"""Examination""",1,回,-,ＬＤ
ＬＤＬ−コレステロール,160167250.0,"""Examination""",1,回,-,コレステロール
ＬＨ,160149910.0,"""Examination""",1,回,-,ＬＨ
ＭＲ（小金井市）,95000012.0,"""OwnExpense""",1,回,-,ＭＲ
ＮＡＧ（尿）,160004110.0,"""Examination""",1,回,-,ＮＡＧ
ＴＧ,160020910.0,"""Examination""",1,回,-,ＴＧ
ＴＰ,160017410.0,"""Examination""",1,回,-,ＴＰ
ＴＳＨ,160031710.0,"""Examination""",1,回,-,ＴＳＨ
Ｔｃｈｏ,160022410.0,"""Examination""",1,回,-,Ｔｃｈｏ
ＵＡ,160019310.0,"""Examination""",1,回,-,ＵＡ
ＵＩＢＣ（比色法）,160023710.0,"""Examination""",1,回,-,ＵＩＢＣ
Ｚｎ,160029110.0,"""Examination""",1,回,-,Ｚｎ
